ID,Name,User,TimeStamp,Type,X,Y,Z,race_id
762,Парк культуры (КЛЦ) 2,md,1417189949730,Raw,1.1441092,5.3936577,6.537767,1417189860
,ServiceLog,md,1417189950688,Raw,0.6810174,4.0588636,8.267551,1417189860
,ServiceLog,md,1417189951733,Raw,-0.21792556,3.636633,8.880466,1417189860
,ServiceLog,md,1417189952768,Raw,0.21792556,3.5140498,8.839605,1417189860
,ServiceLog,md,1417189953801,Raw,0.40861043,4.903325,7.995144,1417189860
,ServiceLog,md,1417189954848,Raw,-0.25878662,3.9771416,8.3765135,1417189860
,ServiceLog,md,1417189955875,Raw,-0.19068487,3.8681788,8.499097,1417189860
,ServiceLog,md,1417189956891,Raw,1.1441092,5.8567495,7.082581,1417189860
,ServiceLog,md,1417189957912,Raw,0.40861043,2.3699405,9.112013,1417189860
,ServiceLog,md,1417189958974,Raw,-0.0,2.5606253,9.384419,1417189860
,ServiceLog,md,1417189960031,Raw,1.253072,4.3176503,7.572913,1417189860
,ServiceLog,md,1417189961080,Raw,2.5197644,6.891896,4.440233,1417189860
,ServiceLog,md,1417189962131,Raw,1.9477097,6.1563973,6.891896,1417189860
,ServiceLog,md,1417189963156,Raw,2.0975335,5.8567495,6.66035,1417189860
,ServiceLog,md,1417189964180,Raw,1.9885708,5.9248514,6.742072,1417189860
,ServiceLog,md,1417189965239,Raw,2.1792557,5.8567495,6.851035,1417189860
,ServiceLog,md,1417189966285,Raw,2.0294318,5.8158884,6.891896,1417189860
,ServiceLog,md,1417189967340,Raw,2.0566726,6.891896,4.8216033,1417189860
,ServiceLog,md,1417189968374,Raw,1.6753027,7.1234417,5.5434813,1417189860
,ServiceLog,md,1417189969426,Raw,1.7570249,6.769313,6.0474343,1417189860
,ServiceLog,md,1417189970474,Raw,1.56634,6.742072,6.006573,1417189860
,ServiceLog,md,1417189971500,Raw,1.4437568,6.701211,6.238119,1417189860
,ServiceLog,md,1417189972518,Raw,1.607201,6.9599977,4.930566,1417189860
,ServiceLog,md,1417189973538,Raw,1.484618,6.742072,6.1563973,1417189860
,ServiceLog,md,1417189974559,Raw,1.607201,6.810174,6.0474343,1417189860
763,Парк культуры (КЛЦ) 3,md,1417189974704,Raw,1.607201,6.810174,6.0474343,1417189860
