Accel_X,Accel_Y,Accel_Z,Azimuth,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-9.194333,-0.84216046,3.0639796,146.12898,,,,,,,-0.00089881686,0.0018309233,-0.0017643442,1323,-221.84544,249.31587,-210.86696,Владыкино 3,26.848352,-75.452866,1435849019708,Raw,Anna,1435845772,449805108
-9.194333,-0.84216046,3.0639796,145.72873,,,,,,,-0.0019640813,-0.0045606634,0.00036618466,,-218.95749,252.16418,-213.9395,ServiceLog,26.434738,-75.335236,1435849020279,Raw,Anna,1435845772,449805108
-9.23264,-0.84216046,2.9873652,145.34381,,,,,,,0.00016644757,-0.00029960563,0.00036618466,,-217.7546,254.11914,-219.12578,ServiceLog,26.03675,-75.22847,1435849021358,Raw,Anna,1435845772,449805108
-9.23264,-0.88046765,2.9873652,144.89868,,,,,,,-0.00089881686,-0.00029960563,-0.0028296087,,-216.02048,255.65477,-224.25673,ServiceLog,25.576283,-75.09993,1435849022380,Raw,Anna,1435845772,449805108
-9.117719,-0.8038532,3.0639796,144.55852,,,,,,,0.004427505,0.0060919807,0.0056925067,,-203.87477,261.5041,-229.22151,ServiceLog,25.224195,-74.994446,1435849023459,Raw,Anna,1435845772,449805108
-9.194333,-0.88046765,2.9873652,144.23471,,,,,,,0.00017390442,0.00076139777,-0.00707522,,-210.79843,260.1575,-223.1974,ServiceLog,24.8889,-74.8984,1435849024471,Raw,Anna,1435845772,449805108
-9.270947,-0.84216046,3.1022868,143.90076,,,,,,,0.006595318,0.0007440872,-0.0016871125,,-206.37817,265.15826,-226.14087,ServiceLog,24.542908,-74.800156,1435849025551,Raw,Anna,1435845772,449805108
-9.270947,-0.84216046,3.140594,143.57729,,,,,,,-0.0040610544,0.00074621773,0.002566222,,-202.84567,251.03645,-218.29185,ServiceLog,24.207645,-74.69806,1435849026565,Raw,Anna,1435845772,449805108
-9.270947,-0.95708215,2.9107506,143.227,,,,,,,-0.005126319,-0.0024495756,-0.0027601002,,-187.93741,266.53265,-225.72853,ServiceLog,23.844402,-74.593765,1435849027640,Raw,Anna,1435845772,449805108
-9.0794115,-0.7272388,3.0256724,142.91281,,,,,,,0.007664311,0.0050030146,0.0004511395,,-194.95522,232.85484,-214.45357,ServiceLog,23.518436,-74.504166,1435849028652,Raw,Anna,1435845772,449805108
-9.270947,-0.8038532,3.140594,142.62906,,,,,,,0.003399525,0.0018093516,0.00044341633,,-207.59149,201.09871,-203.40483,ServiceLog,23.223911,-74.41751,1435849029741,Raw,Anna,1435845772,449805108
