ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z
153,Спортивная 3,md,1418139589938,Raw,1.3756552,6.769313,6.510526
,ServiceLog,md,1418139590649,Raw,1.2258313,6.469665,6.428804
,ServiceLog,md,1418139591677,Raw,1.0623871,6.469665,6.578628
,ServiceLog,md,1418139592736,Raw,0.95342433,6.3879433,6.578628
,ServiceLog,md,1418139593800,Raw,0.5720546,6.66035,6.810174
,ServiceLog,md,1418139594866,Raw,-0.14982383,6.238119,7.04172
,ServiceLog,md,1418139595941,Raw,-0.10896278,5.965712,7.1915436
,ServiceLog,md,1418139596752,Raw,-0.06810174,5.3527966,7.5456724
,ServiceLog,md,1418139597008,Raw,-0.38136974,5.3119354,7.6137743
,ServiceLog,md,1418139597874,Raw,0.3405087,5.8567495,7.2324047
,ServiceLog,md,1418139598916,Raw,0.21792556,5.7341666,7.3549876
,ServiceLog,md,1418139599943,Raw,0.5720546,5.7341666,7.082581
,ServiceLog,md,1418139600965,Raw,0.38136974,5.7341666,7.2324047
,ServiceLog,md,1418139601992,Raw,0.25878662,5.706926,7.1506824
,ServiceLog,md,1418139603031,Raw,0.4903325,5.5434813,7.5456724
,ServiceLog,md,1418139604047,Raw,0.21792556,5.6252036,7.6954966
,ServiceLog,md,1418139605072,Raw,0.7218784,5.5843425,7.5456724
154,Спортивная 4,md,1418139605617,Raw,0.14982383,5.3936577,7.4639506
,ServiceLog,md,1418139606113,Raw,0.38136974,5.284695,7.504812
,ServiceLog,md,1418139607174,Raw,-0.19068487,6.238119,7.1915436
,ServiceLog,md,1418139608223,Raw,-0.14982383,5.1212506,7.4230895
,ServiceLog,md,1418139609428,Raw,0.5720546,5.012288,7.5456724
,ServiceLog,md,1418139610461,Raw,0.14982383,5.7750273,7.4639506
,ServiceLog,md,1418139611504,Raw,1.6344417,5.053149,7.7363577
,ServiceLog,md,1418139612538,Raw,1.525479,4.3176503,8.308413
,ServiceLog,md,1418139613569,Raw,0.6401563,4.399372,7.6546354
,ServiceLog,md,1418139614596,Raw,-0.06810174,4.8216033,7.504812
,ServiceLog,md,1418139615625,Raw,-0.0,4.930566,7.6137743
,ServiceLog,md,1418139616661,Raw,-0.25878662,5.3119354,7.9270425
,ServiceLog,md,1418139617696,Raw,-0.10896278,5.1212506,7.6137743
,ServiceLog,md,1418139618738,Raw,-0.10896278,5.243834,7.6137743
,ServiceLog,md,1418139619924,Raw,-1.4165162,5.202973,6.3198414
,ServiceLog,md,1418139620989,Raw,0.5720546,5.284695,8.349273
,ServiceLog,md,1418139622024,Raw,0.19068487,4.8216033,7.84532
,ServiceLog,md,1418139623042,Raw,-0.53119355,6.006573,7.000859
,ServiceLog,md,1418139624277,Raw,0.38136974,5.3936577,8.22669
,ServiceLog,md,1418139625343,Raw,-0.3405087,5.3527966,8.267551
,ServiceLog,md,1418139626385,Raw,0.38136974,5.1212506,7.6137743
,ServiceLog,md,1418139627731,Raw,-0.8308412,5.8976107,7.082581
,ServiceLog,md,1418139628776,Raw,-1.0215261,5.8158884,7.5456724
,ServiceLog,md,1418139630342,Raw,-0.61291564,5.053149,6.9599977
,ServiceLog,md,1418139631417,Raw,-0.53119355,6.0474343,6.891896
,ServiceLog,md,1418139632449,Raw,-0.25878662,5.6660647,8.580819
,ServiceLog,md,1418139633508,Raw,0.19068487,6.347082,7.3822284
,ServiceLog,md,1418139634541,Raw,0.06810174,5.1212506,7.1506824
,ServiceLog,md,1418139635575,Raw,0.027240695,5.3936577,7.2324047
,ServiceLog,md,1418139636611,Raw,0.06810174,6.0882955,7.804459
,ServiceLog,md,1418139637642,Raw,-0.0,4.780742,7.9679036
,ServiceLog,md,1418139638676,Raw,0.3405087,5.053149,7.082581
,ServiceLog,md,1418139639729,Raw,0.44947147,5.3527966,7.6546354
,ServiceLog,md,1418139640792,Raw,-0.14982383,5.5843425,7.6546354
,ServiceLog,md,1418139641830,Raw,-0.3405087,5.6660647,8.117727
,ServiceLog,md,1418139642873,Raw,0.53119355,4.780742,7.504812
,ServiceLog,md,1418139643923,Raw,0.87170225,5.012288,8.580819
,ServiceLog,md,1418139644955,Raw,0.4903325,5.053149,8.499097
,ServiceLog,md,1418139646005,Raw,0.7218784,5.202973,7.804459
,ServiceLog,md,1418139647037,Raw,0.6401563,4.780742,8.158588
,ServiceLog,md,1418139648085,Raw,0.5720546,5.243834,8.076866
,ServiceLog,md,1418139649119,Raw,0.8036005,5.012288,7.763598
,ServiceLog,md,1418139650175,Raw,0.25878662,4.971427,8.308413
,ServiceLog,md,1418139651228,Raw,0.06810174,4.1269655,8.349273
,ServiceLog,md,1418139652309,Raw,0.29964766,4.4810944,8.22669
,ServiceLog,md,1418139653388,Raw,-0.29964766,5.434519,7.1915436
,ServiceLog,md,1418139654424,Raw,0.7627395,3.9771416,8.267551
,ServiceLog,md,1418139656276,Raw,-0.21792556,4.8216033,7.4639506
,ServiceLog,md,1418139657344,Raw,-0.25878662,4.739881,7.9679036
,ServiceLog,md,1418139658415,Raw,0.027240695,4.0180025,8.648921
,ServiceLog,md,1418139659560,Raw,-0.027240695,4.4810944,8.3765135
,ServiceLog,md,1418139660926,Raw,0.29964766,4.5900574,7.995144
141,Фрунзенская 1,md,1418139661561,Raw,0.027240695,5.3119354,7.273266
,ServiceLog,md,1418139661964,Raw,0.44947147,4.69902,8.036005
,ServiceLog,md,1418139663002,Raw,0.61291564,4.399372,8.3765135
,ServiceLog,md,1418139664032,Raw,0.5720546,4.8216033,7.9679036
,ServiceLog,md,1418139665087,Raw,0.38136974,5.012288,7.804459
,ServiceLog,md,1418139666121,Raw,0.61291564,5.012288,7.84532
,ServiceLog,md,1418139667153,Raw,0.61291564,4.930566,7.9270425
,ServiceLog,md,1418139668182,Raw,0.53119355,5.1212506,7.7363577
,ServiceLog,md,1418139669213,Raw,0.6401563,5.202973,7.804459
,ServiceLog,md,1418139670243,Raw,0.6401563,4.739881,8.076866
,ServiceLog,md,1418139671276,Raw,0.6810174,4.903325,7.804459
,ServiceLog,md,1418139672309,Raw,1.0215261,5.3527966,8.117727
,ServiceLog,md,1418139673341,Raw,0.9942854,5.6252036,7.4230895
142,Фрунзенская 2,md,1418139673975,Raw,0.6401563,5.5434813,7.504812
