ID,Name,TimeStamp,Type,User,X,Y,Z,race_id
1913,Улица Старокачаловская 3,1417190961916,Raw,bishop,"-0,26764342","2,989583","10,384206",1417190961
,bishop,1417190962421,Raw,,0.72868466,0.69036436,11.112292,1417190961
,bishop,1417190963446,Raw,,0.49876282,4.215833,10.039323,1417190961
,bishop,1417190964464,Raw,,-0.65084654,4.599036,8.889713,1417190961
,bishop,1417190965512,Raw,,-1.8387762,3.5260675,9.387877,1417190961
,bishop,1417190966527,Raw,,-1.2639716,3.3727863,9.042995,1417190961
,bishop,1417190967543,Raw,,-1.3789325,3.334466,9.081315,1417190961
,bishop,1417190968557,Raw,,-0.8041278,2.6447003,9.234596,1417190961
,bishop,1417190969574,Raw,,-0.65084654,3.7559893,8.813073,1417190961
,bishop,1417190970609,Raw,,-1.0340496,3.6410284,9.042995,1417190961
,bishop,1417190971648,Raw,,-1.1106904,3.6793487,9.042995,1417190961
,bishop,1417190972678,Raw,,-1.187331,3.449427,8.851394,1417190961
1914,Улица Старокачаловская 4,1417190973668,Raw,bishop,"-1,3406122","3,4877472","9,579479",1417190961
,bishop,1417190973708,Raw,,-1.4555731,3.602708,8.774753,1417190961
,bishop,1417190974742,Raw,,0.19220032,2.2998176,9.65612,1417190961
,bishop,1417190975793,Raw,,-1.07237,4.7523174,7.8550653,1417190961
,bishop,1417190976810,Raw,,0.03891907,4.675677,8.544831,1417190961
,bishop,1417190977898,Raw,,-0.8807684,3.717669,9.119636,1417190961
,bishop,1417190978929,Raw,,-0.68916684,2.0315752,9.69444,1417190961
,bishop,1417190979962,Raw,,0.0005987549,2.7979815,9.272917,1417190961
,bishop,1417190980990,Raw,,-0.53588563,2.7596612,8.621471,1417190961
,bishop,1417190982013,Raw,,-0.8807684,2.721341,9.081315,1417190961
,bishop,1417190983055,Raw,,0.19220032,3.1045442,8.851394,1417190961
,bishop,1417190984070,Raw,,0.23052064,3.0279036,9.69444,1417190961
,bishop,1417190985085,Raw,,-0.9574091,3.0279036,8.506511,1417190961
,bishop,1417190986120,Raw,,-0.8424481,4.7139974,7.4718623,1417190961
,bishop,1417190987152,Raw,,-0.1526825,2.5297394,8.6981125,1417190961
,bishop,1417190988178,Raw,,-0.07604187,2.7596612,9.081315,1417190961
,bishop,1417190989202,Raw,,-0.7274872,2.9512627,9.65612,1417190961
,bishop,1417190990229,Raw,,-0.7658075,2.7979815,9.541159,1417190961
,bishop,1417190991254,Raw,,-0.9574091,1.7633331,9.234596,1417190961
,bishop,1417190992281,Raw,,3.449427,1.3034893,9.042995,1417190961
,bishop,1417190993310,Raw,,3.449427,-0.38260436,9.65612,1417190961
,bishop,1417190994349,Raw,,3.1811848,0.42212218,9.042995,1417190961
,bishop,1417190995382,Raw,,2.7596612,0.4604425,9.311237,1417190961
,bishop,1417190996406,Raw,,2.108216,0.03891907,10.192604,1417190961
,bishop,1417190997438,Raw,,2.3764582,0.11555969,9.349558,1417190961
,bishop,1417190998478,Raw,,2.3381379,0.03891907,9.502839,1417190961
,bishop,1417190999502,Raw,,2.7979815,-0.459245,9.69444,1417190961
,bishop,1417191000517,Raw,,1.993255,-0.7274872,9.426198,1417190961
,bishop,1417191001543,Raw,,1.8782941,-0.38260436,9.73276,1417190961
,bishop,1417191002574,Raw,,1.7250128,-0.34428406,9.8094015,1417190961
,bishop,1417191003617,Raw,,1.6866925,-0.57420594,9.272917,1417190961
,bishop,1417191004648,Raw,,2.0698957,-0.1526825,9.924362,1417190961
,bishop,1417191005677,Raw,,1.9549347,-0.1910028,9.69444,1417190961
,bishop,1417191006706,Raw,,1.7633331,-0.22932312,9.962683,1417190961
