,index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators,rawPower,NumRaces,NumUsers,coeffs,controls,method,maxCorrMinDelta
3473,4679,1,22622,23.10.2015 8:27:16,,7803,250,2,ServiceLog,2G,GPRS,-1,-63.0,1445578036379,natalie,1445577869,0.977272727273,7,6,103961951.0,006-007-201510230824-natalie-move.csv,30.2745661144,59.9006691877,7803-22622,006-007,25002,-63.0,1,2,0.96078,1.0,byCorr,1.0
3600,4806,1,22622,01.01.2013 21:35:04,,7803,250,2,ServiceLog,2G,GPRS,-1,-103.0,1357065304052,gsmart,1445576561,0.521212121212,6,7,103961951.0,007-006-201301012133-gsmart-move.csv,30.2678835657,59.8899702078,7803-22622,007-006,25002,-103.0,1,3,0.94171,1.0,byCorr,1.0
3991,5313,1,22622,23.10.2015 8:04:08,,7803,250,2,ServiceLog,2G,GPRS,-1,-105.0,1445576648990,natalie,1445576561,0.539393939394,6,7,103961951.0,007-006-201510230802-natalie-move.csv,30.2676389155,59.8895742878,7803-22622,007-006,25002,-105.0,1,3,0.91367,1.0,byCorr,1.0
3868,5190,1,22620,23 Окт 2015 г. 8:05:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-57.2657481706,1445576718208, julia,1445576561,0.963636363636,6,7,103961951.0,007-006-201510230802- julia-move.csv,30.2620678451,59.8805572865,7803-22620,007-006,25002,-64.0011514221,1,3,0.9728,1.0,byCorr,1.0
3715,4921,250-2-7803-14093,22620,01.01.2013 21:36:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-62.7006983549,1357065381933,gsmart,1445576561,0.963636363636,6,7,103961951.0,007-006-201301012133-gsmart-move.csv,30.2617791762,59.8800899976,7803-22620,007-006,25002,-62.7006983549,1,3,0.98309,1.0,byCorr,1.0
3715,4921,250-2-7803-14093,22620,01.01.2013 21:36:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-66.2735554245,1357065381933,gsmart,1445576561,0.969696969697,6,7,103961951.0,007-006-201301012133-gsmart-move.csv,30.2617791762,59.8800899976,7803-22620,007-006,25002,-66.2735554245,1,3,0.98309,1.0,byCorr,1.0
3715,4921,250-2-7803-14093,22620,01.01.2013 21:36:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-66.2735554245,1357065381933,gsmart,1445576561,0.975757575758,6,7,103961951.0,007-006-201301012133-gsmart-move.csv,30.2617791762,59.8800899976,7803-22620,007-006,25002,-69.846412494,1,3,0.98309,1.0,byCorr,1.0
3715,4921,250-2-7803-14093,22620,01.01.2013 21:36:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-66.2735554245,1357065381933,gsmart,1445576561,0.981818181818,6,7,103961951.0,007-006-201301012133-gsmart-move.csv,30.2617791762,59.8800899976,7803-22620,007-006,25002,-73.4192695635,1,3,0.98309,1.0,byCorr,1.0
3715,4921,250-2-7803-14093,22620,01.01.2013 21:36:21,,7803,250,2,ServiceLog,2G,GPRS,-1,-66.2735554245,1357065381933,gsmart,1445576561,0.987878787879,6,7,103961951.0,007-006-201301012133-gsmart-move.csv,30.2617791762,59.8800899976,7803-22620,007-006,25002,-76.992126633,1,3,0.98309,1.0,byCorr,1.0
4109,5431,1,14093,23.10.2015 8:05:20,,7803,250,2,ServiceLog,2G,GPRS,-1,-59.0,1445576720499,natalie,1445576561,0.987878787879,6,7,103961951.0,007-006-201510230802-natalie-move.csv,30.2617663648,59.8800692588,7803-14093,007-006,25002,-71.0,1,3,0.98157,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.104575163399,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.111111111111,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.117647058824,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.124183006536,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.130718954248,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.137254901961,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.143790849673,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.150326797386,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.156862745098,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.16339869281,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.169934640523,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.176470588235,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.183006535948,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.18954248366,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.196078431373,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.202614379085,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.209150326797,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.21568627451,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.222222222222,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.228758169935,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.235294117647,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.241830065359,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.248366013072,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.254901960784,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.261437908497,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.267973856209,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.274509803922,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.281045751634,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.287581699346,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.294117647059,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.300653594771,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.307189542484,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.313725490196,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.320261437908,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.326797385621,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.333333333333,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.339869281046,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.346405228758,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.352941176471,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.359477124183,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.366013071895,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.372549019608,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.37908496732,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.385620915033,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.392156862745,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.398692810458,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.40522875817,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.411764705882,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.418300653595,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.424836601307,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.43137254902,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.437908496732,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.444444444444,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.450980392157,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.457516339869,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.464052287582,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.470588235294,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.477124183007,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.483660130719,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.490196078431,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.496732026144,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.503267973856,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.509803921569,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.516339869281,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.522875816993,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.529411764706,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.535947712418,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.542483660131,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.549019607843,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.555555555556,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.562091503268,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
4202,5612,250-2-7803-22618,2562,01.01.2013 22:01:03,,7803,250,2,ServiceLog,2G,GPRS,-1,-107.0,1357066863377,gsmart,1445578089,0.56862745098,8,7,103961951.0,007-008-201301012159-gsmart-move.csv,30.294736095,59.9058720109,7803-2562,007-008,25002,-107.0,1,2,0.8846,1.0,byCorr,1.0
