,index,Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,session_id,source_file,x,y,laccid,segment,netOperators,rawPower,NumRaces,NumUsers,coeffs,controls,method,maxCorrMinDelta
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-72.9583987326,1357065828459,gsmart,1445577095,0.173611111111,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-72.9583987326,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-73.4076623953,1357065828459,gsmart,1445577095,0.180555555556,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-73.4076623953,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-73.8569260581,1357065828459,gsmart,1445577095,0.1875,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-73.8569260581,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-74.3061897208,1357065828459,gsmart,1445577095,0.194444444444,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-74.3061897208,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-74.7554533836,1357065828459,gsmart,1445577095,0.201388888889,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-74.7554533836,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-75.2047170464,1357065828459,gsmart,1445577095,0.208333333333,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-75.2047170464,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-75.6539807091,1357065828459,gsmart,1445577095,0.215277777778,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-75.6539807091,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-76.1032443719,1357065828459,gsmart,1445577095,0.222222222222,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-76.1032443719,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-76.5525080346,1357065828459,gsmart,1445577095,0.229166666667,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-76.5525080346,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-77.0017716974,1357065828459,gsmart,1445577095,0.236111111111,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-77.0017716974,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-77.4510353602,1357065828459,gsmart,1445577095,0.243055555556,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-77.4510353602,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-77.9002990229,1357065828459,gsmart,1445577095,0.25,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-77.9002990229,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-78.3495626857,1357065828459,gsmart,1445577095,0.256944444444,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-78.3495626857,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-78.7988263484,1357065828459,gsmart,1445577095,0.263888888889,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-78.7988263484,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-79.2480900112,1357065828459,gsmart,1445577095,0.270833333333,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-79.2480900112,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-79.697353674,1357065828459,gsmart,1445577095,0.277777777778,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-79.697353674,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-80.1466173367,1357065828459,gsmart,1445577095,0.284722222222,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-80.1466173367,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-80.5958809995,1357065828459,gsmart,1445577095,0.291666666667,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-80.5958809995,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-81.0451446622,1357065828459,gsmart,1445577095,0.298611111111,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-81.0451446622,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-81.494408325,1357065828459,gsmart,1445577095,0.305555555556,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-81.494408325,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-81.9436719878,1357065828459,gsmart,1445577095,0.3125,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-81.9436719878,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-82.3929356505,1357065828459,gsmart,1445577095,0.319444444444,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-82.3929356505,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-82.8421993133,1357065828459,gsmart,1445577095,0.326388888889,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-82.8421993133,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-83.291462976,1357065828459,gsmart,1445577095,0.333333333333,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-83.291462976,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-83.7407266388,1357065828459,gsmart,1445577095,0.340277777778,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-83.7407266388,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-84.1899903016,1357065828459,gsmart,1445577095,0.347222222222,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-84.1899903016,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-84.6392539643,1357065828459,gsmart,1445577095,0.354166666667,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-84.6392539643,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-85.0885176271,1357065828459,gsmart,1445577095,0.361111111111,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-85.0885176271,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-85.5377812898,1357065828459,gsmart,1445577095,0.368055555556,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-85.5377812898,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-85.9870449526,1357065828459,gsmart,1445577095,0.375,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-85.9870449526,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-86.4363086154,1357065828459,gsmart,1445577095,0.381944444444,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-86.4363086154,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-86.8855722781,1357065828459,gsmart,1445577095,0.388888888889,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-86.8855722781,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-87.3348359409,1357065828459,gsmart,1445577095,0.395833333333,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-87.3348359409,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-87.7840996036,1357065828459,gsmart,1445577095,0.402777777778,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-87.7840996036,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-88.2333632664,1357065828459,gsmart,1445577095,0.409722222222,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-88.2333632664,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-88.6826269292,1357065828459,gsmart,1445577095,0.416666666667,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-88.6826269292,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-89.1318905919,1357065828459,gsmart,1445577095,0.423611111111,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-89.1318905919,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-89.5811542547,1357065828459,gsmart,1445577095,0.430555555556,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-89.5811542547,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-90.0304179174,1357065828459,gsmart,1445577095,0.4375,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-90.0304179174,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-90.4796815802,1357065828459,gsmart,1445577095,0.444444444444,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-90.4796815802,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-90.928945243,1357065828459,gsmart,1445577095,0.451388888889,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-90.928945243,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-91.3782089057,1357065828459,gsmart,1445577095,0.458333333333,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-91.3782089057,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-91.8274725685,1357065828459,gsmart,1445577095,0.465277777778,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-91.8274725685,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-92.2767362312,1357065828459,gsmart,1445577095,0.472222222222,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-92.2767362312,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-92.725999894,1357065828459,gsmart,1445577095,0.479166666667,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-92.725999894,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-93.1752635568,1357065828459,gsmart,1445577095,0.486111111111,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-93.1752635568,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-93.6245272195,1357065828459,gsmart,1445577095,0.493055555556,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-93.6245272195,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-94.0737908823,1357065828459,gsmart,1445577095,0.5,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-94.0737908823,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-94.523054545,1357065828459,gsmart,1445577095,0.506944444444,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-94.523054545,1,3,0.98354,1.0,byCorr,1.0
388,646,250-2-7803-22621,22621,01.01.2013 21:43:48,,7803,250,2,ServiceLog,2G,GPRS,-1,-94.9723182078,1357065828459,gsmart,1445577095,0.513888888889,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.2647711996,59.843859537,7803-22621,004-003,25002,-94.9723182078,1,3,0.98354,1.0,byCorr,1.0
835,1161,250-2-7803-22619,22621,23.10.2015 8:13:14,,7803,250,2,ServiceLog,2G,GPRS,-1,-100.60506089,1445577194882,natalie,1445577095,0.701388888889,3,4,587761451.0,004-003-201510230811-natalie-move.csv,30.2601818038,59.8424922478,7803-22621,004-003,25002,-100.60506089,1,3,0.97276,1.0,byCorr,1.0
593,919,1,22619,23 Окт 2015 г. 8:13:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-51.0,1445577220247, julia,1445577095,0.875,3,4,587761451.0,004-003-201510230811- julia-move.csv,30.2552725761,59.8419834843,7803-22619,004-003,25002,-51.0,1,3,0.91441,1.0,byCorr,1.0
593,919,1,22619,23 Окт 2015 г. 8:13:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-51.0,1445577220247, julia,1445577095,0.881944444444,3,4,587761451.0,004-003-201510230811- julia-move.csv,30.2552725761,59.8419834843,7803-22619,004-003,25002,-51.0,1,3,0.91441,1.0,byCorr,1.0
783,1109,1,22619,23.10.2015 8:12:46,,7803,250,2,ServiceLog,2G,GPRS,-1,-77.0,1445577166325,natalie,1445577095,0.479166666667,3,4,587761451.0,004-003-201510230811-natalie-move.csv,30.2653927721,59.8441829143,7803-22619,004-003,25002,-77.0,1,3,0.90829,1.0,byCorr,1.0
460,767,250-2-7803-22621,14187,01.01.2013 21:44:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-81.0,1357065879615,gsmart,1445577095,0.909722222222,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.254285864,59.8419109847,7803-14187,004-003,25002,-81.0,1,3,0.97816,1.0,byCorr,1.0
460,767,250-2-7803-22621,14187,01.01.2013 21:44:39,,7803,250,2,ServiceLog,2G,GPRS,-1,-81.0,1357065879615,gsmart,1445577095,0.916666666667,3,4,587761451.0,004-003-201301012142-gsmart-move.csv,30.254285864,59.8419109847,7803-14187,004-003,25002,-81.0,1,3,0.97816,1.0,byCorr,1.0
1074,1409,1,22617,01.01.2013 21:40:49,,7803,250,2,ServiceLog,2G,GPRS,-1,-81.0,1357065649620,gsmart,1445576920,0.48275862069,4,5,587761451.0,005-004-201301012139-gsmart-move.csv,30.2649244734,59.8592258619,7803-22617,005-004,25002,-85.0,1,3,0.68017,1.0,byCorr,1.0
1458,1866,1,22617,23.10.2015 8:09:56,,7803,250,2,ServiceLog,2G,GPRS,-1,-89.0,1445576996502,natalie,1445576920,0.51724137931,4,5,587761451.0,005-004-201510230808-natalie-move.csv,30.2652164326,59.8585710689,7803-22617,005-004,25002,-89.0,1,3,0.95312,1.0,byCorr,1.0
1458,1866,1,22617,23.10.2015 8:09:56,,7803,250,2,ServiceLog,2G,GPRS,-1,-89.0,1445576996502,natalie,1445576920,0.524137931034,4,5,587761451.0,005-004-201510230808-natalie-move.csv,30.2652164326,59.8585710689,7803-22617,005-004,25002,-89.0,1,3,0.95312,1.0,byCorr,1.0
1105,1440,1,22621,01.01.2013 21:41:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-73.0,1357065677569,gsmart,1445576920,0.703448275862,4,5,587761451.0,005-004-201301012139-gsmart-move.csv,30.2665900696,59.8554901643,7803-22621,005-004,25002,-73.0,1,3,0.94329,1.0,byCorr,1.0
1105,1440,1,22621,01.01.2013 21:41:17,,7803,250,2,ServiceLog,2G,GPRS,-1,-73.0,1357065677569,gsmart,1445576920,0.710344827586,4,5,587761451.0,005-004-201301012139-gsmart-move.csv,30.2665900696,59.8554901643,7803-22621,005-004,25002,-73.0,1,3,0.94329,1.0,byCorr,1.0
1570,1978,1,22621,23.10.2015 8:10:52,,7803,250,2,ServiceLog,2G,GPRS,-1,-53.8464221959,1445577052763,natalie,1445576920,0.951724137931,4,5,587761451.0,005-004-201510230808-natalie-move.csv,30.2683620966,59.851397004,7803-22621,005-004,25002,-53.8464221959,1,3,0.96267,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-83.2851948848,1357066474243,gsmart,1445577717,0.270491803279,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-83.2851948848,1,3,0.93055,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-83.6935632522,1357066474243,gsmart,1445577717,0.27868852459,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-83.6935632522,1,3,0.93055,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-84.1019316195,1357066474243,gsmart,1445577717,0.286885245902,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-84.1019316195,1,3,0.93055,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-84.5102999868,1357066474243,gsmart,1445577717,0.295081967213,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-84.5102999868,1,3,0.93055,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-84.9186683541,1357066474243,gsmart,1445577717,0.303278688525,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-84.9186683541,1,3,0.93055,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-85.3270367215,1357066474243,gsmart,1445577717,0.311475409836,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-85.3270367215,1,3,0.93055,1.0,byCorr,1.0
1656,2162,250-2-7803-22621,22617,01.01.2013 21:54:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-85.7354050888,1357066474243,gsmart,1445577717,0.319672131148,6,5,587761451.0,005-006-201301012152-gsmart-move.csv,30.261255675,59.877597082,7803-22617,005-006,25002,-85.7354050888,1,3,0.93055,1.0,byCorr,1.0
