ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
913,Чкаловская 3, julia,1445598907237,23 Окт 2015 г. 14:15:07,Raw,-1.0462662,2.1068976,9.673772,111.91983,-11.009024,-12.237937,-29.88,-9.96,11.46,-0.121256754,-0.37048978,0.19822577,,,,,,,75,1445598907
,ServiceLog, julia,1445598907588,23 Окт 2015 г. 14:15:07,Raw,-0.007182605,2.2373815,9.797073,118.160934,-10.727306,-10.330021,-31.019999,-11.639999,18.539999,0.11056661,0.050396383,0.038789943,,,,,,,73,1445598907
,ServiceLog, julia,1445598908621,23 Окт 2015 г. 14:15:08,Raw,-0.11312603,2.2894554,9.3026705,113.40663,-10.97325,-8.148995,-31.679998,-8.16,17.1,-0.065973446,-0.004581489,0.020158553,,,,,,,75,1445598907
,ServiceLog, julia,1445598909648,23 Окт 2015 г. 14:15:09,Raw,-0.61411273,1.9243397,9.12131,116.82599,-11.351613,-6.271345,-28.08,-10.08,14.639999,0.03970624,-0.038789943,-0.13713925,,,,,,,79,1445598907
,ServiceLog, julia,1445598910682,23 Окт 2015 г. 14:15:10,Raw,-0.42078096,1.9081788,9.083601,112.653465,-10.707299,-5.3631134,-29.699999,-7.14,13.2,-0.04062254,-0.05681047,-0.057726767,,,,,,,80,1445598907
,ServiceLog, julia,1445598911711,23 Окт 2015 г. 14:15:11,Raw,-0.4429273,1.8375498,10.982801,124.414505,-8.993829,-5.359748,-35.7,-14.219999,41.76,0.0012217305,-0.035430185,-0.1695151,,,,,,,87,1445598907
,ServiceLog, julia,1445598912737,23 Окт 2015 г. 14:15:12,Raw,-0.3184288,2.1266496,9.562442,121.893814,-11.875053,-1.5690081,-32.1,-12.12,37.02,-0.112704635,0.07452556,-0.106901415,,,,,,,85,1445598907
,ServiceLog, julia,1445598913756,23 Окт 2015 г. 14:15:13,Raw,-0.54408234,2.1511903,10.590752,121.88165,-10.293043,-2.1184902,-30.96,-14.28,34.98,0.08735373,0.029321533,0.007941248,,,,,,,86,1445598907
,ServiceLog, julia,1445598914775,23 Окт 2015 г. 14:15:14,Raw,0.023942016,1.75076,9.665991,124.64795,-10.834859,-1.229889,-35.82,-15.719999,45.6,0.0421497,0.011301007,0.013133603,,,,,,,85,1445598907
,ServiceLog, julia,1445598915798,23 Окт 2015 г. 14:15:15,Raw,-0.25857377,2.1170728,10.33936,131.96634,-10.701495,-1.0246094,-29.099998,-18.48,35.82,-0.14508049,-0.035430185,0.16523905,,,,,,,88,1445598907
,ServiceLog, julia,1445598916818,23 Окт 2015 г. 14:15:16,Raw,-0.75836337,2.0332758,9.384073,124.39434,-12.005568,-0.9536308,-28.56,-12.96,31.38,0.008552114,0.046731193,-0.08002335,,,,,,,86,1445598907
,ServiceLog, julia,1445598917844,23 Окт 2015 г. 14:15:17,Raw,-0.93732995,1.9512744,9.064447,121.265396,-12.077846,-0.796061,-29.4,-10.5,33.239998,-0.07849618,0.0106901415,0.032375857,,,,,,,89,1445598907
,ServiceLog, julia,1445598918870,23 Окт 2015 г. 14:15:18,Raw,-0.8619126,1.970428,11.630433,101.95767,-11.702789,-1.6130092,-30.3,-6.12,6.8999996,0.35613444,0.57910025,0.12308934,,,,,,,88,1445598907
914,Чкаловская 4, julia,1445598918992,23 Окт 2015 г. 14:15:18,Raw,-0.8619126,1.970428,11.630433,101.95767,-11.702789,-1.6130092,-30.179998,-5.94,6.72,0.0027488936,-0.050396383,0.11178834,,,,,,,89,1445598907
,ServiceLog, julia,1445598919896,23 Окт 2015 г. 14:15:19,Raw,-2.3050177,3.043629,8.432379,60.770897,-18.386631,-11.491774,-29.939999,16.08,-22.08,0.16462818,0.5183192,0.14385876,,,,,,,89,1445598907
,ServiceLog, julia,1445598920920,23 Окт 2015 г. 14:15:20,Raw,-0.5859809,1.7058687,10.202292,118.32811,-8.920351,1.351705,-64.32,-34.559998,-8.099999,-0.083383106,-0.09590584,-0.15332718,,,,,,,89,1445598907
,ServiceLog, julia,1445598921948,23 Окт 2015 г. 14:15:21,Raw,-1.4598645,1.436521,10.019135,45.18146,-9.518297,-2.9953015,-27.72,20.4,-37.14,0.09621128,0.14905111,-0.015577064,,,,,,,88,1445598907
,ServiceLog, julia,1445598922975,23 Окт 2015 г. 14:15:22,Raw,-2.367267,2.717419,8.550293,56.30604,-15.313553,-13.751585,-27.24,16.56,-34.98,-0.43310347,1.1746938,0.28221974,,,,,,,87,1445598907
,ServiceLog, julia,1445598923994,23 Окт 2015 г. 14:15:23,Raw,-3.6164417,3.0382419,7.2807674,55.569996,-18.993181,-17.74231,-19.38,11.4,-37.26,-0.30268374,0.15088372,-0.08277224,,,,,,,88,1445598907
,ServiceLog, julia,1445598925025,23 Окт 2015 г. 14:15:25,Raw,-1.3611037,3.0627825,8.849568,51.300106,-17.903532,-6.8327017,-28.199999,13.86,-36.3,-0.04550946,-0.106595986,-0.26358834,,,,,,,89,1445598907
,ServiceLog, julia,1445598926047,23 Окт 2015 г. 14:15:26,Raw,-1.584363,2.392406,10.135254,58.058376,-14.129364,-10.603782,-24.06,10.679999,-42.42,-0.38026363,-0.008552114,-0.053145275,,,,,,,89,1445598907
,ServiceLog, julia,1445598927071,23 Окт 2015 г. 14:15:27,Raw,-2.0452468,2.6354175,9.3978405,54.352654,-14.372375,-12.119539,-25.5,13.38,-41.28,-0.1872302,-0.0027488936,0.06627888,,,,,,,89,1445598907
,ServiceLog, julia,1445598928100,23 Окт 2015 г. 14:15:28,Raw,-2.243367,2.883816,7.9367785,58.48424,-16.425112,-13.8631935,-25.439999,12.96,-41.879997,-0.20799962,-0.059253927,0.0125227375,,,,,,,89,1445598907
,ServiceLog, julia,1445598929131,23 Окт 2015 г. 14:15:29,Raw,-1.8848352,2.7503393,8.213907,56.487236,-17.65098,-14.688271,-20.34,9.059999,-42.42,0.07666359,0.07086037,0.12980886,,,,,,,87,1445598907
,ServiceLog, julia,1445598930161,23 Окт 2015 г. 14:15:30,Raw,-2.2349873,2.9885623,8.933964,57.35476,-17.342438,-15.678761,-22.56,11.759999,-40.739998,0.19181168,0.105068825,0.06994407,,,,,,,89,1445598907
,ServiceLog, julia,1445598931189,23 Окт 2015 г. 14:15:31,Raw,-2.2403743,2.3636756,8.270171,57.108295,-17.049644,-15.00427,-19.74,8.88,-42.18,-0.12950343,-0.03481932,-0.022602014,,,,,,,89,1445598907
