ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
333,Горьковская 3,Stanislav,1435582402661,Raw,-0.2353596,3.216581,9.68897,85.875,-17.390625,-1.265625,-112.875,1.5625,-21.5625,,,,,,,,,
,ServiceLog,Stanislav,1435582403590,Raw,0.0784532,2.7066352,10.512729,86.234375,-12.34375,1.265625,-113.75,0.25,-31.4375,,,,,,,,,
,ServiceLog,Stanislav,1435582404602,Raw,0.0392266,2.432049,10.316595,86.34375,-14.59375,0.0,-114.0,-3.4375,-34.6875,,,,,,,,,
,ServiceLog,Stanislav,1435582405626,Raw,-0.8629852,3.6088471,9.492837,86.578125,-20.734375,-4.515625,-114.3125,-6.8125,-39.625,,,,,,,,,
,ServiceLog,Stanislav,1435582406640,Raw,-0.5491724,3.4911673,9.963556,87.203125,-19.28125,-2.96875,-112.1875,-19.9375,-62.6875,,,,,,,,,
,ServiceLog,Stanislav,1435582407657,Raw,-0.78453195,2.6674087,9.92433,87.96875,-14.9375,-4.3125,-108.8125,-15.25,-60.3125,,,,,,,,,
,ServiceLog,Stanislav,1435582408685,Raw,-0.588399,3.412714,10.238142,88.09375,-18.390625,-3.109375,-116.1875,-19.875,-63.125,,,,,,,,,
,ServiceLog,Stanislav,1435582409703,Raw,-0.74530536,3.2950344,9.57129,88.625,-17.9375,-4.203125,-120.0,-18.3125,-64.875,,,,,,,,,
,ServiceLog,Stanislav,1435582410715,Raw,-0.98066497,3.2950344,10.002783,88.5625,-18.953125,-5.515625,-110.625,-11.125,-50.0625,,,,,,,,,
,ServiceLog,Stanislav,1435582411732,Raw,-1.4121575,2.9027684,9.68897,93.59375,-16.828125,-5.40625,-47.75,-7.1875,-4.375,,,,,,,,,
334,Горьковская 4,Stanislav,1435582412535,Raw,-1.176798,3.0204482,10.9442215,108.015625,-18.59375,-5.328125,-32.125,-11.75,4.25,,,,,,,,,
,ServiceLog,Stanislav,1435582412743,Raw,0.0784532,3.6088471,9.022118,108.265625,-16.765625,-14.046875,-34.0625,-10.875,4.875,,,,,,,,,
,ServiceLog,Stanislav,1435582413772,Raw,-0.74530536,5.4132705,9.257478,117.3125,-36.5625,-6.453125,-36.625,-16.25,13.25,,,,,,,,,
,ServiceLog,Stanislav,1435582414789,Raw,-1.0983448,2.8635418,10.434276,110.828125,-16.078125,-5.203125,-33.5625,-4.625,13.8125,,,,,,,,,
,ServiceLog,Stanislav,1435582415807,Raw,0.19613299,2.6281822,10.1989155,98.15625,-10.0625,2.234375,-30.125,1.4375,22.8125,,,,,,,,,
,ServiceLog,Stanislav,1435582416819,Raw,-0.6276256,2.7066352,10.355823,96.640625,-14.5625,-3.359375,-27.5625,5.375,24.75,,,,,,,,,
,ServiceLog,Stanislav,1435582417840,Raw,-0.78453195,3.5696206,9.139797,100.09375,-22.78125,0.609375,-26.375,6.0625,22.625,,,,,,,,,
,ServiceLog,Stanislav,1435582418851,Raw,-4.9425516,-6.6292953,8.786758,34.78125,22.265625,-21.78125,-20.3125,39.6875,19.8125,,,,,,,,,
,ServiceLog,Stanislav,1435582419870,Raw,-5.8447633,-5.7270837,6.3939357,16.125,33.84375,-35.96875,-19.3125,65.3125,24.5625,,,,,,,,,
,ServiceLog,Stanislav,1435582420879,Raw,-5.8447633,-5.76631,6.4723887,20.53125,32.125,-33.328125,-18.75,91.125,-7.5,,,,,,,,,
,ServiceLog,Stanislav,1435582421892,Raw,-6.354709,-5.295591,6.943108,25.5625,32.65625,-34.765625,-19.0625,93.8125,-15.8125,,,,,,,,,
,ServiceLog,Stanislav,1435582422901,Raw,-6.080123,-5.4524975,6.5116153,26.265625,31.421875,-35.3125,-10.1875,67.8125,-9.125,,,,,,,,,
,ServiceLog,Stanislav,1435582423918,Raw,-5.6878567,-5.7270837,6.158576,26.125,34.90625,-33.859375,-4.25,69.1875,-10.6875,,,,,,,,,
,ServiceLog,Stanislav,1435582424927,Raw,-5.491724,-6.7077484,5.8447633,25.015625,34.9375,-31.4375,-3.6875,71.75,-8.125,,,,,,,,,
,ServiceLog,Stanislav,1435582425961,Raw,-5.2563643,-6.4723887,6.3154826,23.578125,34.21875,-33.34375,2.0,72.0625,-8.8125,,,,,,,,,
,ServiceLog,Stanislav,1435582426974,Raw,-5.64863,-6.00167,6.0408964,17.234375,35.421875,-34.390625,8.0,71.625,-9.125,,,,,,,,,
,ServiceLog,Stanislav,1435582427991,Raw,-5.8447633,-6.158576,6.3939357,13.03125,37.046875,-32.21875,8.625,70.75,-7.25,,,,,,,,,
,ServiceLog,Stanislav,1435582429004,Raw,-5.4524975,-6.1978025,6.158576,12.8125,36.734375,-29.546875,10.0,70.0625,-9.4375,,,,,,,,,
,ServiceLog,Stanislav,1435582430023,Raw,-5.4524975,-6.5116153,6.1193495,12.40625,35.734375,-30.265625,5.9375,68.875,-4.0,,,,,,,,,
,ServiceLog,Stanislav,1435582431036,Raw,-5.2563643,-5.295591,6.590069,13.65625,37.578125,-29.8125,-3.3125,67.5625,-4.75,,,,,,,,,
,ServiceLog,Stanislav,1435582432059,Raw,-5.570177,-5.4132705,6.3939357,18.0,34.59375,-32.3125,-2.25,65.4375,-7.0,,,,,,,,,
