ID,Name,User,TimeStamp,Type,X,Y,Z
342,Петроградская 2,alex,1417273287893,Raw,-1.5610195,1.4173675,9.346964
,ServiceLog,alex,1417273288069,Raw,-1.6089035,1.4652514,9.528923
,ServiceLog,alex,1417273289253,Raw,-1.2449849,0.92895025,9.471462
,ServiceLog,alex,1417273290509,Raw,-0.39264908,1.1013328,9.452309
,ServiceLog,alex,1417273291705,Raw,-0.63206923,0.90021986,9.481039
,ServiceLog,alex,1417273293099,Raw,-0.8523358,1.0247183,9.270349
,ServiceLog,alex,1417273294409,Raw,-0.842759,1.3120226,9.595961
,ServiceLog,alex,1417273295591,Raw,-1.0247183,1.9440918,9.385271
,ServiceLog,alex,1417273296951,Raw,-1.2641385,1.8291701,9.375694
,ServiceLog,alex,1417273298174,Raw,-1.1779473,1.9440918,9.270349
,ServiceLog,alex,1417273299409,Raw,-1.292869,1.8483237,9.14585
,ServiceLog,alex,1417273300611,Raw,-1.13964,1.7429788,9.308656
,ServiceLog,alex,1417273301812,Raw,-1.0247183,1.5227122,9.519346
,ServiceLog,alex,1417273303118,Raw,-0.842759,1.5610195,9.509769
,ServiceLog,alex,1417273304408,Raw,-0.9576807,1.532289,9.433155
,ServiceLog,alex,1417273305600,Raw,-0.93852705,1.6089035,9.356541
,ServiceLog,alex,1417273306868,Raw,-0.90979666,1.6280571,9.308656
,ServiceLog,alex,1417273308322,Raw,-0.89064306,1.5897499,9.375694
,ServiceLog,alex,1417273309598,Raw,-0.90979666,1.5035586,9.423578
,ServiceLog,alex,1417273310852,Raw,-0.82360536,1.5514427,9.3661175
,ServiceLog,alex,1417273312076,Raw,-0.89064306,1.4269443,9.375694
,ServiceLog,alex,1417273313437,Raw,-0.62249243,1.4077905,9.519346
,ServiceLog,alex,1417273314738,Raw,-0.80445176,1.2641385,9.433155
,ServiceLog,alex,1417273316018,Raw,-0.82360536,1.283292,9.433155
,ServiceLog,alex,1417273317283,Raw,-0.89064306,1.2354081,9.423578
,ServiceLog,alex,1417273318576,Raw,-0.7086837,1.3311762,9.356541
,ServiceLog,alex,1417273319853,Raw,-0.7565677,1.3024458,9.452309
,ServiceLog,alex,1417273321130,Raw,-0.6607997,1.1300632,9.586384
,ServiceLog,alex,1417273322535,Raw,-0.93852705,1.1204864,9.452309
343,Петроградская 3,alex,1417273323609,Raw,-0.39264908,1.532289,8.42759
