ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
933,Старая деревня 3, julia,1445599734564,23 Окт 2015 г. 14:28:54,Raw,0.5859809,2.4037786,10.125677,325.1697,-17.26987,3.3963647,27.42,31.859999,-69.36,-0.03481932,0.0018325958,0.05222898,,,,,,,74,1445599734
,ServiceLog, julia,1445599734871,23 Окт 2015 г. 14:28:54,Raw,0.5602432,2.429516,9.719262,328.79,-17.578241,4.6979585,29.64,38.82,-81.479996,-0.07819075,0.021991149,-0.024129177,,,,,,,76,1445599734
,ServiceLog, julia,1445599735901,23 Окт 2015 г. 14:28:55,Raw,0.41599256,1.520318,9.173983,331.35443,-12.943779,1.4844543,32.7,44.52,-77.34,-0.15760323,-0.040317107,-0.06566802,,,,,,,75,1445599734
,ServiceLog, julia,1445599736926,23 Окт 2015 г. 14:28:56,Raw,0.4237737,2.095525,9.403826,330.27243,-17.341406,0.48925927,34.2,46.68,-72.78,0.5412266,0.12767084,-0.12461651,,,,,,,81,1445599734
,ServiceLog, julia,1445599737953,23 Окт 2015 г. 14:28:57,Raw,0.41359833,2.3223755,9.078813,326.0197,-14.663196,0.21746014,38.16,41.82,-69.9,0.062002823,0.070554934,-0.010995574,,,,,,,84,1445599734
,ServiceLog, julia,1445599738977,23 Окт 2015 г. 14:28:58,Raw,-0.15861586,2.010531,9.638457,317.3148,-12.497503,1.603778,39.12,31.98,-61.68,0.014049901,-0.048563786,-0.01160644,,,,,,,85,1445599734
,ServiceLog, julia,1445599739999,23 Окт 2015 г. 14:28:59,Raw,-0.22744916,2.3415294,9.475053,316.39005,-13.891131,2.5018773,37.38,29.58,-50.579998,0.03848451,-0.015577064,-0.040317107,,,,,,,85,1445599734
,ServiceLog, julia,1445599741034,23 Окт 2015 г. 14:29:01,Raw,-0.40043023,2.3145945,9.639056,317.54706,-14.281535,2.3390238,32.76,27.96,-49.26,-0.058643065,-0.02687807,-0.018325957,,,,,,,85,1445599734
,ServiceLog, julia,1445599742060,23 Окт 2015 г. 14:29:02,Raw,-0.31124622,2.3002293,9.539098,313.69348,-12.601302,1.8409969,34.44,24.779999,-46.32,-0.036651913,-0.007941248,-0.028710667,,,,,,,85,1445599734
,ServiceLog, julia,1445599743085,23 Окт 2015 г. 14:29:03,Raw,-0.34476504,2.2948422,9.48463,316.5145,-12.926991,2.1899972,33.54,27.18,-44.34,-0.024129177,-0.054367006,-0.011301007,,,,,,,84,1445599734
