ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
292,Фрунзенская 2, julia,1445760109330,25 Окт 2015 г. 11:01:49,Raw,2.35769,5.6868277,7.1490865,123.35182,-31.145905,11.171326,0.48,17.699999,40.62,0.06627888,0.0061086523,0.013439035,,,,,,,80,1445760001
,ServiceLog, julia,1445760110210,25 Окт 2015 г. 11:01:50,Raw,2.0805612,5.571307,7.5201874,122.99542,-30.777264,11.954336,1.14,17.1,37.62,-0.04642576,-0.01282817,-0.023823744,,,,,,,83,1445760001
,ServiceLog, julia,1445760111235,25 Окт 2015 г. 11:01:51,Raw,1.4562732,5.777209,7.587225,125.07366,-30.838541,11.382072,1.1999999,16.859999,36.54,-0.03756821,-0.030848695,0.020463986,,,,,,,67,1445760001
,ServiceLog, julia,1445760112258,25 Окт 2015 г. 11:01:52,Raw,1.5316905,5.7646394,7.5788455,131.07213,-30.90887,10.598842,0.84,15.48,34.02,-0.036651913,-0.009468411,-0.01863139,,,,,,,71,1445760001
,ServiceLog, julia,1445760113276,25 Окт 2015 г. 11:01:53,Raw,1.5155296,5.7909756,7.630321,142.35857,-30.887768,9.810886,1.26,13.2,31.8,-0.031154128,-0.011911872,-0.030848695,,,,,,,71,1445760001
,ServiceLog, julia,1445760114305,25 Окт 2015 г. 11:01:54,Raw,1.2521675,5.8933277,7.527969,145.5989,-31.810282,8.163797,1.8,13.74,31.439999,-0.07513642,0.013133603,-0.089491755,,,,,,,77,1445760001
,ServiceLog, julia,1445760115326,25 Окт 2015 г. 11:01:55,Raw,1.4610616,5.554548,7.5471225,149.09373,-29.686554,6.8605623,0.71999997,12.66,32.46,-0.030848695,-0.06078109,-0.03940081,,,,,,,85,1445760001
,ServiceLog, julia,1445760116372,25 Окт 2015 г. 11:01:56,Raw,1.1246762,5.5222263,7.689577,153.59496,-33.875477,7.8697715,0.48,9.96,26.099998,-0.01282817,0.0009162979,0.0033597588,,,,,,,68,1445760001
,ServiceLog, julia,1445760117401,25 Окт 2015 г. 11:01:57,Raw,1.4059949,5.7125654,7.562086,158.44762,-37.39651,7.153655,0.65999997,9.84,26.88,-0.00030543262,0.019242255,-0.027794369,,,,,,,70,1445760001
,ServiceLog, julia,1445760118432,25 Окт 2015 г. 11:01:58,Raw,1.4790181,5.807136,7.5165963,166.21437,-36.208057,6.0027976,0.59999996,10.139999,27.119999,-0.01282817,-0.014049901,-0.020463986,,,,,,,67,1445760001
,ServiceLog, julia,1445760119450,25 Окт 2015 г. 11:01:59,Raw,1.5765818,5.878962,8.298902,169.78786,-33.012875,5.855713,1.0799999,9.179999,24.48,-0.21746802,0.050396383,0.0018325958,,,,,,,80,1445760001
,ServiceLog, julia,1445760120470,25 Окт 2015 г. 11:02:00,Raw,1.4024036,5.791574,7.627927,162.09995,-34.981495,5.9816575,0.42,8.94,25.26,-0.08032878,-0.025350908,-0.0061086523,,,,,,,87,1445760001
,ServiceLog, julia,1445760121500,25 Окт 2015 г. 11:02:01,Raw,1.2880806,5.6006365,7.757812,161.93568,-35.789585,6.421784,0.48,8.58,25.32,0.004276057,0.05100725,-0.020463986,,,,,,,85,1445760001
,ServiceLog, julia,1445760122519,25 Окт 2015 г. 11:02:02,Raw,1.4748282,5.703587,7.517793,162.41548,-35.74865,7.313913,0.96,10.679999,28.98,-0.02321288,-0.028405234,-0.020158553,,,,,,,69,1445760001
,ServiceLog, julia,1445760123538,25 Окт 2015 г. 11:02:03,Raw,1.1803415,5.6628857,7.4866686,161.87843,-35.48289,6.1861095,1.14,11.219999,29.34,-0.054367006,-0.020158553,-0.050701816,,,,,,,85,1445760001
,ServiceLog, julia,1445760124563,25 Окт 2015 г. 11:02:04,Raw,1.3497312,5.7400985,7.417835,167.10815,-35.4333,5.5613246,0.9,11.28,29.88,0.0076358155,-0.030848695,-0.02565634,,,,,,,85,1445760001
,ServiceLog, julia,1445760125587,25 Окт 2015 г. 11:02:05,Raw,1.359308,5.695806,7.678205,165.03456,-35.713306,5.906438,0.84,12.36,30.48,-0.006414085,-0.021991149,-0.014660766,,,,,,,80,1445760001
,ServiceLog, julia,1445760126610,25 Окт 2015 г. 11:02:06,Raw,1.1085154,5.747281,7.6249337,165.58951,-36.498928,4.187351,0.53999996,12.84,31.679998,-0.03726278,0.036651913,-0.03023783,,,,,,,75,1445760001
,ServiceLog, julia,1445760127633,25 Окт 2015 г. 11:02:07,Raw,1.459266,5.8604074,7.538144,173.1484,-36.79325,5.623659,1.86,11.099999,30.84,-0.009162978,-0.016493361,0.013439035,,,,,,,83,1445760001
,ServiceLog, julia,1445760128651,25 Окт 2015 г. 11:02:08,Raw,1.0528502,5.795764,7.8050976,166.83823,-37.242012,6.530901,1.02,12.42,30.96,-0.02443461,-0.007941248,-0.03573562,,,,,,,85,1445760001
,ServiceLog, julia,1445760129681,25 Окт 2015 г. 11:02:09,Raw,1.0666169,6.2488666,7.45734,177.24608,-36.40772,3.9313788,0.71999997,8.4,25.92,-0.09254608,0.0729984,0.2864958,,,,,,,71,1445760001
,ServiceLog, julia,1445760130699,25 Окт 2015 г. 11:02:10,Raw,0.4770447,5.725135,7.753622,301.31564,-34.961563,-2.262419,20.939999,6.18,-11.5199995,-0.034208454,-0.0009162979,-0.029932396,,,,,,,76,1445760001
293,Фрунзенская 3, julia,1445760131148,25 Окт 2015 г. 11:02:11,Raw,0.11192893,5.7628436,7.702147,299.0852,-35.950565,-2.3179705,21.06,5.64,-9.3,-0.011301007,0.016187929,-0.034208454,,,,,,,73,1445760001
