ID,Name,User,TimeStamp,Type,X,Y,Z
362,Пионерская 2,alex,1417273675810,Raw,-1.6280571,0.18195933,9.864111
,ServiceLog,alex,1417273676588,Raw,-1.4556746,0.7374141,9.375694
,ServiceLog,alex,1417273677814,Raw,-0.78529817,0.39264908,9.595961
,ServiceLog,alex,1417273679027,Raw,-0.7086837,0.5363012,9.56723
,ServiceLog,alex,1417273680376,Raw,-0.7757214,0.6512229,9.461885
,ServiceLog,alex,1417273681599,Raw,-0.82360536,1.0151415,9.442732
,ServiceLog,alex,1417273682883,Raw,-0.6895301,0.7182605,9.528923
,ServiceLog,alex,1417273684112,Raw,-0.51714754,0.79487497,9.548077
,ServiceLog,alex,1417273685306,Raw,-0.51714754,0.60333884,9.605537
,ServiceLog,alex,1417273686509,Raw,-0.62249243,0.6895301,9.56723
,ServiceLog,alex,1417273687746,Raw,-0.58418524,0.6703765,9.548077
,ServiceLog,alex,1417273688957,Raw,-0.59376204,0.60333884,9.56723
,ServiceLog,alex,1417273690163,Raw,-0.58418524,0.63206923,9.548077
,ServiceLog,alex,1417273691352,Raw,-0.61291564,0.60333884,9.586384
,ServiceLog,alex,1417273692582,Raw,-0.47884035,0.5650316,9.662998
,ServiceLog,alex,1417273693816,Raw,-0.5554548,0.62249243,9.595961
,ServiceLog,alex,1417273695038,Raw,-0.58418524,0.47884035,9.595961
,ServiceLog,alex,1417273696289,Raw,-0.5650316,0.46926352,9.471462
,ServiceLog,alex,1417273697518,Raw,-0.5650316,0.48841715,9.605537
,ServiceLog,alex,1417273698733,Raw,-0.5746084,0.46926352,9.56723
,ServiceLog,alex,1417273699940,Raw,-0.5267244,0.4405331,9.557653
,ServiceLog,alex,1417273701235,Raw,-0.58418524,0.20111294,9.557653
,ServiceLog,alex,1417273702460,Raw,-0.5650316,0.18195933,9.576807
,ServiceLog,alex,1417273703691,Raw,-0.58418524,0.17238252,9.500193
,ServiceLog,alex,1417273704918,Raw,-0.5363012,0.29688102,9.605537
,ServiceLog,alex,1417273706108,Raw,0.41180268,0.23942018,10.04607
363,Пионерская 3,alex,1417273706360,Raw,0.41180268,0.23942018,10.04607
