ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
133,Чернышевская 3,natalie,1445582157499,23.10.2015 9:35:57,Raw,-2.106,4.893,9.222,307.84375,-27.453125,14.25,13.86,0.0,-12.6,,,,,,,,,,72,103961951,1445582157
,ServiceLog,natalie,1445582158208,23.10.2015 9:35:58,Raw,-1.963,4.654,7.881,306.8125,-25.71875,13.53125,24.54,-15.06,-47.34,,,,,,,,,,85,103961951,1445582157
,ServiceLog,natalie,1445582159228,23.10.2015 9:35:59,Raw,-2.097,4.664,8.207,308.3125,-28.5,12.40625,24.24,-17.28,-49.74,,,,,,,,,,66,103961951,1445582157
,ServiceLog,natalie,1445582160248,23.10.2015 9:36:00,Raw,-2.901,4.405,8.389,332.20313,-28.234375,16.015625,23.34,-19.38,-57.84,,,,,,,,,,76,103961951,1445582157
,ServiceLog,natalie,1445582161270,23.10.2015 9:36:01,Raw,-3.179,4.357,8.284,19.328125,-26.40625,18.75,23.04,-25.32,-77.4,,,,,,,,,,79,103961951,1445582157
,ServiceLog,natalie,1445582162299,23.10.2015 9:36:02,Raw,-2.863,4.395,8.092,13.78125,-27.609375,17.765625,26.82,-31.02,-89.7,,,,,,,,,,82,103961951,1445582157
,ServiceLog,natalie,1445582163323,23.10.2015 9:36:03,Raw,-3.725,4.175,8.408,345.15625,-26.8125,12.78125,33.48,-35.16,-97.74,,,,,,,,,,84,103961951,1445582157
,ServiceLog,natalie,1445582164345,23.10.2015 9:36:04,Raw,-3.361,4.491,9.107,63.140625,-22.515625,23.03125,55.38,-71.46,-167.22,,,,,,,,,,87,103961951,1445582157
,ServiceLog,natalie,1445582165373,23.10.2015 9:36:05,Raw,-2.911,4.597,8.035,19.75,-27.609375,19.359375,59.52,-72.12,-172.56,,,,,,,,,,83,103961951,1445582157
,ServiceLog,natalie,1445582166394,23.10.2015 9:36:06,Raw,-3.572,4.108,7.881,15.09375,-26.46875,19.578125,55.62,-62.52,-165.06,,,,,,,,,,83,103961951,1445582157
,ServiceLog,natalie,1445582167415,23.10.2015 9:36:07,Raw,-3.122,4.558,8.906,7.0,-25.015625,19.625,56.46,-53.58,-160.56,,,,,,,,,,86,103961951,1445582157
,ServiceLog,natalie,1445582168434,23.10.2015 9:36:08,Raw,-3.007,4.424,8.274,355.64063,-26.359375,16.078125,51.36,-53.04,-148.44,,,,,,,,,,87,103961951,1445582157
,ServiceLog,natalie,1445582169455,23.10.2015 9:36:09,Raw,-2.949,4.29,8.399,353.95313,-26.9375,16.59375,48.36,-49.86,-136.02,,,,,,,,,,89,103961951,1445582157
,ServiceLog,natalie,1445582170480,23.10.2015 9:36:10,Raw,-2.183,4.664,8.083,348.25,-27.953125,17.25,44.7,-51.0,-125.28,,,,,,,,,,88,103961951,1445582157
,ServiceLog,natalie,1445582171498,23.10.2015 9:36:11,Raw,-2.758,4.443,7.958,328.90625,-28.46875,12.09375,43.56,-46.44,-113.82,,,,,,,,,,89,103961951,1445582157
,ServiceLog,natalie,1445582172529,23.10.2015 9:36:12,Raw,-3.265,4.242,8.629,321.8125,-29.09375,15.28125,43.02,-41.52,-103.68,,,,,,,,,,85,103961951,1445582157
,ServiceLog,natalie,1445582173552,23.10.2015 9:36:13,Raw,-2.959,4.415,7.786,320.0625,-27.328125,14.9375,41.34,-38.82,-98.22,,,,,,,,,,88,103961951,1445582157
,ServiceLog,natalie,1445582174573,23.10.2015 9:36:14,Raw,-2.48,4.826,8.236,334.15625,-29.03125,15.453125,34.74,-32.64,-90.06,,,,,,,,,,89,103961951,1445582157
,ServiceLog,natalie,1445582175592,23.10.2015 9:36:15,Raw,-2.853,4.29,8.36,336.57813,-30.90625,11.640625,38.76,-28.08,-97.14,,,,,,,,,,89,103961951,1445582157
,ServiceLog,natalie,1445582176613,23.10.2015 9:36:16,Raw,-2.528,4.501,7.987,329.04688,-29.8125,12.6875,33.12,-29.7,-84.6,,,,,,,,,,89,103961951,1445582157
,ServiceLog,natalie,1445582177637,23.10.2015 9:36:17,Raw,-1.714,4.625,6.933,316.15625,-25.9375,15.375,31.8,-19.98,-66.36,,,,,,,,,,90,103961951,1445582157
134,Чернышевская 4,natalie,1445582178155,23.10.2015 9:36:18,Raw,-1.819,4.568,8.13,308.70313,-27.734375,11.65625,25.2,-7.02,-38.7,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582178658,23.10.2015 9:36:18,Raw,-0.804,5.411,7.182,297.60938,-25.078125,13.734375,19.74,0.84,-10.5,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582179676,23.10.2015 9:36:19,Raw,-1.972,4.769,8.255,280.59375,-32.296875,10.015625,16.86,1.62,1.02,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582180697,23.10.2015 9:36:20,Raw,-1.503,4.778,7.441,278.4375,-29.171875,8.375,18.06,2.46,2.52,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582181729,23.10.2015 9:36:21,Raw,-1.321,5.765,8.399,277.46875,-34.09375,7.375,16.14,3.42,4.92,,,,,,,,,,89,103961951,1445582157
,ServiceLog,natalie,1445582182749,23.10.2015 9:36:22,Raw,-2.403,5.746,7.221,277.8125,-35.84375,13.265625,15.06,7.92,6.54,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582183771,23.10.2015 9:36:23,Raw,-1.953,0.938,10.439,290.15625,-4.984375,10.515625,14.76,7.8,5.94,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582184799,23.10.2015 9:36:24,Raw,-1.944,2.863,9.883,276.3125,-15.84375,10.640625,16.86,3.72,6.78,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582185840,23.10.2015 9:36:25,Raw,-2.269,4.309,8.858,276.0625,-25.234375,12.921875,12.9,4.86,10.98,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582186860,23.10.2015 9:36:26,Raw,-3.974,3.419,8.121,265.03125,-20.734375,24.21875,6.3,3.9,14.76,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582187878,23.10.2015 9:36:27,Raw,-2.317,4.52,10.142,249.64063,-23.484375,11.78125,4.62,3.54,19.68,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582188907,23.10.2015 9:36:28,Raw,-2.988,4.549,8.504,227.3125,-26.78125,17.1875,1.92,0.96,26.76,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582189927,23.10.2015 9:36:29,Raw,-0.67,4.309,8.226,227.79688,-24.109375,5.375,13.44,-0.66,31.44,,,,,,,,,,90,103961951,1445582157
,ServiceLog,natalie,1445582190945,23.10.2015 9:36:30,Raw,-1.187,3.696,8.983,224.375,-24.953125,6.109375,12.3,0.18,36.9,,,,,,,,,,90,103961951,1445582157
