ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
923,Крестовский остров 3, julia,1445599544044,23 Окт 2015 г. 14:25:44,Raw,0.89423436,1.4784195,8.673594,342.28036,-10.453597,-1.4559054,14.88,34.32,-66.9,-0.03359759,-0.004276057,0.21868975,,,,,,,79,1445599544
,ServiceLog, julia,1445599544973,23 Окт 2015 г. 14:25:44,Raw,0.9415198,1.8082209,9.199121,339.29956,-14.398753,-5.1107416,25.74,40.32,-81.42,-0.070249505,0.3359759,0.004276057,,,,,,,72,1445599544
,ServiceLog, julia,1445599545997,23 Окт 2015 г. 14:25:45,Raw,0.037110128,2.1260512,9.190144,344.29196,-17.363592,-8.127369,25.38,38.219997,-83.04,0.06963864,0.29260445,-0.018325957,,,,,,,76,1445599544
,ServiceLog, julia,1445599547025,23 Окт 2015 г. 14:25:47,Raw,0.3657143,1.4107834,10.135853,345.0617,-13.6151285,-6.2005467,28.619999,44.76,-87.18,-0.16035213,-0.11056661,-0.056505036,,,,,,,81,1445599544
,ServiceLog, julia,1445599548051,23 Окт 2015 г. 14:25:48,Raw,0.10295067,1.4329298,9.400833,338.50253,-10.699246,-4.5026035,27.9,39.78,-79.08,-0.03573562,0.040317107,-0.07086037,,,,,,,86,1445599544
,ServiceLog, julia,1445599549076,23 Окт 2015 г. 14:25:49,Raw,-0.5566519,1.3892355,9.76954,334.49875,-8.327466,-3.8568892,25.26,32.04,-67.5,-0.1001819,-0.035430185,-0.034513887,,,,,,,84,1445599544
,ServiceLog, julia,1445599550102,23 Окт 2015 г. 14:25:50,Raw,-0.48602295,1.2695254,9.64145,333.77692,-8.922834,-2.969514,23.76,33.239998,-66.6,-0.05131268,-0.03940081,-0.0106901415,,,,,,,81,1445599544
,ServiceLog, julia,1445599551125,23 Окт 2015 г. 14:25:51,Raw,-0.46327803,1.2198458,9.871294,332.05466,-8.6697235,-1.772758,23.279999,30.24,-62.579998,-0.12217305,-0.0421497,-0.027183503,,,,,,,85,1445599544
,ServiceLog, julia,1445599552150,23 Окт 2015 г. 14:25:52,Raw,-0.58777654,1.2066777,9.3822775,329.4993,-8.061075,-1.3829873,25.019999,30.119999,-65.46,-0.023823744,-0.042760566,-0.01160644,,,,,,,82,1445599544
,ServiceLog, julia,1445599553177,23 Окт 2015 г. 14:25:53,Raw,-0.6368576,1.5298948,9.281123,328.6223,-7.189821,-0.9335964,24.06,31.199999,-67.32,0.048563786,-0.00580322,-0.00580322,,,,,,,81,1445599544
,ServiceLog, julia,1445599554207,23 Окт 2015 г. 14:25:54,Raw,-0.6099229,1.3964181,9.062652,330.48767,-7.5571384,-0.6581103,22.32,27.96,-64.26,0.023823744,0.029932396,-0.05375614,,,,,,,82,1445599544
,ServiceLog, julia,1445599555232,23 Окт 2015 г. 14:25:55,Raw,-0.38367084,1.1683705,9.499594,325.77197,-6.5073957,0.044322137,23.519999,27.72,-61.32,-0.051618114,-0.01160644,-0.010079277,,,,,,,85,1445599544
,ServiceLog, julia,1445599556259,23 Окт 2015 г. 14:25:56,Raw,-0.362123,1.2575544,9.8437605,327.22,-7.6014843,0.73194057,21.24,26.58,-54.84,-0.076358154,-0.014966198,-0.03390302,,,,,,,85,1445599544
,ServiceLog, julia,1445599557286,23 Окт 2015 г. 14:25:57,Raw,-0.60693014,1.299453,9.740809,319.59332,-6.977145,0.49035326,23.699999,20.52,-52.14,-0.16798794,-0.03390302,-0.018020526,,,,,,,88,1445599544
924,Крестовский остров 4, julia,1445599558301,23 Окт 2015 г. 14:25:58,Raw,-0.57879823,1.2162545,10.1460285,299.89755,-8.23893,1.6610956,21.3,6.72,-47.16,0.040317107,-0.032375857,-0.03481932,,,,,,,84,1445599544
