ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
693,Достоевская 3, julia,1445601777350,23 Окт 2015 г. 15:02:57,Raw,-1.5580268,5.9681463,8.5700445,35.8833,-36.333668,-12.565177,-13.32,32.579998,-60.84,-0.016187929,-0.046731193,-0.100792766,,,,,,,68,1445601777
,ServiceLog, julia,1445601778135,23 Окт 2015 г. 15:02:58,Raw,-0.79726917,5.683835,8.052897,3.3983667,-36.003765,-10.733875,9.24,34.14,-87.119995,-0.06658431,-0.018936822,0.026267206,,,,,,,69,1445601777
,ServiceLog, julia,1445601779159,23 Окт 2015 г. 15:02:59,Raw,-0.54527944,5.4659624,7.93199,357.8631,-33.0771,-8.917269,14.58,34.32,-92.759995,-0.27122417,-0.044898596,-0.023518313,,,,,,,75,1445601777
,ServiceLog, julia,1445601780182,23 Окт 2015 г. 15:03:00,Raw,-1.204882,4.7363296,8.059482,3.3949726,-30.884703,-10.650166,14.099999,31.5,-98.28,-0.06963864,-0.002443461,-0.1572978,,,,,,,75,1445601777
,ServiceLog, julia,1445601781205,23 Окт 2015 г. 15:03:01,Raw,-2.1380222,3.4249055,5.4043117,5.447263,-31.766926,-14.847701,23.58,33.3,-145.31999,0.047647487,0.100792766,-0.3381139,,,,,,,84,1445601777
,ServiceLog, julia,1445601782231,23 Окт 2015 г. 15:03:02,Raw,-1.501763,5.3725886,7.815273,35.50973,-27.549807,-26.527208,1.5,30.42,-124.68,0.23518312,-0.09773844,-0.119729586,,,,,,,85,1445601777
,ServiceLog, julia,1445601783261,23 Окт 2015 г. 15:03:03,Raw,0.9187749,5.5126495,8.375516,33.3534,-29.461021,-21.298876,-3.36,19.92,-127.619995,-0.14202617,-0.22999077,0.102319926,,,,,,,82,1445601777
,ServiceLog, julia,1445601784288,23 Окт 2015 г. 15:03:04,Raw,-0.38726214,6.3302693,7.7063365,35.583706,-35.29124,-25.87413,-5.46,8.28,-121.979996,-0.14110987,0.0067195175,-0.025961773,,,,,,,84,1445601777
,ServiceLog, julia,1445601785311,23 Окт 2015 г. 15:03:05,Raw,0.49200845,6.5505357,7.9427643,25.716967,-39.236324,-21.523438,1.56,7.5,-128.76,-0.013744468,-0.0030543262,0.11362094,,,,,,,89,1445601777
,ServiceLog, julia,1445601786334,23 Окт 2015 г. 15:03:06,Raw,-0.020949265,6.494272,7.8009076,29.32993,-38.018093,-15.688619,-14.88,9.84,-94.2,-0.058948494,0.045814894,0.0711658,,,,,,,87,1445601777
,ServiceLog, julia,1445601787358,23 Окт 2015 г. 15:03:07,Raw,-0.39444473,6.3949127,6.964134,32.12954,-36.699654,-16.641376,-13.2,8.28,-90.119995,-0.036651913,0.00580322,-0.14385876,,,,,,,86,1445601777
,ServiceLog, julia,1445601788383,23 Окт 2015 г. 15:03:08,Raw,-1.0516531,5.7736173,7.8589673,25.090284,-43.09895,-8.916834,-17.699999,6.66,-79.68,0.028710667,-0.032375857,0.00061086525,,,,,,,87,1445601777
,ServiceLog, julia,1445601789407,23 Окт 2015 г. 15:03:09,Raw,-1.246182,5.6922145,7.873931,32.356506,-35.81681,-5.8771663,-22.02,5.58,-68.46,-0.23060162,-0.06688975,-0.07391469,,,,,,,89,1445601777
,ServiceLog, julia,1445601790429,23 Окт 2015 г. 15:03:10,Raw,-2.1996727,6.1243677,8.188768,80.583,-32.454952,-5.584929,-60.96,5.16,-11.82,-0.16829337,-0.13347405,-0.20738874,,,,,,,89,1445601777
694,Достоевская 4, julia,1445601790641,23 Окт 2015 г. 15:03:10,Raw,-0.44472298,6.6762314,7.687782,79.83966,-32.781994,-4.1186204,-60.899998,6.66,-11.4,-0.020463986,-0.028405234,0.15454891,,,,,,,89,1445601777
,ServiceLog, julia,1445601791452,23 Окт 2015 г. 15:03:11,Raw,-1.3587095,7.038953,6.8881183,74.22819,-22.212572,3.9598727,-59.699997,11.28,-5.58,-0.12461651,-0.069027774,0.16401732,,,,,,,86,1445601777
,ServiceLog, julia,1445601792476,23 Окт 2015 г. 15:03:12,Raw,-1.0259154,6.4589577,5.7389016,75.60448,-8.185673,16.745575,-59.34,12.96,-8.16,-0.11789699,-1.616044,0.01863139,,,,,,,89,1445601777
