ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
273,Электросила 3, julia,1445773500209,25 Окт 2015 г. 14:45:00,Raw,-1.9985598,5.737106,7.451953,13.129559,-42.475452,-4.64229,-14.28,39.12,-76.979996,0.15851954,0.032070424,-0.06658431,,,,,,,72,1445773500
,ServiceLog, julia,1445773500871,25 Окт 2015 г. 14:45:00,Raw,-1.3796587,5.254674,7.5566993,13.045734,-42.983242,2.3590095,-19.56,42.12,-74.939995,-0.008552114,-0.24862215,0.12583824,,,,,,,80,1445773500
,ServiceLog, julia,1445773501897,25 Окт 2015 г. 14:45:01,Raw,-1.9273324,4.71538,9.524135,15.362279,-39.258125,1.9056243,-20.46,46.62,-71.52,-0.073303826,-0.21533,-0.27397305,,,,,,,79,1445773500
,ServiceLog, julia,1445773502920,25 Окт 2015 г. 14:45:02,Raw,1.0097545,0.8882488,10.806828,22.158365,-7.4433274,17.946932,-46.92,52.62,-33.48,-0.72112644,-0.056199603,1.3775011,,,,,,,81,1445773500
,ServiceLog, julia,1445773503943,25 Окт 2015 г. 14:45:03,Raw,-1.4975731,6.002862,8.549096,13.367106,-25.270412,-14.768797,4.5,34.2,-138.9,-0.019547688,0.41263947,-0.13805555,,,,,,,87,1445773500
,ServiceLog, julia,1445773504964,25 Окт 2015 г. 14:45:04,Raw,-1.0618285,5.819107,6.715137,24.101637,-31.13363,-21.668568,11.88,22.68,-141.36,-0.010995574,-0.0421497,-0.06566802,,,,,,,80,1445773500
,ServiceLog, julia,1445773505984,25 Окт 2015 г. 14:45:05,Raw,-1.0205284,6.671443,8.254609,17.794,-32.03139,-21.002638,20.76,13.139999,-135.84,-0.027183503,0.019547688,0.17684549,,,,,,,85,1445773500
,ServiceLog, julia,1445773507001,25 Окт 2015 г. 14:45:07,Raw,-0.86969376,5.1020436,7.088034,21.439411,-34.620216,-23.294836,19.98,10.0199995,-133.14,0.14263703,-0.012217305,0.19181168,,,,,,,85,1445773500
,ServiceLog, julia,1445773508020,25 Окт 2015 г. 14:45:08,Raw,-1.927931,5.168483,8.233061,69.36397,-30.877138,-23.620008,-69.9,-57.96,-211.2,-0.19333886,0.029321533,-0.30909783,,,,,,,89,1445773500
,ServiceLog, julia,1445773509047,25 Окт 2015 г. 14:45:09,Raw,-1.5113398,5.324106,7.7919292,66.89261,-33.535664,-23.694525,-81.299995,-45.12,-234.12,-0.04550946,0.003970624,0.12736541,,,,,,,89,1445773500
,ServiceLog, julia,1445773510065,25 Окт 2015 г. 14:45:10,Raw,-0.96187055,5.635352,8.248025,66.58683,-33.581963,-27.263617,-81.24,-30.96,-219.72,-0.21410827,0.00030543262,-0.010079277,,,,,,,87,1445773500
,ServiceLog, julia,1445773511084,25 Окт 2015 г. 14:45:11,Raw,-1.2779051,5.6521115,7.5148005,64.04725,-32.13968,-24.48061,-72.36,-21.66,-203.04,-0.08399397,0.0027488936,-0.009468411,,,,,,,89,1445773500
,ServiceLog, julia,1445773512107,25 Окт 2015 г. 14:45:12,Raw,-0.5883751,5.555745,6.5271926,67.85699,-34.042072,-25.09056,-76.74,-30.599998,-198.23999,-0.10567969,-0.008246681,-0.19120082,,,,,,,90,1445773500
,ServiceLog, julia,1445773513126,25 Окт 2015 г. 14:45:13,Raw,0.33279404,6.0226145,4.581305,61.258553,-44.966183,-23.619223,-71.52,-18.3,-156.54,0.14202617,-0.26389378,0.15210545,,,,,,,88,1445773500
274,Электросила 4, julia,1445773513154,25 Окт 2015 г. 14:45:13,Raw,0.33279404,6.0226145,4.581305,61.258553,-44.966183,-23.619223,-71.28,-18.72,-157.98,0.14202617,-0.26389378,0.15210545,,,,,,,88,1445773500
,ServiceLog, julia,1445773514148,25 Окт 2015 г. 14:45:14,Raw,-0.25857377,5.3265004,7.176021,57.567883,-44.055706,-24.43226,-68.7,-10.32,-145.92,0.05131268,0.124005646,-0.043982297,,,,,,,89,1445773500
,ServiceLog, julia,1445773515185,25 Окт 2015 г. 14:45:15,Raw,-4.43885,4.8404775,7.0263834,87.48729,-17.932789,-1.8207743,-79.2,-12.48,-136.26,-0.6411031,-3.5527923,-0.51251596,,,,,,,89,1445773500
,ServiceLog, julia,1445773516205,25 Окт 2015 г. 14:45:16,Raw,-2.7102363,4.9344497,9.030929,68.71148,-31.621792,-44.4831,-40.62,-58.14,-154.92,-1.4844025,0.73945236,0.21533,,,,,,,89,1445773500
,ServiceLog, julia,1445773517237,25 Окт 2015 г. 14:45:17,Raw,-2.5558102,3.514688,8.668207,62.813534,-36.32888,-22.630491,-81.06,4.8599997,-112.619995,0.019242255,0.39461896,0.18997909,,,,,,,88,1445773500
,ServiceLog, julia,1445773518257,25 Окт 2015 г. 14:45:18,Raw,-1.7968484,4.331111,9.202114,71.87534,-34.306686,-34.427616,-84.42,7.98,-111.54,-0.12583824,0.101098195,0.042455133,,,,,,,89,1445773500
,ServiceLog, julia,1445773519277,25 Окт 2015 г. 14:45:19,Raw,-2.1936872,5.04159,7.979874,104.76032,-35.39533,-25.322104,-59.699997,15.839999,26.76,0.106595986,0.22510384,-0.04550946,,,,,,,89,1445773500
,ServiceLog, julia,1445773520303,25 Окт 2015 г. 14:45:20,Raw,-3.4374752,5.2145715,8.222287,112.58014,-37.39213,-31.390368,-59.46,14.04,28.08,-0.122783914,0.4120286,0.12858713,,,,,,,89,1445773500
