ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
83,Балтийская 3,Stanislav,1435667360435,Raw,-0.5099458,2.7850885,10.120462,168.04688,-15.65625,-3.53125,-10.25,-24.0625,17.6875,,,,,,,,,
,ServiceLog,Stanislav,1435667361224,Raw,-0.588399,2.745862,10.277369,220.3125,-14.59375,-2.90625,10.8125,-0.125,25.75,,,,,,,,,
,ServiceLog,Stanislav,1435667362234,Raw,0.1176798,2.3928225,10.473502,282.0,-13.390625,0.0,19.375,11.125,5.9375,,,,,,,,,
,ServiceLog,Stanislav,1435667363251,Raw,0.39226598,2.2359161,10.316595,316.98438,-12.171875,1.265625,31.1875,36.6875,-25.1875,,,,,,,,,
,ServiceLog,Stanislav,1435667364261,Raw,0.1569064,2.432049,10.395049,322.14063,-11.34375,2.96875,33.5,50.375,-32.125,,,,,,,,,
,ServiceLog,Stanislav,1435667365279,Raw,-0.0392266,1.8828768,9.963556,326.59375,-12.203125,-2.21875,34.75,52.75,-33.375,,,,,,,,,
,ServiceLog,Stanislav,1435667366288,Raw,0.4707192,2.0397832,10.395049,335.28125,-11.6875,1.796875,28.3125,74.875,-20.75,,,,,,,,,
,ServiceLog,Stanislav,1435667367307,Raw,-0.5099458,1.9221034,10.395049,337.1875,-9.6875,-2.609375,24.3125,77.6875,-24.8125,,,,,,,,,
,ServiceLog,Stanislav,1435667368318,Raw,0.1176798,2.1182363,10.512729,338.20313,-10.296875,0.359375,25.5,67.125,-15.5,,,,,,,,,
,ServiceLog,Stanislav,1435667369340,Raw,0.19613299,2.0397832,10.355823,353.95313,-11.09375,1.03125,1.0,41.3125,37.9375,,,,,,,,,
,ServiceLog,Stanislav,1435667370352,Raw,-0.0392266,1.8044236,10.434276,353.95313,-9.78125,-0.140625,2.3125,30.75,30.8125,,,,,,,,,
,ServiceLog,Stanislav,1435667371370,Raw,-0.2353596,1.8436501,10.473502,343.48438,-9.953125,-1.265625,5.4375,21.0625,30.5625,,,,,,,,,
,ServiceLog,Stanislav,1435667372380,Raw,-0.0392266,1.9613299,10.434276,328.03125,-10.375,-0.359375,7.0625,15.5625,32.3125,,,,,,,,,
84,Балтийская 4,Stanislav,1435667372691,Raw,-0.2353596,2.0790098,10.708861,327.76563,-9.5,-0.8125,6.9375,16.0625,34.5625,,,,,,,,,
,ServiceLog,Stanislav,1435667373402,Raw,-0.4707192,2.5497289,9.845877,6.171875,-11.34375,-1.28125,-9.625,28.375,44.3125,,,,,,,,,
,ServiceLog,Stanislav,1435667374413,Raw,0.0784532,1.5298374,10.395049,57.359375,-6.953125,0.359375,-226.75,114.8125,-29.375,,,,,,,,,
,ServiceLog,Stanislav,1435667375433,Raw,0.2745862,2.4712758,10.1989155,22.65625,-11.265625,1.484375,-13.1875,42.0,-10.875,,,,,,,,,
,ServiceLog,Stanislav,1435667376441,Raw,-0.3138128,1.5690639,10.1989155,17.21875,-9.109375,-1.03125,-9.8125,29.875,-44.9375,,,,,,,,,
,ServiceLog,Stanislav,1435667377460,Raw,-2.745862,1.4906107,9.767424,19.984375,-6.921875,-9.640625,-0.5625,16.9375,-77.8125,,,,,,,,,
,ServiceLog,Stanislav,1435667378470,Raw,-2.5105023,3.6873002,9.139797,10.296875,-17.90625,-10.03125,2.5625,8.5,-68.5,,,,,,,,,
,ServiceLog,Stanislav,1435667379483,Raw,-3.6480737,-6.158576,6.6292953,100.25,39.125,-19.984375,23.0,58.375,-64.4375,,,,,,,,,
,ServiceLog,Stanislav,1435667380492,Raw,-2.9027684,-6.2762556,6.0408964,11.09375,39.578125,-19.984375,28.3125,81.625,-54.1875,,,,,,,,,
,ServiceLog,Stanislav,1435667381506,Raw,-2.6674087,-7.0607877,6.746975,11.015625,43.046875,-19.28125,25.75,80.125,-54.4375,,,,,,,,,
,ServiceLog,Stanislav,1435667382515,Raw,-4.118793,-7.256921,6.5116153,73.421875,43.234375,-22.90625,27.3125,67.3125,-64.75,,,,,,,,,
,ServiceLog,Stanislav,1435667383538,Raw,-4.9425516,-7.335374,5.295591,105.921875,43.71875,-27.859375,33.125,65.875,-60.5625,,,,,,,,,
,ServiceLog,Stanislav,1435667384553,Raw,-5.060231,-7.256921,4.6679654,116.65625,46.390625,-28.9375,37.125,68.25,-60.125,,,,,,,,,
,ServiceLog,Stanislav,1435667385572,Raw,-5.0994577,-7.7668667,5.1779113,123.71875,45.515625,-29.03125,34.375,64.6875,-60.3125,,,,,,,,,
,ServiceLog,Stanislav,1435667386586,Raw,-5.060231,-7.139241,5.6878567,117.265625,44.421875,-27.53125,33.9375,64.4375,-60.5,,,,,,,,,
,ServiceLog,Stanislav,1435667387608,Raw,-5.76631,-6.7077484,5.6094036,98.390625,43.40625,-31.296875,21.5,59.5,-54.125,,,,,,,,,
,ServiceLog,Stanislav,1435667388622,Raw,-4.4718323,-6.080123,6.590069,44.109375,41.203125,-25.453125,21.625,66.9375,-43.4375,,,,,,,,,
,ServiceLog,Stanislav,1435667389642,Raw,-4.903325,-6.943108,6.746975,29.890625,37.78125,-26.59375,19.625,69.75,-40.8125,,,,,,,,,
,ServiceLog,Stanislav,1435667390657,Raw,-5.0210047,-7.2176943,6.0408964,35.25,40.921875,-28.078125,18.1875,67.4375,-40.0,,,,,,,,,
,ServiceLog,Stanislav,1435667391677,Raw,-4.1580195,-7.0607877,6.7862015,42.5625,36.90625,-27.8125,14.4375,60.6875,-40.4375,,,,,,,,,
,ServiceLog,Stanislav,1435667392693,Raw,-4.8248715,-6.943108,6.6292953,42.421875,38.640625,-26.71875,14.9375,60.0,-40.4375,,,,,,,,,
