Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
9.374176,0.3693695,3.5575562,56,168.53528,22 окт. 2015 г. 22:49:15,,,,,,,0.026473999,-0.034500122,0.015960693,673,28.301224,-35.612556,30.958878,Площадь Александра Невского (ор) 3,-4.8769693,68.32167,1445543355978,Raw,lena ,1445543356,119655405
10.031647,0.5799713,1.0023499,49,176.88135,22 окт. 2015 г. 22:49:16,,,,,,,0.021835327,-0.08293152,-0.0096588135,,103.25335,-19.948647,61.283623,ServiceLog,-19.68355,80.24807,1445543356950,Raw,lena ,1445543356,119655405
10.091187,0.69473267,0.3677826,61,197.98286,22 окт. 2015 г. 22:49:17,,,,,,,0.04284668,-0.080078125,-0.012863159,,136.90965,-14.173004,62.93901,ServiceLog,-42.197063,84.57711,1445543357973,Raw,lena ,1445543356,119655405
10.071594,0.7067871,-0.2672119,60,246.24756,22 окт. 2015 г. 22:49:19,,,,,,,-0.104537964,0.1257019,-0.009307861,,139.45522,-13.763496,59.968887,ServiceLog,-91.85854,85.91216,1445543359029,Raw,lena ,1445543356,119655405
10.234497,0.9448242,-0.3529663,63,248.17474,22 окт. 2015 г. 22:49:20,,,,,,,0.12295532,-0.1940155,-0.036712646,,121.113,2.5376587,49.16414,ServiceLog,-93.884514,85.20388,1445543360076,Raw,lena ,1445543356,119655405
10.121262,0.87142944,0.008163452,67,247.38498,22 окт. 2015 г. 22:49:21,,,,,,,-0.005569458,-0.0095825195,0.010620117,,105.71116,33.461693,26.913391,ServiceLog,-92.35275,85.14922,1445543361133,Raw,lena ,1445543356,119655405
10.548737,-0.030548096,3.2347412,74,206.18608,22 окт. 2015 г. 22:49:22,,,,,,,0.040359497,-0.44430542,1.6427002,,94.74562,38.813713,39.33309,ServiceLog,-22.998787,58.402,1445543362166,Raw,lena ,1445543356,119655405
9.627472,-0.5965271,2.9005737,64,160.87952,22 окт. 2015 г. 22:49:23,,,,,,,0.2016449,-0.15092468,0.0077819824,,79.57037,34.05564,60.61338,ServiceLog,5.9730363,72.70965,1445543363236,Raw,lena ,1445543356,119655405
9.93483,-0.3791504,2.6681824,77,154.66931,22 окт. 2015 г. 22:49:24,,,,,,,-0.15153503,0.45289612,-0.07019043,,75.13846,24.598434,49.29193,ServiceLog,9.135117,74.17066,1445543364250,Raw,lena ,1445543356,119655405
-0.5210724,5.8975525,8.08699,70,164.98499,22 окт. 2015 г. 22:49:25,,,,,,,0.54486084,0.08439636,0.52723694,,24.358734,21.181992,42.38466,ServiceLog,-40.395493,-2.2054064,1445543365309,Raw,lena ,1445543356,119655405
10.507553,-1.1887817,1.5443573,73,52.86795,22 окт. 2015 г. 22:49:26,,,,,,,-0.8315735,0.5825043,0.031280518,,-0.46655273,29.723671,28.793655,ServiceLog,59.808033,85.764626,1445543366326,Raw,lena ,1445543356,119655405
10.507553,-1.1887817,1.5443573,73,52.86795,22 окт. 2015 г. 22:49:26,,,,,,,-0.8315735,0.5825043,0.031280518,674,-0.46655273,29.723671,28.793655,Площадь Александра Невского (ор) 4,59.808033,85.764626,1445543366803,Raw,lena ,1445543356,119655405
9.156845,-1.0407257,2.9625854,75,70.5755,22 окт. 2015 г. 22:49:27,,,,,,,-0.06538391,0.005004883,-0.018554688,,45.042976,23.071793,42.080055,ServiceLog,12.673848,78.98657,1445543367350,Raw,lena ,1445543356,119655405
9.418625,-1.1758728,3.288437,77,53.233337,22 окт. 2015 г. 22:49:28,,,,,,,-0.05647278,-0.015640259,0.057266235,,36.2398,25.640038,40.33483,ServiceLog,10.218636,76.336716,1445543368383,Raw,lena ,1445543356,119655405
9.135422,-0.46966553,3.8927765,76,48.183716,22 окт. 2015 г. 22:49:29,,,,,,,-0.15687561,0.2581482,0.00030517578,,31.595215,20.349815,38.139664,ServiceLog,7.8398395,74.03046,1445543369400,Raw,lena ,1445543356,119655405
9.460648,-1.8172607,4.370697,83,36.82303,22 окт. 2015 г. 22:49:30,,,,,,,0.2190857,0.00642395,-0.11505127,,32.48633,15.091446,37.642036,ServiceLog,23.942837,69.36746,1445543370415,Raw,lena ,1445543356,119655405
9.675156,-1.6270294,3.1872864,80,49.780945,22 окт. 2015 г. 22:49:31,,,,,,,-0.68203735,0.6957245,0.36309814,,-47.217194,9.476212,1.5313492,ServiceLog,-14.686001,84.63741,1445543371435,Raw,lena ,1445543356,119655405
9.371841,-2.0424194,3.3531036,78,14.22934,22 окт. 2015 г. 22:49:32,,,,,,,-0.10845947,0.064819336,0.06439209,,-95.82674,39.62262,-1.5972748,ServiceLog,34.65008,72.93055,1445543372454,Raw,lena ,1445543356,119655405
9.013504,-1.6085205,3.7091522,73,16.042847,22 окт. 2015 г. 22:49:33,,,,,,,-0.004135132,0.01675415,0.0038604736,,-69.33214,70.9966,3.8825378,ServiceLog,27.870413,70.8383,1445543373481,Raw,lena ,1445543356,119655405
9.227615,-1.9490814,3.406784,75,6.493347,22 окт. 2015 г. 22:49:34,,,,,,,0.08699036,-0.030593872,-0.016418457,,-49.418274,65.47311,10.469948,ServiceLog,30.455643,68.52811,1445543374495,Raw,lena ,1445543356,119655405
9.196259,-2.0077362,3.3479767,80,6.095337,22 окт. 2015 г. 22:49:35,,,,,,,0.09803772,-0.06085205,-0.07623291,,-57.09955,72.53087,8.661209,ServiceLog,29.650251,68.601425,1445543375519,Raw,lena ,1445543356,119655405
9.491211,-1.0403137,3.5219116,71,22.669556,22 окт. 2015 г. 22:49:36,,,,,,,0.23190308,0.23606873,-0.6864929,,-61.298195,69.60404,4.626976,ServiceLog,13.762059,69.5382,1445543376538,Raw,lena ,1445543356,119655405
7.9061737,1.4923706,6.131439,74,55.78708,22 окт. 2015 г. 22:49:37,,,,,,,-0.4221344,0.06802368,-0.62168884,,-75.27048,47.145775,-13.405289,ServiceLog,-30.217144,56.58562,1445543377553,Raw,lena ,1445543356,119655405
8.821442,1.4488983,5.006363,77,37.67398,22 окт. 2015 г. 22:49:38,,,,,,,0.09056091,-0.09396362,-0.031021118,,-81.55672,34.886482,-27.71479,ServiceLog,-13.878215,58.79909,1445543378560,Raw,lena ,1445543356,119655405
7.9842377,1.9618988,5.700699,75,34.438965,22 окт. 2015 г. 22:49:39,,,,,,,0.13256836,0.17875671,-0.19052124,,-63.846794,52.575996,-19.525208,ServiceLog,-14.45679,56.460106,1445543379586,Raw,lena ,1445543356,119655405
7.236664,2.9070587,6.6917877,72,44.953857,22 окт. 2015 г. 22:49:40,,,,,,,-1.5062714,0.9876709,0.34423828,,-56.18116,46.96763,-22.365059,ServiceLog,-42.65441,45.567696,1445543380605,Raw,lena ,1445543356,119655405
5.088806,0.72966003,8.36763,75,22.384583,22 окт. 2015 г. 22:49:41,,,,,,,0.05708313,-0.0014038086,0.0020751953,,-50.20067,37.51805,-41.62432,ServiceLog,-5.20891,31.29857,1445543381619,Raw,lena ,1445543356,119655405
4.6206207,0.77153015,8.36203,71,18.591492,22 окт. 2015 г. 22:49:42,,,,,,,0.16781616,0.050582886,-0.016067505,,-44.85418,46.359566,-47.506966,ServiceLog,-5.1765428,30.566616,1445543382633,Raw,lena ,1445543356,119655405
3.5260468,1.7807617,7.893051,71,16.407715,22 окт. 2015 г. 22:49:43,,,,,,,0.1179657,-1.5401917,-0.61279297,,-39.43979,54.151466,-45.294632,ServiceLog,-7.940178,23.27728,1445543383656,Raw,lena ,1445543356,119655405
6.6279755,1.5745392,7.3294525,74,27.279755,22 окт. 2015 г. 22:49:44,,,,,,,0.011154175,-0.043411255,-0.015716553,,-43.329063,48.90397,-28.461136,ServiceLog,-7.063633,38.281044,1445543384667,Raw,lena ,1445543356,119655405
6.392395,1.4341431,7.5155487,72,27.409698,22 окт. 2015 г. 22:49:45,,,,,,,0.027175903,-0.037353516,0.0045776367,,-47.72989,43.625954,-23.057426,ServiceLog,-7.862975,37.258663,1445543385689,Raw,lena ,1445543356,119655405
6.704056,1.2322693,7.396866,70,29.806091,22 окт. 2015 г. 22:49:46,,,,,,,0.0008392334,0.04096985,-0.007873535,,-44.875732,43.44304,-17.284264,ServiceLog,-10.132874,40.644302,1445543386710,Raw,lena ,1445543356,119655405
6.5955505,1.3176727,7.3487244,71,29.895508,22 окт. 2015 г. 22:49:47,,,,,,,-0.060043335,0.037765503,-6.1035156e-05,,-46.145264,42.767456,-19.099487,ServiceLog,-8.972624,40.34372,1445543387731,Raw,lena ,1445543356,119655405
6.559311,1.4903564,7.3733063,73,30.498138,22 окт. 2015 г. 22:49:48,,,,,,,-0.033340454,-0.0031738281,0.00920105,,-45.185486,42.89315,-18.875946,ServiceLog,-9.760657,40.16108,1445543388743,Raw,lena ,1445543356,119655405
6.315048,1.4117737,7.222519,71,30.732971,22 окт. 2015 г. 22:49:49,,,,,,,0.014724731,-0.02204895,-0.00680542,,-45.417038,44.077423,-19.626106,ServiceLog,-10.261512,40.84046,1445543389759,Raw,lena ,1445543356,119655405
6.718567,1.2200928,7.2665863,73,30.361206,22 окт. 2015 г. 22:49:50,,,,,,,0.009384155,-0.008163452,0.0035095215,,-47.109238,45.27028,-16.654457,ServiceLog,-9.862383,42.305927,1445543390771,Raw,lena ,1445543356,119655405
6.7272034,0.8857269,6.900589,71,32.095703,22 окт. 2015 г. 22:49:51,,,,,,,0.033233643,-0.08042908,0.04586792,,-48.320404,43.463257,-13.787521,ServiceLog,-7.7219925,41.982437,1445543391962,Raw,lena ,1445543356,119655405
6.849762,1.0098419,6.986252,71,33.17563,22 окт. 2015 г. 22:49:52,,,,,,,0.0043945313,-0.0053100586,0.0234375,,-48.935905,41.176346,-12.263741,ServiceLog,-6.125579,43.50188,1445543392987,Raw,lena ,1445543356,119655405
6.7038116,0.95617676,6.7676086,69,32.559998,22 окт. 2015 г. 22:49:54,,,,,,,0.05067444,-0.034500122,0.0337677,,-46.22213,40.457275,-13.6219635,ServiceLog,-5.796294,43.573997,1445543394019,Raw,lena ,1445543356,119655405
6.759674,0.90586853,7.0370483,71,31.466675,22 окт. 2015 г. 22:49:55,,,,,,,0.03288269,-0.026321411,0.031982422,,-41.82264,36.106995,-12.991013,ServiceLog,-5.0446343,43.65252,1445543395035,Raw,lena ,1445543356,119655405
6.848816,1.0186768,6.9852448,71,30.017822,22 окт. 2015 г. 22:49:56,,,,,,,0.07737732,0.010696411,0.022369385,,-39.640823,31.628922,-16.283478,ServiceLog,-4.761817,43.95517,1445543396050,Raw,lena ,1445543356,119655405
6.596039,0.6101074,7.355362,74,27.73349,22 окт. 2015 г. 22:49:57,,,,,,,0.017211914,-0.0060272217,0.0063476563,,-43.493477,37.7353,-20.580353,ServiceLog,-4.5398974,41.997517,1445543397063,Raw,lena ,1445543356,119655405
6.6972656,0.67733765,7.398712,75,26.820496,22 окт. 2015 г. 22:49:58,,,,,,,-0.039382935,0.048797607,0.035186768,,-42.224327,40.79812,-15.472855,ServiceLog,-5.515735,42.018158,1445543398080,Raw,lena ,1445543356,119655405
6.473404,0.7238159,7.3569946,71,27.125214,22 окт. 2015 г. 22:49:59,,,,,,,-0.016952515,0.05128479,0.013473511,,-40.24183,43.356064,-11.584343,ServiceLog,-5.3892894,41.770287,1445543399094,Raw,lena ,1445543356,119655405
6.5068054,0.6939392,7.1450653,72,27.164642,22 окт. 2015 г. 22:50:00,,,,,,,0.059936523,0.034561157,0.027709961,,-44.029823,40.752914,-14.323868,ServiceLog,-4.9487095,41.76351,1445543400117,Raw,lena ,1445543356,119655405
5.8858337,0.3779297,8.078308,70,27.007965,22 окт. 2015 г. 22:50:01,,,,,,,-0.008407593,0.13246155,-0.03742981,,-42.496696,43.169716,-14.249672,ServiceLog,-3.7655203,34.521717,1445543401126,Raw,lena ,1445543356,119655405
5.451645,0.5391388,7.916336,74,28.541016,22 окт. 2015 г. 22:50:02,,,,,,,-0.048294067,0.02494812,0.016677856,,-41.728607,42.64424,-19.327988,ServiceLog,-4.4905615,33.617363,1445543402140,Raw,lena ,1445543356,119655405
5.594879,0.7350464,8.183365,71,28.616638,22 окт. 2015 г. 22:50:03,,,,,,,0.039642334,0.012481689,0.005996704,,-42.832962,41.254166,-22.586693,ServiceLog,-4.0548086,34.548588,1445543403163,Raw,lena ,1445543356,119655405
5.571228,0.61520386,8.4049835,75,30.014069,22 окт. 2015 г. 22:50:04,,,,,,,0.06385803,0.0046539307,-0.020339966,,-42.685715,40.496185,-23.000587,ServiceLog,-4.9674177,33.650116,1445543404174,Raw,lena ,1445543356,119655405
5.4090576,0.5486145,8.109146,77,30.706818,22 окт. 2015 г. 22:50:05,,,,,,,0.045700073,-0.008163452,0.012756348,,-42.543236,40.01954,-22.633423,ServiceLog,-5.516308,33.444176,1445543405200,Raw,lena ,1445543356,119655405
