ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
253,Московская 3,Stanislav,1418732675172,Raw,-1.0983448,4.589512,9.649743,153.79688,-25.25,-5.828125,-39.625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732676123,Raw,-0.588399,3.9226599,9.80665,130.34375,-21.6875,-3.15625,-81.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732677140,Raw,-0.98066497,4.3149257,9.296704,119.78125,-25.96875,-5.234375,-102.625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732678152,Raw,-0.8237586,3.9226599,9.57129,119.359375,-24.0,-3.75,-90.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732679166,Raw,-0.9414384,3.412714,9.610517,119.203125,-21.6875,-5.0625,-108.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732680178,Raw,-0.5099458,3.9618864,9.414384,118.09375,-22.328125,-2.71875,-110.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732681215,Raw,-0.588399,3.9618864,9.767424,118.125,-21.984375,-3.1875,-114.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732682236,Raw,-0.8237586,3.6873002,9.728196,117.921875,-21.84375,-3.46875,-106.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732683251,Raw,-0.78453195,4.0403395,9.375157,117.640625,-23.203125,-5.375,-110.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732684261,Raw,-0.588399,4.0795665,9.414384,116.75,-23.265625,-3.421875,-112.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732685275,Raw,-0.6668522,4.001113,9.5320635,115.5,-23.0,-3.859375,-136.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418732686286,Raw,-1.0198916,3.412714,9.335931,109.9375,-22.8125,-4.8125,-180.4375,0.0,0.0,0.0
