ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
52,Автово 2,Stanislav,1435668545042,Raw,7.453054,2.0397832,6.9038815,107.015625,-4.34375,47.21875,-0.3125,-9.0,126.75,,,,,,,,,
,ServiceLog,Stanislav,1435668545299,Raw,8.237586,1.1375713,7.1784678,107.171875,-7.203125,48.671875,-0.1875,-8.75,125.875,,,,,,,,,
,ServiceLog,Stanislav,1435668546313,Raw,7.6491866,1.2552512,6.354709,101.65625,-1.65625,47.0,3.5,-6.125,124.5625,,,,,,,,,
,ServiceLog,Stanislav,1435668547329,Raw,8.276813,0.5491724,6.943108,100.671875,-2.890625,49.9375,1.1875,-5.375,126.625,,,,,,,,,
,ServiceLog,Stanislav,1435668548337,Raw,8.472945,0.8629852,6.4723887,100.078125,-4.59375,52.390625,0.5625,-3.6875,125.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668549358,Raw,8.629851,0.9414384,6.3154826,100.03125,-6.953125,55.453125,-0.625,-3.25,122.1875,,,,,,,,,
,ServiceLog,Stanislav,1435668550366,Raw,8.629851,0.9022118,6.2762556,99.375,-4.84375,54.015625,1.3125,0.875,114.625,,,,,,,,,
,ServiceLog,Stanislav,1435668551382,Raw,8.629851,1.0198916,6.1193495,98.265625,-5.125,55.359375,1.875,2.1875,116.6875,,,,,,,,,
,ServiceLog,Stanislav,1435668552394,Raw,8.669079,1.0983448,5.962443,97.375,-4.875,54.84375,2.125,1.25,117.4375,,,,,,,,,
,ServiceLog,Stanislav,1435668553414,Raw,8.472945,1.0591182,6.080123,96.953125,-5.4375,54.578125,2.125,0.6875,117.75,,,,,,,,,
,ServiceLog,Stanislav,1435668554427,Raw,8.394492,0.98066497,6.1193495,96.6875,-5.328125,53.578125,2.0625,0.125,116.875,,,,,,,,,
,ServiceLog,Stanislav,1435668555493,Raw,8.629851,0.9414384,6.1193495,96.671875,-5.0625,54.34375,1.75,-0.4375,118.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668556501,Raw,8.590625,1.0198916,6.080123,96.71875,-5.46875,54.34375,1.875,-0.4375,117.625,,,,,,,,,
,ServiceLog,Stanislav,1435668557515,Raw,8.747532,0.9414384,6.080123,96.65625,-5.046875,54.90625,2.375,0.25,117.375,,,,,,,,,
,ServiceLog,Stanislav,1435668558525,Raw,5.8447633,1.2944778,7.6884136,111.796875,-9.875,36.421875,19.0,-2.5625,106.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668559559,Raw,8.472945,0.5099458,6.6292953,99.359375,-2.484375,52.0,10.0625,1.125,113.875,,,,,,,,,
,ServiceLog,Stanislav,1435668560567,Raw,8.551398,0.6668522,6.4723887,97.890625,-2.9375,52.40625,7.3125,-0.375,114.875,,,,,,,,,
,ServiceLog,Stanislav,1435668561582,Raw,8.590625,0.6668522,6.550842,97.359375,-3.109375,52.28125,6.75,-2.3125,117.625,,,,,,,,,
,ServiceLog,Stanislav,1435668562592,Raw,8.316039,0.74530536,6.433162,96.78125,-2.9375,52.796875,6.3125,-0.1875,117.0625,,,,,,,,,
,ServiceLog,Stanislav,1435668563613,Raw,8.316039,0.6276256,6.6292953,96.515625,-3.4375,52.515625,4.5,-1.0,119.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668564622,Raw,8.316039,0.98066497,6.433162,96.625,-4.703125,52.875,1.375,-3.0625,117.8125,,,,,,,,,
53,Автово 3,Stanislav,1435668565099,Raw,8.237586,1.0591182,6.0408964,104.0,-6.421875,53.71875,40.9375,-15.0,134.5625,,,,,,,,,
