ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
252,Московская 2, julia,1445760681321,25 Окт 2015 г. 11:11:21,Raw,-4.4556093,3.8379054,7.1844006,134.50558,-30.029787,-27.217108,-11.759999,-8.22,1.02,0.018936822,-0.0036651916,-0.024740042,,,,,,,77,1445760552
,ServiceLog, julia,1445760681689,25 Окт 2015 г. 11:11:21,Raw,-4.5040917,3.7738605,7.483676,110.08399,-29.827156,-27.279877,-10.679999,-1.1999999,-2.46,-0.028405234,-0.020463986,-0.023823744,,,,,,,87,1445760552
,ServiceLog, julia,1445760682720,25 Окт 2015 г. 11:11:22,Raw,-5.099051,4.343082,6.785766,33.948727,-33.59393,-33.735447,3.54,0.84,-20.46,-0.34147367,0.4343252,0.19333886,,,,,,,75,1445760552
,ServiceLog, julia,1445760683744,25 Окт 2015 г. 11:11:23,Raw,-14.298173,-4.183269,-0.50876784,16.342308,-19.427008,-34.106606,19.68,-14.099999,-20.64,0.799928,-1.6963727,-1.17897,,,,,,,71,1445760552
,ServiceLog, julia,1445760684782,25 Окт 2015 г. 11:11:24,Raw,-8.075643,5.939416,-5.1385555,130.59981,-25.83516,-76.10079,9.36,-31.679998,-21.0,-0.22876903,-0.14538592,-0.41263947,,,,,,,75,1445760552
,ServiceLog, julia,1445760685819,25 Окт 2015 г. 11:11:25,Raw,4.908712,10.096947,6.2105594,135.23076,-12.471983,34.43678,2.1599998,6.7799997,16.32,0.9056077,-1.568702,2.0182989,,,,,,,68,1445760552
,ServiceLog, julia,1445760686884,25 Окт 2015 г. 11:11:26,Raw,3.7086184,6.855198,4.8309007,250.24011,-17.039505,16.010963,4.92,-5.8799996,-7.7999997,-1.1319333,1.3060299,0.014049901,,,,,,,84,1445760552
,ServiceLog, julia,1445760687949,25 Окт 2015 г. 11:11:27,Raw,2.5659857,1.3868413,8.957906,17.512848,19.99772,25.379702,-0.29999998,16.859999,-0.17999999,0.9660834,0.00580322,-1.1887437,,,,,,,85,1445760552
,ServiceLog, julia,1445760689014,25 Окт 2015 г. 11:11:29,Raw,2.5264814,4.83928,6.861782,217.32597,-0.68602735,21.353436,30.359999,-44.82,-3.8999999,-0.17073683,-1.0403035,-0.5540548,,,,,,,83,1445760552
,ServiceLog, julia,1445760690088,25 Окт 2015 г. 11:11:30,Raw,3.2261868,7.453748,6.915652,260.58765,-35.54001,63.417686,23.76,-12.66,-27.06,0.09101892,-1.0140363,-0.84207773,,,,,,,86,1445760552
,ServiceLog, julia,1445760691154,25 Окт 2015 г. 11:11:31,Raw,7.7081323,5.887342,3.964798,165.94556,-52.174664,37.800022,2.46,-20.16,18.18,-0.48624873,-0.94806284,0.06047566,,,,,,,86,1445760552
,ServiceLog, julia,1445760692222,25 Окт 2015 г. 11:11:32,Raw,7.9966335,5.844845,5.8723783,178.32217,-117.344826,27.34367,21.0,-19.5,27.539999,-0.1908954,0.2302962,-0.44226643,,,,,,,89,1445760552
