ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
923,Крестовский остров 3, julia,1445600488890,23 Окт 2015 г. 14:41:28,Raw,2.9358897,4.1240125,8.541314,145.79681,-26.922876,12.9990225,-15.179999,-21.779999,32.94,-0.06047566,-0.09315695,0.038179077,,,,,,,77,1445600488
,ServiceLog, julia,1445600489865,23 Окт 2015 г. 14:41:29,Raw,2.48159,3.8869865,8.617331,148.51918,-27.086998,13.253318,-14.639999,-25.439999,42.719997,-0.04642576,0.007941248,-0.025350908,,,,,,,73,1445600488
,ServiceLog, julia,1445600490888,23 Окт 2015 г. 14:41:30,Raw,2.6844985,3.8325183,8.5622635,149.88881,-26.374071,14.359306,-13.74,-25.68,41.04,-0.027794369,-0.02076942,-0.026267206,,,,,,,74,1445600488
,ServiceLog, julia,1445600491912,23 Окт 2015 г. 14:41:31,Raw,2.4408886,4.0743327,8.22109,148.69952,-26.242836,14.848185,-15.54,-26.76,37.92,-0.0070249503,0.008246681,-0.06658431,,,,,,,80,1445600488
,ServiceLog, julia,1445600492936,23 Окт 2015 г. 14:41:32,Raw,2.248754,3.6152446,8.520366,144.29176,-25.799536,13.987284,-16.199999,-21.9,36.48,-0.024740042,-0.0012217305,-0.05222898,,,,,,,83,1445600488
,ServiceLog, julia,1445600493965,23 Окт 2015 г. 14:41:33,Raw,2.0386627,4.23235,8.5473,143.90202,-26.998919,13.902374,-14.04,-19.14,22.68,0.002443461,-0.013744468,-0.03970624,,,,,,,83,1445600488
,ServiceLog, julia,1445600494989,23 Окт 2015 г. 14:41:34,Raw,1.91596,3.8869865,8.596381,137.7802,-26.949507,14.55159,-15.96,-17.46,18.06,-0.04062254,-0.019242255,-0.032375857,,,,,,,82,1445600488
,ServiceLog, julia,1445600496017,23 Окт 2015 г. 14:41:36,Raw,1.9506758,4.159327,8.444349,136.36618,-26.546856,14.602469,-16.5,-16.619999,12.24,-0.02076942,-0.014660766,-0.0076358155,,,,,,,81,1445600488
,ServiceLog, julia,1445600497040,23 Окт 2015 г. 14:41:37,Raw,1.5628152,4.155137,8.848371,117.95595,-26.882235,14.400749,-20.52,-5.3399997,-12.12,-0.019242255,-0.0143553335,-0.08582657,,,,,,,80,1445600488
,ServiceLog, julia,1445600498064,23 Окт 2015 г. 14:41:38,Raw,1.3904326,4.309563,8.276156,60.432175,-27.069601,13.1266575,-21.0,-2.04,-19.92,-0.02687807,-0.007330383,-0.03726278,,,,,,,78,1445600488
