ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
932,Старая деревня 2, julia,1445599702399,23 Окт 2015 г. 14:28:22,Raw,-1.1941081,3.870227,7.73387,278.92834,-22.574932,-10.133652,28.8,-5.64,-20.76,-0.03756821,0.06352998,-0.08399397,,,,,,,72,1445599544
,ServiceLog, julia,1445599703034,23 Окт 2015 г. 14:28:23,Raw,-0.8002619,3.9486372,8.929175,278.89893,-22.051407,-11.49642,27.119999,-7.02,-20.34,-0.048563786,-0.0067195175,0.0106901415,,,,,,,74,1445599544
,ServiceLog, julia,1445599704061,23 Окт 2015 г. 14:28:24,Raw,-1.9979613,3.7523127,8.276755,239.16708,-22.100084,-8.658253,16.38,-12.96,-9.54,-0.002443461,-0.15393804,-0.042455133,,,,,,,74,1445599544
,ServiceLog, julia,1445599705090,23 Окт 2015 г. 14:28:25,Raw,-1.4939818,3.7738605,8.539519,277.8709,-22.586449,-9.20951,24.96,-6.12,-20.76,-0.026267206,-0.040011674,0.009773844,,,,,,,86,1445599544
,ServiceLog, julia,1445599706115,23 Окт 2015 г. 14:28:26,Raw,-1.3293805,3.9019501,8.665813,284.51123,-22.247492,-8.475361,26.939999,-4.56,-24.06,-0.026267206,-0.008246681,-0.04337143,,,,,,,87,1445599544
,ServiceLog, julia,1445599707142,23 Окт 2015 г. 14:28:27,Raw,0.0017956513,4.947019,8.498817,281.16116,-23.730299,-8.361419,28.14,-6.6,-23.4,-0.014966198,0.06658431,0.006414085,,,,,,,87,1445599544
,ServiceLog, julia,1445599708172,23 Окт 2015 г. 14:28:28,Raw,-0.4818331,3.9504328,8.201338,280.17773,-24.07342,-6.8643184,25.439999,-7.5,-23.88,-0.059253927,0.04734206,0.020463986,,,,,,,87,1445599544
,ServiceLog, julia,1445599709200,23 Окт 2015 г. 14:28:29,Raw,-0.6266823,4.292804,9.066842,285.44406,-15.604952,-10.114267,26.46,0.24,-24.6,-0.9086621,-0.08674286,-0.36774087,,,,,,,83,1445599544
,ServiceLog, julia,1445599710224,23 Окт 2015 г. 14:28:30,Raw,-0.0005985504,2.308609,9.989806,285.75,-7.6098213,-6.215002,23.4,3.6599998,-27.48,0.045814894,0.72112644,0.025350908,,,,,,,85,1445599544
,ServiceLog, julia,1445599711245,23 Окт 2015 г. 14:28:31,Raw,-0.20470424,3.1082723,9.012374,283.58582,-12.582096,-4.127504,23.699999,-0.42,-26.16,0.006414085,-0.0009162979,-0.049480084,,,,,,,85,1445599544
,ServiceLog, julia,1445599712272,23 Окт 2015 г. 14:28:32,Raw,-0.23882163,3.0681696,9.100361,284.16547,-13.687369,-3.1848226,23.88,-0.65999997,-26.519999,-0.013133603,-0.018020526,-0.021380283,,,,,,,86,1445599544
,ServiceLog, julia,1445599713299,23 Окт 2015 г. 14:28:33,Raw,-0.272939,3.0148985,9.013571,283.5974,-14.5946,-3.6146562,23.76,-0.65999997,-26.099998,0.008246681,-0.01282817,-0.028710667,,,,,,,77,1445599544
,ServiceLog, julia,1445599714327,23 Окт 2015 г. 14:28:34,Raw,-0.30585927,3.105878,9.226056,282.84253,-15.192745,-2.6468594,24.06,-1.4399999,-24.6,-0.0720821,-0.054367006,-0.005192355,,,,,,,74,1445599544
,ServiceLog, julia,1445599715351,23 Окт 2015 г. 14:28:35,Raw,-0.19093758,3.210026,8.986037,283.04388,-15.170499,-2.5914068,23.519999,-1.14,-24.6,0.010995574,0.021380283,-0.015271631,,,,,,,71,1445599544
,ServiceLog, julia,1445599716370,23 Окт 2015 г. 14:28:36,Raw,-0.24660277,3.105878,9.179968,280.5063,-14.652689,-2.4900222,24.96,-1.8,-24.84,-0.022296581,-0.03756821,-0.0033597588,,,,,,,70,1445599544
,ServiceLog, julia,1445599717393,23 Окт 2015 г. 14:28:37,Raw,-0.21547815,3.108871,8.849568,282.41196,-14.042002,-1.98295,25.199999,-1.4399999,-24.539999,-0.05497787,-0.036651913,-0.025045475,,,,,,,71,1445599544
,ServiceLog, julia,1445599718419,23 Окт 2015 г. 14:28:38,Raw,-0.29448682,3.1010897,9.261371,283.32324,-14.028402,-2.5154865,25.08,-1.3199999,-25.14,-0.034513887,-0.022907447,-0.03359759,,,,,,,74,1445599544
,ServiceLog, julia,1445599719448,23 Окт 2015 г. 14:28:39,Raw,-0.31304187,3.1004913,8.963293,281.37555,-14.588364,-2.1051085,25.32,-1.56,-25.199999,-0.01863139,-0.023823744,-0.02565634,,,,,,,66,1445599544
,ServiceLog, julia,1445599720472,23 Окт 2015 г. 14:28:40,Raw,-0.2633622,3.0591912,9.120112,282.26697,-15.2722225,-1.9207267,24.42,-1.38,-24.42,-0.029932396,0.012217305,-0.020158553,,,,,,,65,1445599544
,ServiceLog, julia,1445599721501,23 Окт 2015 г. 14:28:41,Raw,-0.2908955,3.122039,8.9998045,281.73285,-15.341939,-1.0008107,25.38,-1.74,-24.84,-0.016493361,-0.026267206,-0.01282817,,,,,,,70,1445599544
,ServiceLog, julia,1445599722528,23 Окт 2015 г. 14:28:42,Raw,-0.362123,3.0573955,8.834005,284.19916,-17.613007,-0.7010748,25.56,-1.0799999,-25.68,-0.008246681,-0.0061086523,-0.015271631,,,,,,,63,1445599544
,ServiceLog, julia,1445599723553,23 Окт 2015 г. 14:28:43,Raw,-0.2681506,3.0885203,8.947132,283.86777,-17.517138,-1.0663728,25.08,-1.4399999,-24.96,-0.02076942,-0.028710667,-0.02443461,,,,,,,66,1445599544
,ServiceLog, julia,1445599724583,23 Окт 2015 г. 14:28:44,Raw,-0.2765303,3.1118636,9.048286,282.91248,-17.615162,-1.2502415,25.32,-1.8,-23.64,-0.032986723,0.012217305,-0.03023783,,,,,,,68,1445599544
,ServiceLog, julia,1445599725612,23 Окт 2015 г. 14:28:45,Raw,-0.060453594,3.2243912,9.228451,281.57062,-18.057259,-1.3485134,25.199999,-1.68,-23.039999,-0.005497787,-0.009773844,-0.016493361,,,,,,,82,1445599544
,ServiceLog, julia,1445599726646,23 Окт 2015 г. 14:28:46,Raw,-0.1412579,3.116652,8.884284,281.2301,-17.559992,0.76636356,24.779999,-1.62,-23.58,-0.009162978,-0.07849618,0.011301007,,,,,,,85,1445599544
,ServiceLog, julia,1445599727676,23 Окт 2015 г. 14:28:47,Raw,-0.2837129,3.1232362,9.078813,284.025,-19.864304,1.0195541,24.359999,-1.9799999,-23.34,-0.01863139,-0.004886922,-0.030543262,,,,,,,77,1445599544
,ServiceLog, julia,1445599728704,23 Окт 2015 г. 14:28:48,Raw,-0.28191724,3.1358056,8.980052,285.3778,-20.035572,1.3317969,24.9,-1.4399999,-24.3,-0.04550946,-0.029321533,-0.023518313,,,,,,,86,1445599544
,ServiceLog, julia,1445599729730,23 Окт 2015 г. 14:28:49,Raw,-0.46567222,2.7365725,9.236232,291.33014,-20.29042,3.1215422,25.32,1.4399999,-25.019999,-0.13194689,-0.16218472,-0.1459968,,,,,,,85,1445599544
,ServiceLog, julia,1445599730757,23 Окт 2015 г. 14:28:50,Raw,-0.32800564,2.3523033,9.399636,292.8,-16.906399,1.5297884,24.48,3.3,-25.74,0.06352998,-0.04062254,-0.004581489,,,,,,,84,1445599544
,ServiceLog, julia,1445599731783,23 Окт 2015 г. 14:28:51,Raw,-0.29867667,2.4791958,9.187749,289.7346,-17.554361,2.0458663,24.6,2.6399999,-25.8,0.055588737,-0.006414085,-0.015882496,,,,,,,81,1445599544
,ServiceLog, julia,1445599732810,23 Окт 2015 г. 14:28:52,Raw,-0.21547815,2.4720132,9.485827,289.8011,-16.672728,2.774698,24.48,2.04,-25.92,-0.09285152,0.002443461,-0.026267206,,,,,,,72,1445599544
,ServiceLog, julia,1445599733842,23 Окт 2015 г. 14:28:53,Raw,0.010175358,2.4863784,9.165603,321.96674,-16.860004,3.1511588,23.519999,20.699999,-54.42,-0.046731193,-0.028405234,-0.02565634,,,,,,,74,1445599544
933,Старая деревня 3, julia,1445599734564,23 Окт 2015 г. 14:28:54,Raw,0.5859809,2.4037786,10.125677,325.1697,-17.26987,3.3963647,27.42,31.859999,-69.36,-0.03481932,0.0018325958,0.05222898,,,,,,,74,1445599544
