ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
843,Бухарестская 3,Stanislav,1418311766784,Raw,0.70607877,7.0607877,7.4922805,124.46875,-44.046875,4.28125,-55.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311767455,Raw,1.0591182,7.256921,7.4922805,128.95313,-43.765625,5.75,-59.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311768471,Raw,1.0591182,6.943108,7.806093,129.84375,-41.875,6.109375,-57.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311769482,Raw,0.70607877,6.864655,8.080679,130.78125,-41.328125,6.171875,-56.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311770498,Raw,1.2944778,7.256921,7.453054,131.78125,-43.78125,7.09375,-54.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311771509,Raw,1.2160245,7.100014,8.002226,140.79688,-41.265625,6.46875,-54.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311772527,Raw,1.0198916,7.021561,7.72764,142.39063,-42.015625,5.515625,-54.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311773565,Raw,1.0591182,6.7862015,7.806093,142.25,-40.75,5.796875,-56.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311774587,Raw,1.0198916,6.590069,7.531507,142.35938,-40.921875,5.765625,-55.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311775599,Raw,0.9414384,7.100014,7.8453197,142.14063,-41.828125,4.984375,-61.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311776628,Raw,1.4906107,6.9823346,7.531507,142.0625,-42.296875,8.21875,-55.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311777661,Raw,0.588399,6.668522,7.335374,141.6875,-41.5,3.078125,-58.875,0.0,0.0,0.0
844,Бухарестская 4,Stanislav,1418311778313,Raw,0.6668522,6.943108,7.72764,141.23438,-41.796875,3.609375,-56.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311778686,Raw,0.588399,6.9038815,7.8453197,140.875,-41.265625,3.21875,-54.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311779697,Raw,0.6668522,7.806093,7.0607877,131.90625,-47.75,3.5625,-58.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311780709,Raw,0.5491724,6.5116153,8.237586,114.65625,-38.28125,2.96875,-44.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311781722,Raw,0.0392266,7.256921,8.119906,24.8125,-41.75,0.140625,-30.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311782739,Raw,0.39226598,6.864655,7.7668667,67.484375,-41.46875,2.09375,-43.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311783752,Raw,0.1176798,8.1983595,6.9038815,71.421875,-48.09375,4.109375,-43.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311784768,Raw,0.2353596,9.218251,6.943108,67.609375,-48.625,4.0625,-34.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311785776,Raw,1.5690639,1.2944778,10.473502,72.328125,-13.9375,12.671875,-36.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311786793,Raw,1.4513842,1.1375713,10.8657675,124.46875,-5.15625,7.125,-34.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311787840,Raw,0.98066497,1.176798,10.512729,125.828125,-6.328125,5.234375,-35.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311788890,Raw,1.1375713,1.372931,10.277369,130.14063,-7.515625,6.21875,-35.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311789933,Raw,0.9414384,1.5690639,10.434276,131.53125,-7.515625,3.8125,-38.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311790992,Raw,0.5491724,1.4121575,10.277369,133.35938,-7.78125,3.015625,-38.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311792030,Raw,0.70607877,1.3337044,9.845877,134.45313,-7.625,4.0,-37.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311793087,Raw,0.8237586,1.372931,10.434276,135.15625,-7.40625,4.453125,-38.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311794133,Raw,0.9022118,1.4513842,10.473502,135.5625,-6.890625,4.0625,-38.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311795197,Raw,0.8237586,1.2944778,10.748088,136.23438,-6.84375,4.3125,-39.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311796241,Raw,0.6668522,1.0591182,10.591182,136.21875,-5.65625,3.53125,-37.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311797296,Raw,0.8629852,0.9414384,10.316595,136.67188,-5.1875,4.734375,-38.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311798328,Raw,0.6668522,0.9414384,10.159689,137.09375,-4.90625,3.421875,-38.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311799378,Raw,0.70607877,0.9022118,10.434276,137.39063,-4.9375,2.96875,-39.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311800418,Raw,0.6276256,0.74530536,10.277369,137.23438,-4.09375,3.46875,-39.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311801469,Raw,0.9022118,1.1375713,10.473502,137.46875,-6.140625,4.875,-39.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311802512,Raw,0.5099458,1.2552512,10.002783,137.67188,-5.890625,2.609375,-40.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311803586,Raw,0.588399,1.3337044,9.963556,137.73438,-7.265625,2.609375,-40.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311804634,Raw,0.74530536,1.372931,10.630408,137.82813,-7.296875,3.921875,-40.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311805690,Raw,0.35303938,1.5298374,10.434276,138.20313,-8.3125,1.84375,-40.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311806739,Raw,0.74530536,1.372931,10.238142,138.70313,-6.875,5.296875,-39.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311807795,Raw,0.6668522,1.2944778,10.042009,138.89063,-6.5625,3.28125,-41.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311808843,Raw,0.588399,1.4906107,10.512729,138.96875,-8.03125,3.15625,-40.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311809906,Raw,0.588399,1.0591182,10.238142,139.14063,-5.859375,3.25,-40.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311810954,Raw,0.588399,1.0983448,10.277369,139.15625,-6.75,3.640625,-39.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311812013,Raw,0.39226598,1.2944778,10.159689,138.75,-6.359375,1.3125,-40.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311813062,Raw,0.2745862,1.0591182,10.277369,138.60938,-5.828125,1.515625,-41.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418311814127,Raw,0.6668522,1.0198916,10.434276,138.65625,-5.515625,3.546875,-40.875,0.0,0.0,0.0
