Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
1.2862848,5.3276973,7.6351094,70,10.753463,22 Окт 2015 г. 15:48:43,,,,,,,0.023823744,0.04886922,-0.12156218,293,-9.12,38.16,-32.28,Фрунзенская 3,-38.619415,0.0017544063,1445518124113,Raw, julia,1445518121,552491703
2.0548236,5.161899,7.8733325,74,9.988967,22 Окт 2015 г. 15:48:44,,,,,,,0.0036651916,0.09193522,0.00061086525,,-11.759999,38.04,-28.56,ServiceLog,-38.902683,5.2245493,1445518124843,Raw, julia,1445518121,552491703
2.0231004,6.087258,7.741651,83,16.942738,22 Окт 2015 г. 15:48:45,,,,,,,0.013439035,-0.09193522,-0.1142318,,-15.599999,40.92,-26.22,ServiceLog,-39.075874,1.7613147,1445518125871,Raw, julia,1445518121,552491703
1.8596961,4.912902,8.32045,82,14.662608,22 Окт 2015 г. 15:48:46,,,,,,,-0.063224554,0.09437868,0.02443461,,-20.58,52.5,-48.84,ServiceLog,-36.96857,4.6229944,1445518126905,Raw, julia,1445518121,552491703
1.6849195,5.221754,8.77834,81,18.79195,22 Окт 2015 г. 15:48:47,,,,,,,-0.08307768,-0.023518313,-0.051923547,,-23.46,48.78,-52.62,ServiceLog,-41.21748,-1.998778,1445518127935,Raw, julia,1445518121,552491703
1.3509283,4.999093,8.6257105,89,17.897312,22 Окт 2015 г. 15:48:48,,,,,,,-0.12064589,-0.025961773,0.0009162979,,-20.52,40.32,-61.8,ServiceLog,-41.605835,-2.804851,1445518128955,Raw, julia,1445518121,552491703
1.3605051,5.156512,8.372523,88,17.24533,22 Окт 2015 г. 15:48:49,,,,,,,0.0106901415,-0.01740966,-0.022296581,,-22.74,39.12,-66.06,ServiceLog,-43.06277,-0.0259402,1445518129975,Raw, julia,1445518121,552491703
1.2306197,4.7818193,8.631696,88,14.715846,22 Окт 2015 г. 15:48:50,,,,,,,-0.004276057,-0.15302174,-0.0018325958,,-20.4,33.059998,-64.5,ServiceLog,-41.478394,3.518228,1445518130992,Raw, julia,1445518121,552491703
1.2844892,5.073313,7.9385743,87,13.132608,22 Окт 2015 г. 15:48:52,,,,,,,-0.018325957,-0.04886922,-0.059864793,,-18.24,30.24,-57.899998,ServiceLog,-42.633312,5.0931497,1445518132020,Raw, julia,1445518121,552491703
0.6410475,5.4378304,6.8049197,87,11.036641,22 Окт 2015 г. 15:48:53,,,,,,,0.017104227,0.024129177,-0.13072516,,-9.84,13.259999,-53.399998,ServiceLog,-45.32222,4.2708836,1445518133047,Raw, julia,1445518121,552491703
0.6410475,5.4378304,6.8049197,87,11.036641,22 Окт 2015 г. 15:48:53,,,,,,,0.017104227,0.024129177,-0.13072516,294,-9.84,13.259999,-53.399998,Фрунзенская 4,-45.32222,4.2708836,1445518133403,Raw, julia,1445518121,552491703
1.2617443,5.0308166,8.37372,86,12.1935625,22 Окт 2015 г. 15:48:54,,,,,,,-0.015577064,-0.07452556,0.016493361,,-15.54,27.96,-50.1,ServiceLog,-44.794926,8.403589,1445518134066,Raw, julia,1445518121,552491703
1.5406688,4.8961425,7.902063,86,7.9349065,22 Окт 2015 г. 15:48:55,,,,,,,-0.004276057,-0.004276057,-0.09773844,,-12.54,22.08,-53.579998,ServiceLog,-45.07253,6.070122,1445518135094,Raw, julia,1445518121,552491703
-0.20949265,5.21517,8.082825,89,8.548618,22 Окт 2015 г. 15:48:56,,,,,,,-0.04795292,-0.11881329,-0.11636983,,-13.5,21.66,-54.48,ServiceLog,-41.22477,10.3334465,1445518136121,Raw, julia,1445518121,552491703
