ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
323,Невский проспект 3,natalie,1445520890886,22.10.2015 16:34:50,Raw,-4.146,4.031,5.535,301.96875,-22.875,19.3125,80.76,33.0,-33.18,,,,,,,,,,79,552491703,1445520890
,ServiceLog,natalie,1445520891141,22.10.2015 16:34:51,Raw,-3.85,4.673,7.422,302.26563,-33.0625,16.3125,81.42,34.26,-32.82,,,,,,,,,,79,552491703,1445520890
,ServiceLog,natalie,1445520892167,22.10.2015 16:34:52,Raw,-3.294,4.683,7.747,307.625,-28.96875,19.03125,83.64,39.6,-38.88,,,,,,,,,,77,552491703,1445520890
,ServiceLog,natalie,1445520893191,22.10.2015 16:34:53,Raw,-3.371,4.836,7.853,310.60938,-30.28125,18.59375,86.1,45.42,-42.96,,,,,,,,,,82,552491703,1445520890
,ServiceLog,natalie,1445520894222,22.10.2015 16:34:54,Raw,-2.643,5.2,8.552,311.98438,-27.890625,21.515625,86.46,43.8,-44.46,,,,,,,,,,82,552491703,1445520890
,ServiceLog,natalie,1445520895240,22.10.2015 16:34:55,Raw,-3.371,4.52,7.7,312.54688,-30.84375,15.140625,89.34,53.76,-46.38,,,,,,,,,,87,552491703,1445520890
,ServiceLog,natalie,1445520896263,22.10.2015 16:34:56,Raw,-2.643,4.96,7.747,315.25,-28.390625,17.53125,87.18,60.48,-54.9,,,,,,,,,,80,552491703,1445520890
,ServiceLog,natalie,1445520897287,22.10.2015 16:34:57,Raw,-2.825,4.913,8.207,325.25,-30.296875,22.875,78.6,70.56,-64.08,,,,,,,,,,83,552491703,1445520890
,ServiceLog,natalie,1445520898307,22.10.2015 16:34:58,Raw,-3.237,4.462,8.59,359.85938,-27.765625,18.828125,-1.56,76.08,-48.66,,,,,,,,,,86,552491703,1445520890
,ServiceLog,natalie,1445520899326,22.10.2015 16:34:59,Raw,-2.873,4.462,8.437,340.76563,-27.515625,15.859375,1.74,83.94,62.94,,,,,,,,,,87,552491703,1445520890
,ServiceLog,natalie,1445520900348,22.10.2015 16:35:00,Raw,-2.786,4.357,8.188,283.09375,-30.609375,15.171875,6.9,52.92,90.96,,,,,,,,,,87,552491703,1445520890
,ServiceLog,natalie,1445520901365,22.10.2015 16:35:01,Raw,-2.71,4.568,7.776,309.39063,-28.453125,13.0625,-1.86,76.5,71.94,,,,,,,,,,89,552491703,1445520890
,ServiceLog,natalie,1445520902387,22.10.2015 16:35:02,Raw,-2.921,4.319,8.15,317.17188,-29.265625,12.46875,36.12,81.0,50.52,,,,,,,,,,87,552491703,1445520890
,ServiceLog,natalie,1445520903406,22.10.2015 16:35:03,Raw,-2.643,4.75,8.514,308.29688,-28.015625,15.171875,24.36,75.42,78.06,,,,,,,,,,89,552491703,1445520890
,ServiceLog,natalie,1445520904428,22.10.2015 16:35:04,Raw,-1.474,5.219,8.36,280.3125,-31.5625,8.484375,162.66,41.16,46.08,,,,,,,,,,89,552491703,1445520890
,ServiceLog,natalie,1445520905446,22.10.2015 16:35:05,Raw,-1.628,4.424,7.824,286.25,-29.0,10.234375,59.76,7.08,-25.14,,,,,,,,,,90,552491703,1445520890
,ServiceLog,natalie,1445520906466,22.10.2015 16:35:06,Raw,-1.8,4.616,9.05,296.6875,-26.59375,10.03125,54.36,9.84,-26.94,,,,,,,,,,89,552491703,1445520890
324,Невский проспект 4,natalie,1445520906782,22.10.2015 16:35:06,Raw,-1.532,4.807,6.349,296.5625,-30.875,6.5,53.7,9.54,-26.28,,,,,,,,,,89,552491703,1445520890
,ServiceLog,natalie,1445520907482,22.10.2015 16:35:07,Raw,-1.388,4.922,8.724,296.54688,-29.125,7.828125,50.22,7.56,-30.6,,,,,,,,,,88,552491703,1445520890
,ServiceLog,natalie,1445520908499,22.10.2015 16:35:08,Raw,-1.034,4.223,6.799,296.23438,-31.5625,7.265625,52.74,7.5,-30.54,,,,,,,,,,89,552491703,1445520890
,ServiceLog,natalie,1445520909516,22.10.2015 16:35:09,Raw,-1.666,4.146,8.897,296.64063,-24.578125,9.609375,51.42,9.9,-30.12,,,,,,,,,,88,552491703,1445520890
,ServiceLog,natalie,1445520910534,22.10.2015 16:35:10,Raw,-3.419,5.516,8.303,306.5,-30.328125,17.09375,32.46,-6.9,-30.54,,,,,,,,,,89,552491703,1445520890
,ServiceLog,natalie,1445520911550,22.10.2015 16:35:11,Raw,-3.409,4.941,6.847,207.25,-34.734375,18.859375,27.6,-52.86,-21.24,,,,,,,,,,90,552491703,1445520890
,ServiceLog,natalie,1445520912578,22.10.2015 16:35:12,Raw,-2.049,2.978,7.977,266.125,-20.90625,12.234375,54.18,-3.9,-21.3,,,,,,,,,,89,552491703,1445520890
