ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
913,Чкаловская 3, julia,1445600701524,23 Окт 2015 г. 14:45:01,Raw,2.4181437,4.261679,8.310873,134.18388,-24.536402,12.46594,-25.92,-24.24,21.96,-0.032986723,-0.020158553,0.062002823,,,,,,,72,1445600701
,ServiceLog, julia,1445600702335,23 Окт 2015 г. 14:45:02,Raw,2.4313118,3.7882257,8.230068,145.35591,-23.822058,13.25227,-22.74,-31.859999,50.16,-0.04337143,-0.018020526,-0.03145956,,,,,,,78,1445600701
,ServiceLog, julia,1445600703359,23 Окт 2015 г. 14:45:03,Raw,2.4594438,3.9917328,8.579023,142.03522,-23.787653,12.100322,-23.16,-27.9,43.14,-0.04184427,-0.04062254,-0.018936822,,,,,,,76,1445600701
,ServiceLog, julia,1445600704386,23 Окт 2015 г. 14:45:04,Raw,2.6150668,4.478953,8.088212,147.21848,-27.867098,11.913157,-20.82,-32.219997,43.02,-0.008552114,0.00580322,-0.008857546,,,,,,,83,1445600701
,ServiceLog, julia,1445600705412,23 Окт 2015 г. 14:45:05,Raw,1.9829975,4.730344,8.22528,146.32939,-31.781164,10.788225,-23.519999,-29.4,40.14,-0.0030543262,-0.096516706,-0.05100725,,,,,,,79,1445600701
,ServiceLog, julia,1445600706439,23 Окт 2015 г. 14:45:06,Raw,1.1192893,4.705205,7.367557,150.24588,-34.357838,11.492655,-26.64,-30.779999,77.46,0.02321288,-0.054061573,-0.03481932,,,,,,,84,1445600701
,ServiceLog, julia,1445600707463,23 Окт 2015 г. 14:45:07,Raw,2.1571758,4.405331,8.141483,145.21295,-33.768475,12.392714,-25.439999,-25.68,66.6,-0.062002823,-0.018020526,-0.015271631,,,,,,,84,1445600701
,ServiceLog, julia,1445600708489,23 Окт 2015 г. 14:45:08,Raw,1.951873,4.9164934,8.578424,145.14397,-33.41744,12.751443,-26.58,-27.9,65.58,-0.01863139,-0.004276057,-0.040011674,,,,,,,84,1445600701
,ServiceLog, julia,1445600709514,23 Окт 2015 г. 14:45:09,Raw,1.8189948,4.7165775,8.026561,144.83096,-33.082836,14.064712,-27.359999,-27.48,69.24,0.0070249503,-0.07391469,-0.05681047,,,,,,,81,1445600701
,ServiceLog, julia,1445600710539,23 Окт 2015 г. 14:45:10,Raw,1.8237832,4.538808,8.393473,146.82118,-31.87508,13.583232,-25.08,-29.34,78.18,-0.12156218,-0.011911872,-0.03390302,,,,,,,84,1445600701
