ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
263,Парк Победы 3,Stanislav,1432751247392,Raw,9.100571,-0.70607877,4.4718323,143.65625,3.921875,63.5625,14.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751247467,Raw,9.179024,-0.588399,3.6480737,143.65625,3.921875,63.5625,14.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751248479,Raw,9.963556,-0.3138128,3.3734875,144.04688,4.28125,67.875,20.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751249493,Raw,9.885103,-0.4314926,3.9226599,145.20313,1.03125,70.453125,30.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751250504,Raw,9.728196,-0.4314926,3.5696206,145.78125,3.25,68.609375,30.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751251536,Raw,10.316595,-0.1569064,3.0989013,146.76563,0.8125,73.296875,52.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751252550,Raw,10.042009,-0.4314926,3.334261,154.35938,2.296875,71.546875,62.0625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751253567,Raw,9.963556,-0.4707192,4.275699,155.34375,1.625,70.5625,62.375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751254586,Raw,9.885103,-0.39226598,3.2950344,160.39063,2.625,69.953125,54.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751255612,Raw,10.042009,-0.35303938,3.5696206,160.0,1.28125,70.953125,65.0625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751256650,Raw,9.80665,-0.4707192,3.6873002,159.125,3.296875,71.9375,43.3125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751257685,Raw,9.767424,-0.588399,3.8442068,154.82813,3.078125,71.015625,68.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
264,Парк Победы 4,Stanislav,1432751258174,Raw,7.60996,-1.0198916,4.275699,106.546875,1.515625,72.265625,122.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751258692,Raw,10.983448,2.4712758,9.335931,107.328125,-10.46875,60.671875,125.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751259713,Raw,-2.3143694,8.747532,5.3348174,169.26563,-56.0,-5.265625,-26.9375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751260727,Raw,0.74530536,6.550842,9.061344,192.28125,-35.34375,4.84375,17.6875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
,ServiceLog,Stanislav,1432751261744,Raw,-1.6082906,7.6884136,7.60996,200.92188,-43.75,-6.640625,24.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1432751247
