ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
42,Ленинский проспект 2,natalie,1445577525087,23.10.2015 8:18:45,Raw,-3.045,4.462,7.977,268.4375,-24.671875,20.578125,49.74,-39.18,-69.0,,,,,,,,,,76,103961951,1445577416
,ServiceLog,natalie,1445577526076,23.10.2015 8:18:46,Raw,-2.461,4.376,8.38,259.25,-25.71875,16.265625,50.52,-42.24,-62.22,,,,,,,,,,74,103961951,1445577416
,ServiceLog,natalie,1445577527106,23.10.2015 8:18:47,Raw,-3.045,4.118,8.753,253.15625,-27.15625,14.1875,51.42,-41.76,-59.34,,,,,,,,,,80,103961951,1445577416
,ServiceLog,natalie,1445577528123,23.10.2015 8:18:48,Raw,-3.189,3.773,7.067,256.04688,-25.78125,25.59375,51.96,-40.38,-56.64,,,,,,,,,,89,103961951,1445577416
,ServiceLog,natalie,1445577529150,23.10.2015 8:18:49,Raw,-3.304,4.501,8.102,247.82813,-28.109375,18.765625,49.68,-45.84,-54.96,,,,,,,,,,82,103961951,1445577416
,ServiceLog,natalie,1445577530172,23.10.2015 8:18:50,Raw,-2.825,4.491,7.604,252.21875,-28.875,17.359375,48.6,-42.78,-55.56,,,,,,,,,,78,103961951,1445577416
,ServiceLog,natalie,1445577531202,23.10.2015 8:18:51,Raw,-2.815,4.577,9.778,242.6875,-24.21875,14.5625,50.64,-41.58,-54.42,,,,,,,,,,73,103961951,1445577416
,ServiceLog,natalie,1445577532226,23.10.2015 8:18:52,Raw,-2.059,4.664,9.165,245.3125,-27.046875,17.390625,45.66,-47.4,-54.6,,,,,,,,,,79,103961951,1445577416
,ServiceLog,natalie,1445577533252,23.10.2015 8:18:53,Raw,-4.012,4.309,7.872,223.54688,-26.09375,25.015625,14.76,-15.12,9.6,,,,,,,,,,80,103961951,1445577416
,ServiceLog,natalie,1445577534275,23.10.2015 8:18:54,Raw,-1.359,4.932,8.657,216.92188,-27.1875,7.71875,13.2,-19.92,10.32,,,,,,,,,,79,103961951,1445577416
