ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
892,Адмиралтейская 2, julia,1445600994124,23 Окт 2015 г. 14:49:54,Raw,-0.45370123,4.3999443,8.378509,279.2317,-25.695112,-5.555893,15.66,7.2599998,9.54,-0.011911872,-0.025045475,-0.019547688,,,,,,,87,1445600817
,ServiceLog, julia,1445600994304,23 Окт 2015 г. 14:49:54,Raw,-0.7613561,4.361637,8.605359,283.51715,-25.428846,-5.798805,15.54,8.28,9.9,-0.053145275,0.009468411,-0.03023783,,,,,,,89,1445600817
,ServiceLog, julia,1445600995334,23 Окт 2015 г. 14:49:55,Raw,-0.8888474,4.9015293,8.343793,298.67444,-26.444326,-6.0744796,12.54,11.639999,9.96,0.04917465,-0.015882496,-0.13652839,,,,,,,87,1445600817
,ServiceLog, julia,1445600996360,23 Окт 2015 г. 14:49:56,Raw,-0.108936176,4.2598834,8.590396,297.55362,-27.365273,-7.8707047,12.719999,12.599999,9.12,-0.070554934,0.043982297,-0.03726278,,,,,,,89,1445600817
,ServiceLog, julia,1445600997388,23 Окт 2015 г. 14:49:57,Raw,-0.14305355,4.271256,8.522161,298.23212,-26.979862,-7.4328127,12.84,12.48,8.94,-0.019242255,-0.01160644,-0.024129177,,,,,,,85,1445600817
,ServiceLog, julia,1445600998413,23 Окт 2015 г. 14:49:58,Raw,-0.11252748,4.249708,8.560468,300.92413,-26.708355,-6.498472,13.259999,12.66,8.04,-0.035430185,-0.02076942,-0.01863139,,,,,,,80,1445600817
,ServiceLog, julia,1445600999441,23 Окт 2015 г. 14:49:59,Raw,-0.17956513,4.232949,8.582016,308.22763,-26.284044,-6.1259837,14.7,12.9,-0.29999998,-0.04795292,-0.0033597588,-0.022602014,,,,,,,86,1445600817
,ServiceLog, julia,1445601000467,23 Окт 2015 г. 14:50:00,Raw,-0.19153613,4.288614,8.522759,311.16565,-26.120064,-5.4506316,15.839999,12.599999,-5.46,-0.015882496,-0.013744468,-0.017715093,,,,,,,89,1445600817
,ServiceLog, julia,1445601001485,23 Окт 2015 г. 14:50:01,Raw,-0.11192893,4.2239704,8.579621,311.75018,-25.632784,-4.6259494,16.44,11.94,-6.0,-0.036957346,-0.017104227,-0.021991149,,,,,,,74,1445600817
,ServiceLog, julia,1445601002510,23 Окт 2015 г. 14:50:02,Raw,-0.2160767,4.1455603,8.631097,311.7726,-25.175663,-4.485285,16.32,12.179999,-7.08,-0.03359759,-0.008857546,-0.018325957,,,,,,,64,1445600817
,ServiceLog, julia,1445601003532,23 Окт 2015 г. 14:50:03,Raw,-0.19273324,4.1814733,8.565855,311.97168,-25.199154,-3.746405,16.74,11.94,-6.8999996,-0.03634648,-0.01038471,-0.019242255,,,,,,,70,1445600817
,ServiceLog, julia,1445601004565,23 Окт 2015 г. 14:50:04,Raw,-0.18076223,4.284424,8.46889,310.75638,-25.062428,-3.133983,16.56,11.7,-7.02,-0.036651913,-0.017104227,-0.03145956,,,,,,,67,1445600817
,ServiceLog, julia,1445601005592,23 Окт 2015 г. 14:50:05,Raw,-0.23702596,4.3317094,8.511387,310.69043,-24.978731,-3.1805596,17.039999,11.759999,-7.3799996,-0.0106901415,-0.007941248,-0.028099801,,,,,,,63,1445600817
,ServiceLog, julia,1445601006623,23 Окт 2015 г. 14:50:06,Raw,-0.18854338,4.3089647,8.511986,310.6855,-25.07877,-2.393877,16.98,11.94,-7.2599998,-0.02443461,-0.011911872,-0.024740042,,,,,,,85,1445600817
,ServiceLog, julia,1445601007648,23 Окт 2015 г. 14:50:07,Raw,-0.15322891,4.2904096,8.525154,309.54434,-24.989271,-1.9725391,16.32,11.759999,-5.22,-0.04337143,-0.0067195175,-0.03145956,,,,,,,86,1445600817
,ServiceLog, julia,1445601008676,23 Окт 2015 г. 14:50:08,Raw,-0.23463176,4.3101616,8.568848,309.21872,-24.805508,-1.7483232,15.96,11.7,-4.92,-0.025961773,-0.021380283,-0.02076942,,,,,,,68,1445600817
,ServiceLog, julia,1445601009706,23 Окт 2015 г. 14:50:09,Raw,-0.22864626,4.3299136,8.516774,308.2376,-24.995102,-1.5072671,15.839999,11.58,-4.44,-0.028710667,-0.011301007,-0.023518313,,,,,,,84,1445600817
,ServiceLog, julia,1445601010730,23 Окт 2015 г. 14:50:10,Raw,-0.27353755,4.2742486,8.482059,309.1753,-24.380669,-1.4932171,15.839999,12.0,-3.4199998,-0.04550946,-0.0009162979,-0.022296581,,,,,,,65,1445600817
,ServiceLog, julia,1445601011748,23 Окт 2015 г. 14:50:11,Raw,-0.16639702,4.3035774,8.520366,307.20804,-24.725494,-1.0453428,15.48,11.58,-3.24,-0.02565634,-0.013133603,-0.011301007,,,,,,,85,1445600817
,ServiceLog, julia,1445601012774,23 Окт 2015 г. 14:50:12,Raw,-0.19752164,4.321534,8.531139,309.4251,-24.91782,-0.8342435,17.4,11.7,-8.4,-0.030848695,-0.011911872,-0.024129177,,,,,,,85,1445600817
,ServiceLog, julia,1445601013802,23 Окт 2015 г. 14:50:13,Raw,-0.2172738,4.253299,8.565855,309.41092,-24.72457,-0.9434932,17.34,11.7,-9.3,-0.04062254,-0.0070249503,-0.029321533,,,,,,,73,1445600817
,ServiceLog, julia,1445601014829,23 Окт 2015 г. 14:50:14,Raw,-0.20111294,4.422689,8.400057,309.50787,-25.000721,-0.8471957,17.76,11.34,-9.719999,-0.024740042,-0.0070249503,-0.020463986,,,,,,,78,1445600817
,ServiceLog, julia,1445601015857,23 Окт 2015 г. 14:50:15,Raw,-0.5129577,4.5286326,8.328829,305.61563,-25.65859,-0.8765559,18.18,9.059999,-9.24,-0.121256754,-0.056505036,0.01740966,,,,,,,80,1445600817
,ServiceLog, julia,1445601016883,23 Окт 2015 г. 14:50:16,Raw,-0.23343466,4.3580456,8.455123,252.40077,-23.109653,1.5790058,21.48,-11.58,-7.9199996,-0.060170226,-0.051923547,0.0036651916,,,,,,,79,1445600817
893,Адмиралтейская 3, julia,1445601017689,23 Окт 2015 г. 14:50:17,Raw,0.5231331,3.8019924,8.820239,222.65266,-21.186306,2.287164,19.92,-25.92,-0.53999996,-0.18845193,-0.002443461,0.023518313,,,,,,,78,1445600817
