ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
123,Площадь Восстания 3,natalie,1445582856223,23.10.2015 9:47:36,Raw,-0.833,1.599,9.423,147.73438,-7.1875,4.984375,-24.3,-22.56,44.34,,,,,,,,,,71,103961951,1445582856
,ServiceLog,natalie,1445582857192,23.10.2015 9:47:37,Raw,-1.149,1.407,8.925,131.4375,-7.9375,-4.703125,-22.38,-12.78,33.78,,,,,,,,,,88,103961951,1445582856
,ServiceLog,natalie,1445582858216,23.10.2015 9:47:38,Raw,0.593,0.852,10.582,115.359375,-1.875,-3.15625,-29.34,-11.16,27.36,,,,,,,,,,73,103961951,1445582856
,ServiceLog,natalie,1445582859252,23.10.2015 9:47:39,Raw,0.411,1.81,9.213,110.375,-5.625,-0.734375,-25.2,-6.42,28.32,,,,,,,,,,77,103961951,1445582856
,ServiceLog,natalie,1445582860283,23.10.2015 9:47:40,Raw,3.409,2.93,8.916,104.234375,-15.109375,-24.375,-15.54,0.06,28.02,,,,,,,,,,87,103961951,1445582856
,ServiceLog,natalie,1445582861311,23.10.2015 9:47:41,Raw,1.292,3.304,9.318,95.265625,-17.921875,-10.375,-3.06,15.78,45.54,,,,,,,,,,79,103961951,1445582856
,ServiceLog,natalie,1445582862347,23.10.2015 9:47:42,Raw,-0.622,2.202,9.127,74.671875,-16.828125,-8.109375,-19.62,20.4,51.84,,,,,,,,,,88,103961951,1445582856
,ServiceLog,natalie,1445582863375,23.10.2015 9:47:43,Raw,0.699,3.476,7.843,103.171875,-17.421875,-0.453125,-23.82,15.66,67.98,,,,,,,,,,84,103961951,1445582856
,ServiceLog,natalie,1445582864399,23.10.2015 9:47:44,Raw,0.833,3.198,8.801,55.28125,-20.8125,-4.5625,-25.92,47.04,54.48,,,,,,,,,,87,103961951,1445582856
,ServiceLog,natalie,1445582865428,23.10.2015 9:47:45,Raw,0.392,3.026,10.486,24.859375,-21.8125,-3.640625,-5.52,49.32,64.44,,,,,,,,,,89,103961951,1445582856
,ServiceLog,natalie,1445582866448,23.10.2015 9:47:46,Raw,1.072,3.323,8.667,44.078125,-20.671875,-5.296875,-12.18,43.68,67.86,,,,,,,,,,88,103961951,1445582856
,ServiceLog,natalie,1445582867473,23.10.2015 9:47:47,Raw,0.421,3.198,9.251,52.109375,-20.515625,-4.171875,-14.52,37.26,62.64,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582868495,23.10.2015 9:47:48,Raw,0.249,2.758,9.414,49.328125,-19.234375,-4.28125,-12.9,35.22,63.06,,,,,,,,,,89,103961951,1445582856
124,Площадь Восстания 4,natalie,1445582869155,23.10.2015 9:47:49,Raw,0.555,2.614,10.879,47.09375,-16.046875,-4.515625,-12.18,32.1,62.1,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582869518,23.10.2015 9:47:49,Raw,0.363,2.49,9.04,49.3125,-12.703125,-1.3125,-10.56,27.48,60.96,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582870548,23.10.2015 9:47:50,Raw,1.484,3.265,8.878,86.234375,-18.78125,-9.1875,-13.38,18.54,50.04,,,,,,,,,,89,103961951,1445582856
,ServiceLog,natalie,1445582871574,23.10.2015 9:47:51,Raw,1.484,2.691,9.797,80.328125,-15.75,-9.890625,-13.8,19.5,48.06,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582872611,23.10.2015 9:47:52,Raw,1.551,2.968,8.839,67.421875,-18.09375,-10.71875,-112.2,55.98,-9.84,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582873667,23.10.2015 9:47:53,Raw,2.49,3.016,10.008,147.67188,-15.71875,-11.71875,-58.68,-129.96,-153.96,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582874689,23.10.2015 9:47:54,Raw,2.518,3.936,8.839,198.51563,-17.859375,-10.8125,-31.08,-168.3,-242.58,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582875714,23.10.2015 9:47:55,Raw,2.566,4.118,9.002,191.01563,-21.78125,-12.203125,-2.88,-10.56,-2.7,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582876737,23.10.2015 9:47:56,Raw,1.963,4.07,9.567,167.57813,-26.28125,-11.203125,1.86,-4.26,24.18,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582877761,23.10.2015 9:47:57,Raw,2.298,4.348,9.548,166.90625,-25.0625,-12.953125,2.58,-2.28,28.02,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582878779,23.10.2015 9:47:58,Raw,2.02,3.332,9.979,177.8125,-20.28125,-7.328125,5.22,1.8,34.38,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582879794,23.10.2015 9:47:59,Raw,0.756,2.892,8.686,169.8125,-20.84375,-3.078125,1.02,1.38,45.66,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582880815,23.10.2015 9:48:00,Raw,1.063,2.403,8.983,112.65625,-15.046875,-7.71875,4.92,16.92,68.28,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582881832,23.10.2015 9:48:01,Raw,1.867,2.011,9.347,12.8125,-10.921875,-12.75,14.82,31.74,84.66,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582882850,23.10.2015 9:48:02,Raw,1.666,2.355,8.954,326.57813,-11.0625,-8.84375,20.58,28.92,87.78,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582883872,23.10.2015 9:48:03,Raw,1.465,2.039,9.117,335.59375,-12.546875,-9.984375,22.14,30.54,87.54,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582884890,23.10.2015 9:48:04,Raw,0.775,2.317,9.979,296.25,-13.953125,-4.0,20.94,27.3,85.44,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582885906,23.10.2015 9:48:05,Raw,0.66,2.106,9.596,300.73438,-12.65625,-4.484375,17.88,24.0,82.14,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582886924,23.10.2015 9:48:06,Raw,0.775,1.944,10.573,278.96875,-13.328125,-6.78125,13.02,18.6,79.08,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582887940,23.10.2015 9:48:07,Raw,2.566,2.106,10.113,17.953125,-10.4375,-13.359375,17.7,17.94,79.8,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582888956,23.10.2015 9:48:08,Raw,2.595,1.877,8.81,287.04688,-10.265625,-11.71875,21.66,17.04,81.72,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582889976,23.10.2015 9:48:09,Raw,2.164,1.79,9.337,318.07813,-10.265625,-12.515625,22.14,19.32,81.54,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582890996,23.10.2015 9:48:10,Raw,2.097,2.049,8.676,314.90625,-12.890625,-13.234375,24.54,21.6,91.5,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582892017,23.10.2015 9:48:12,Raw,1.589,2.049,8.868,285.40625,-12.78125,-9.84375,22.68,21.66,91.26,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582893037,23.10.2015 9:48:13,Raw,2.001,1.417,8.341,14.46875,-9.390625,-13.328125,21.54,19.86,92.46,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582894062,23.10.2015 9:48:14,Raw,1.915,1.407,9.586,306.64063,-8.171875,-11.125,27.12,17.46,88.26,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582895080,23.10.2015 9:48:15,Raw,1.992,1.359,8.485,207.17188,-8.5625,-16.90625,23.7,12.0,81.48,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582896094,23.10.2015 9:48:16,Raw,2.557,1.426,8.868,252.0625,-7.15625,-12.6875,25.02,8.82,79.44,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582897108,23.10.2015 9:48:17,Raw,2.001,1.522,9.692,217.42188,-8.203125,-12.71875,23.34,2.4,83.16,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582898122,23.10.2015 9:48:18,Raw,1.781,1.446,8.696,193.78125,-9.609375,-13.15625,17.64,0.78,72.12,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582899136,23.10.2015 9:48:19,Raw,2.317,1.743,9.376,171.29688,-10.203125,-13.984375,13.08,2.34,67.8,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582900151,23.10.2015 9:48:20,Raw,1.637,1.379,9.529,202.59375,-11.125,-11.296875,17.94,7.08,66.12,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582901171,23.10.2015 9:48:21,Raw,1.637,1.436,8.609,329.60938,-8.875,-11.15625,21.6,21.48,73.98,,,,,,,,,,90,103961951,1445582856
,ServiceLog,natalie,1445582902185,23.10.2015 9:48:22,Raw,1.972,1.417,9.117,327.9375,-9.359375,-11.3125,20.04,18.84,75.96,,,,,,,,,,89,103961951,1445582856
,ServiceLog,natalie,1445582903205,23.10.2015 9:48:23,Raw,2.614,1.676,9.433,351.54688,-7.515625,-10.5,19.74,21.0,80.22,,,,,,,,,,89,103961951,1445582856
,ServiceLog,natalie,1445582904229,23.10.2015 9:48:24,Raw,2.164,1.762,9.04,12.328125,-13.328125,-16.421875,20.82,24.18,78.78,,,,,,,,,,88,103961951,1445582856
,ServiceLog,natalie,1445582905248,23.10.2015 9:48:25,Raw,2.49,2.145,9.471,352.90625,-11.203125,-13.0625,20.64,31.8,83.4,,,,,,,,,,88,103961951,1445582856
,ServiceLog,natalie,1445582906267,23.10.2015 9:48:26,Raw,2.413,2.087,10.601,0.578125,-13.9375,-13.53125,19.86,34.02,82.68,,,,,,,,,,90,103961951,1445582856
