ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
882,Садовая 2, julia,1445601105408,23 Окт 2015 г. 14:51:45,Raw,2.0608091,3.9055414,8.505402,88.99267,-25.19717,14.699993,-25.14,1.56,6.96,-0.0720821,-0.025961773,-0.018020526,,,,,,,81,1445601017
,ServiceLog, julia,1445601106224,23 Окт 2015 г. 14:51:46,Raw,1.4748282,3.205836,9.545682,82.06871,-22.904175,8.222891,-21.359999,3.84,5.16,-0.15424347,0.408058,0.031154128,,,,,,,78,1445601017
,ServiceLog, julia,1445601107248,23 Окт 2015 г. 14:51:47,Raw,-0.0724246,3.3303347,9.288904,66.820335,-19.263548,-8.658808,-10.0199995,4.68,-1.62,-0.0711658,0.014049901,-0.106901415,,,,,,,82,1445601017
,ServiceLog, julia,1445601108273,23 Окт 2015 г. 14:51:48,Raw,0.093373865,3.3883939,9.053075,68.83786,-19.807596,-15.158058,-10.139999,4.38,-2.46,-0.067500606,-0.19822577,-0.067500606,,,,,,,88,1445601017
,ServiceLog, julia,1445601109363,23 Окт 2015 г. 14:51:49,Raw,-1.508347,3.335123,9.223063,21.167246,-20.013357,-17.738916,-3.84,15.059999,-4.74,-0.06841691,0.6783658,0.62949663,,,,,,,89,1445601017
,ServiceLog, julia,1445601110393,23 Окт 2015 г. 14:51:50,Raw,0.7410054,-2.2110453,9.579201,5.8429813,0.51144713,-13.124009,-5.2799997,46.14,3.72,0.077579886,0.1432479,0.122783914,,,,,,,87,1445601017
,ServiceLog, julia,1445601111428,23 Окт 2015 г. 14:51:51,Raw,-2.1972785,-2.3008277,11.896789,40.261337,4.1284294,-22.027975,-9.599999,30.96,1.1999999,1.2760975,0.2932153,-2.5732698,,,,,,,87,1445601017
,ServiceLog, julia,1445601112510,23 Окт 2015 г. 14:51:52,Raw,-6.8103065,-5.3767786,6.1381345,249.9657,39.831383,-76.234215,58.8,17.039999,13.32,-0.4373795,0.66798115,-0.5155703,,,,,,,86,1445601017
,ServiceLog, julia,1445601113584,23 Окт 2015 г. 14:51:53,Raw,-7.439383,-4.224569,5.297171,257.5895,25.80985,-44.56167,66.72,8.16,21.3,-0.95447695,0.35308012,0.5983425,,,,,,,89,1445601017
,ServiceLog, julia,1445601114652,23 Окт 2015 г. 14:51:54,Raw,-5.451597,-7.244256,0.26994625,273.13306,36.43974,-59.906956,78.84,18.18,52.8,-0.3231477,0.29168814,-0.2764165,,,,,,,88,1445601017
,ServiceLog, julia,1445601115728,23 Окт 2015 г. 14:51:55,Raw,-7.6626425,-9.849147,-1.7860745,299.17572,46.96891,-61.371647,61.5,36.6,64.02,0.6310238,1.3854424,0.14385876,,,,,,,89,1445601017
,ServiceLog, julia,1445601116797,23 Окт 2015 г. 14:51:56,Raw,4.413112,-5.4192758,-0.65660983,322.79834,111.09214,-18.149406,33.18,59.52,59.52,-1.2076806,0.73945236,-0.124005646,,,,,,,88,1445601017
,ServiceLog, julia,1445601117863,23 Окт 2015 г. 14:51:57,Raw,0.19632454,-9.582193,0.717662,134.16731,84.10612,-5.7850013,-0.84,52.32,-9.96,0.19364429,-0.50793445,-0.08552113,,,,,,,87,1445601017
,ServiceLog, julia,1445601118933,23 Окт 2015 г. 14:51:58,Raw,1.6184803,-9.331401,0.7086837,168.72362,84.24027,2.688945,-3.6599998,51.48,-12.84,0.12858713,-0.1554652,-0.04428773,,,,,,,84,1445601017
,ServiceLog, julia,1445601120008,23 Окт 2015 г. 14:52:00,Raw,1.1486182,-9.457695,0.92895025,165.874,78.79599,0.3633747,-3.1799998,49.5,-16.44,0.37293324,0.07147124,-0.00580322,,,,,,,85,1445601017
,ServiceLog, julia,1445601121078,23 Окт 2015 г. 14:52:01,Raw,2.6659436,-11.546038,-7.2185183,262.29932,116.80589,13.729454,0.53999996,48.48,11.4,-0.022602014,0.9297369,0.68233645,,,,,,,85,1445601017
,ServiceLog, julia,1445601122148,23 Окт 2015 г. 14:52:02,Raw,3.6152446,-5.783194,-2.3678656,266.7967,128.10912,23.37704,-3.9599998,48.36,17.58,-0.23060162,1.1716396,0.60139686,,,,,,,85,1445601017
,ServiceLog, julia,1445601123212,23 Окт 2015 г. 14:52:03,Raw,2.336741,-9.913791,-0.12150574,320.31403,60.82743,28.485954,-5.04,51.84,-3.8999999,0.58368176,-0.42730024,-0.35613444,,,,,,,85,1445601017
,ServiceLog, julia,1445601124286,23 Окт 2015 г. 14:52:04,Raw,2.566584,-9.233837,0.28072014,3.8045905,65.94226,15.27391,-4.98,47.879997,11.46,0.72051555,-0.24801129,-0.39950588,,,,,,,85,1445601017
,ServiceLog, julia,1445601125355,23 Окт 2015 г. 14:52:05,Raw,0.046686932,-11.646594,-1.6244658,28.929365,72.02873,16.709589,-8.34,31.92,26.82,0.9999864,-0.0070249503,-0.9630291,,,,,,,86,1445601017
,ServiceLog, julia,1445601126428,23 Окт 2015 г. 14:52:06,Raw,6.206968,-8.279149,1.1779473,84.56796,61.571438,27.988157,-31.14,14.099999,3.36,-0.22785273,0.0421497,0.27885997,,,,,,,86,1445601017
,ServiceLog, julia,1445601127501,23 Окт 2015 г. 14:52:07,Raw,2.3475149,-10.404003,-0.66858083,123.953865,70.148026,18.503319,-34.26,7.3799996,-1.02,0.009468411,0.89461213,0.36132678,,,,,,,86,1445601017
,ServiceLog, julia,1445601128567,23 Окт 2015 г. 14:52:08,Raw,3.353678,-9.257779,-0.89782566,116.18231,68.76191,20.750301,-35.7,7.44,0.96,-0.037873644,-0.22602014,0.022602014,,,,,,,88,1445601017
,ServiceLog, julia,1445601129633,23 Окт 2015 г. 14:52:09,Raw,3.3500867,-9.217078,-0.8996213,119.15339,69.452255,20.245304,-35.579998,7.8599997,1.02,-0.03390302,-0.004276057,-0.022602014,,,,,,,88,1445601017
,ServiceLog, julia,1445601130698,23 Окт 2015 г. 14:52:10,Raw,3.311181,-9.258977,-0.89662856,120.37186,69.8347,19.990469,-35.64,8.04,0.59999996,-0.03573562,-0.01985312,-0.021380283,,,,,,,88,1445601017
,ServiceLog, julia,1445601131767,23 Окт 2015 г. 14:52:11,Raw,3.333926,-9.242217,-0.9451111,120.31075,69.94404,19.982233,-35.76,7.7999997,1.26,-0.026267206,-0.04642576,-0.025961773,,,,,,,87,1445601017
,ServiceLog, julia,1445601132837,23 Окт 2015 г. 14:52:12,Raw,3.3476925,-9.266159,-0.87807345,122.69522,70.29266,19.693111,-35.88,8.099999,0.65999997,-0.03359759,-0.008857546,-0.02443461,,,,,,,87,1445601017
,ServiceLog, julia,1445601133904,23 Окт 2015 г. 14:52:13,Raw,3.3051953,-9.266758,-0.90500826,123.21105,109.29033,19.288326,-36.239998,7.98,0.65999997,-0.03726278,-0.0106901415,-0.014966198,,,,,,,88,1445601017
,ServiceLog, julia,1445601134973,23 Окт 2015 г. 14:52:14,Raw,3.558981,-9.6528225,-0.10354923,115.823425,106.66949,16.668156,-34.02,7.9199996,-0.42,-0.5534439,-0.1554652,0.6759224,,,,,,,87,1445601017
,ServiceLog, julia,1445601136045,23 Окт 2015 г. 14:52:16,Raw,1.79206,-9.347562,0.9576807,140.7872,78.89252,9.6335125,-18.48,13.2,-7.8599997,-0.1881465,1.3240504,-0.09254608,,,,,,,87,1445601017
,ServiceLog, julia,1445601137122,23 Окт 2015 г. 14:52:17,Raw,1.7944542,-9.6288805,0.12868834,108.43584,79.63901,7.2400093,-18.18,10.8,-5.52,0.03481932,-0.47433686,-0.06169739,,,,,,,86,1445601017
,ServiceLog, julia,1445601138186,23 Окт 2015 г. 14:52:18,Raw,1.4652514,-9.667787,0.2148796,115.13812,80.662384,6.5874667,-18.359999,12.9,-6.54,-0.026572637,-0.025045475,-0.02076942,,,,,,,85,1445601017
,ServiceLog, julia,1445601139255,23 Окт 2015 г. 14:52:19,Raw,1.5149311,-9.682152,0.29807812,119.55764,80.93022,6.706858,-17.039999,11.639999,-7.74,-0.026572637,-0.018936822,-0.025045475,,,,,,,87,1445601017
,ServiceLog, julia,1445601140315,23 Окт 2015 г. 14:52:20,Raw,1.4706384,-9.722255,0.2825158,124.98584,81.449005,6.696094,-16.56,13.139999,-8.22,-0.03573562,-0.0076358155,-0.026572637,,,,,,,87,1445601017
,ServiceLog, julia,1445601141382,23 Окт 2015 г. 14:52:21,Raw,1.496376,-9.6923275,0.26635495,125.62663,81.96139,6.638092,-13.2,-2.04,-6.0,-0.031154128,-0.014049901,-0.02076942,,,,,,,87,1445601017
,ServiceLog, julia,1445601142454,23 Окт 2015 г. 14:52:22,Raw,1.4915876,-9.680356,0.25737667,120.14819,82.35543,6.6134624,-17.699999,-1.8,-6.66,-0.03604105,0.00030543262,-0.027488936,,,,,,,89,1445601017
,ServiceLog, julia,1445601143519,23 Окт 2015 г. 14:52:23,Raw,1.501763,-9.686341,0.272939,137.6548,82.67502,6.526118,-15.0,-4.74,-11.58,-0.035430185,-0.01160644,-0.024740042,,,,,,,89,1445601017
,ServiceLog, julia,1445601144585,23 Окт 2015 г. 14:52:24,Raw,1.5047557,-9.70789,0.24301147,118.85509,83.01728,6.4586353,-15.9,-6.18,-5.46,-0.032070424,-0.0067195175,-0.024740042,,,,,,,89,1445601017
,ServiceLog, julia,1445601145656,23 Окт 2015 г. 14:52:25,Raw,1.4676456,-9.636064,-0.17657238,136.01921,81.66742,8.141458,-13.92,-3.6,-9.66,-0.05955936,-0.3286455,-0.07147124,,,,,,,89,1445601017
,ServiceLog, julia,1445601146731,23 Окт 2015 г. 14:52:26,Raw,1.4730326,-9.534908,0.5303157,89.83142,77.990105,9.9919195,-18.779999,2.04,1.74,0.22724187,-0.6239988,-0.07391469,,,,,,,88,1445601017
,ServiceLog, julia,1445601147807,23 Окт 2015 г. 14:52:27,Raw,2.3888147,-12.452243,-3.2273839,116.43776,78.09682,11.562631,-22.439999,6.2999997,-2.7,0.08552113,0.569021,0.10567969,,,,,,,89,1445601017
,ServiceLog, julia,1445601148873,23 Окт 2015 г. 14:52:28,Raw,1.4730326,-10.395025,-1.0887632,145.41397,100.839554,9.829156,-16.74,11.5199995,-10.08,-0.21960606,0.04886922,-0.10873401,,,,,,,88,1445601017
,ServiceLog, julia,1445601149937,23 Окт 2015 г. 14:52:29,Raw,-0.19632454,-9.633071,-4.691438,149.4747,109.82234,-0.70868176,-11.82,19.439999,-7.7999997,-0.040927973,0.13041973,0.9978484,,,,,,,87,1445601017
,ServiceLog, julia,1445601151006,23 Окт 2015 г. 14:52:31,Raw,-6.005256,-9.849746,-3.642778,90.443,117.33833,-26.567327,-0.29999998,17.039999,-6.72,0.13958271,-1.0274754,-0.03604105,,,,,,,90,1445601017
