Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
2.7455509,-8.895058,-3.5685577,0,224.37825,22 Окт 2015 г. 21:49:09,,,,,,,-0.03145956,-0.01038471,-0.002443461,453,-43.02,169.44,5.58,Ломоносовская 3,117.17904,19.32215,1445539750772,Raw, julia,1445539749,119655405
1.9698294,-8.7951,-4.0683475,0,201.65024,22 Окт 2015 г. 21:49:10,,,,,,,-0.035124753,-0.028099801,0.005192355,,-40.26,120.06,1.1999999,ServiceLog,116.5913,17.219872,1445539750924,Raw, julia,1445539749,119655405
1.7340006,-8.924985,-4.320337,0,190.94919,22 Окт 2015 г. 21:49:11,,,,,,,-0.059864793,-0.028405234,0.0125227375,,-41.46,104.759995,-3.12,ServiceLog,116.76799,16.241598,1445539751956,Raw, julia,1445539749,119655405
1.9393034,-9.0476885,-4.38917,0,186.05226,22 Окт 2015 г. 21:49:12,,,,,,,-0.046731193,-0.0061086523,-0.013439035,,-41.76,100.439995,-5.16,ServiceLog,117.041115,15.64483,1445539752982,Raw, julia,1445539749,119655405
2.0380642,-9.020155,-4.143166,0,183.13568,22 Окт 2015 г. 21:49:14,,,,,,,-0.044898596,-0.016798794,-0.0061086523,,-41.34,93.119995,-2.22,ServiceLog,117.21725,15.305315,1445539754020,Raw, julia,1445539749,119655405
1.5747862,-8.866327,-4.0186677,0,186.14577,22 Окт 2015 г. 21:49:15,,,,,,,-0.011301007,-0.009468411,0.006414085,,-48.539997,135.0,4.3199997,ServiceLog,117.26286,14.085621,1445539755052,Raw, julia,1445539749,119655405
1.8381484,-8.798691,-4.3448777,0,186.05164,22 Окт 2015 г. 21:49:16,,,,,,,-0.04428773,-0.015577064,-0.007941248,,-45.36,130.08,3.06,ServiceLog,117.72678,13.902831,1445539756081,Raw, julia,1445539749,119655405
1.7591397,-8.939949,-4.506486,0,185.4249,22 Окт 2015 г. 21:49:17,,,,,,,-0.07147124,-0.0061086523,-0.015577064,,-45.66,126.96,8.5199995,ServiceLog,117.791695,13.655224,1445539757110,Raw, julia,1445539749,119655405
1.9351135,-9.080608,-3.7427359,0,180.43845,22 Окт 2015 г. 21:49:18,,,,,,,0.032375857,-0.011301007,0.0070249503,,-40.5,152.45999,15.48,ServiceLog,115.883026,12.440092,1445539758139,Raw, julia,1445539749,119655405
2.3702598,-9.217078,-4.1515455,0,163.40678,22 Окт 2015 г. 21:49:19,,,,,,,-0.13439035,-0.054061573,-0.054061573,,-51.48,103.32,5.1,ServiceLog,117.21564,12.119797,1445539759176,Raw, julia,1445539749,119655405
