ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
213,Девяткино 3,natalie,1445580810478,23.10.2015 9:13:30,Raw,-2.739,3.84,7.604,250.67188,-26.125,12.203125,33.66,3.72,60.54,,,,,,,,,,74,103961951,1445580810
,ServiceLog,natalie,1445580811405,23.10.2015 9:13:31,Raw,-2.269,3.917,8.341,233.89063,-24.828125,11.0,27.0,-9.42,61.5,,,,,,,,,,80,103961951,1445580810
,ServiceLog,natalie,1445580812429,23.10.2015 9:13:32,Raw,-2.806,4.261,8.964,233.125,-27.265625,15.4375,28.92,-8.28,57.9,,,,,,,,,,72,103961951,1445580810
,ServiceLog,natalie,1445580813461,23.10.2015 9:13:33,Raw,-2.633,4.175,8.485,232.92188,-26.125,15.984375,28.56,-14.1,51.18,,,,,,,,,,80,103961951,1445580810
,ServiceLog,natalie,1445580814485,23.10.2015 9:13:34,Raw,-2.921,4.309,8.6,230.78125,-24.796875,18.265625,26.22,-19.5,52.2,,,,,,,,,,79,103961951,1445580810
,ServiceLog,natalie,1445580815516,23.10.2015 9:13:35,Raw,-3.15,4.156,8.973,225.14063,-24.078125,18.234375,26.58,-21.96,52.14,,,,,,,,,,86,103961951,1445580810
,ServiceLog,natalie,1445580816548,23.10.2015 9:13:36,Raw,-3.16,4.395,8.284,205.57813,-26.125,15.4375,16.56,-52.02,47.7,,,,,,,,,,82,103961951,1445580810
,ServiceLog,natalie,1445580817572,23.10.2015 9:13:37,Raw,-2.557,4.759,8.016,200.59375,-26.75,17.375,15.96,-57.24,49.86,,,,,,,,,,82,103961951,1445580810
,ServiceLog,natalie,1445580818597,23.10.2015 9:13:38,Raw,-2.719,4.836,8.063,201.84375,-29.265625,16.359375,17.94,-41.4,59.64,,,,,,,,,,85,103961951,1445580810
,ServiceLog,natalie,1445580819622,23.10.2015 9:13:39,Raw,-2.71,4.577,7.862,205.5,-26.0,16.015625,10.32,-37.62,73.08,,,,,,,,,,85,103961951,1445580810
,ServiceLog,natalie,1445580820648,23.10.2015 9:13:40,Raw,-1.972,3.945,8.035,206.26563,-25.625,14.90625,13.2,-28.74,74.04,,,,,,,,,,87,103961951,1445580810
,ServiceLog,natalie,1445580821681,23.10.2015 9:13:41,Raw,-2.537,4.051,7.872,222.76563,-25.171875,14.046875,22.32,-7.8,70.56,,,,,,,,,,85,103961951,1445580810
,ServiceLog,natalie,1445580822709,23.10.2015 9:13:42,Raw,-2.384,4.194,8.207,248.0625,-25.578125,15.140625,31.2,14.22,71.82,,,,,,,,,,82,103961951,1445580810
,ServiceLog,natalie,1445580823733,23.10.2015 9:13:43,Raw,-2.537,3.83,8.887,256.14063,-23.203125,15.78125,32.94,22.14,74.1,,,,,,,,,,82,103961951,1445580810
,ServiceLog,natalie,1445580824763,23.10.2015 9:13:44,Raw,-2.547,3.878,8.274,260.53125,-24.09375,15.578125,32.04,21.66,72.18,,,,,,,,,,81,103961951,1445580810
,ServiceLog,natalie,1445580825799,23.10.2015 9:13:45,Raw,-2.604,3.696,8.485,259.53125,-25.359375,14.25,31.98,19.44,75.0,,,,,,,,,,84,103961951,1445580810
,ServiceLog,natalie,1445580826823,23.10.2015 9:13:46,Raw,-2.585,4.242,8.849,254.04688,-29.640625,10.484375,33.18,19.92,74.46,,,,,,,,,,82,103961951,1445580810
,ServiceLog,natalie,1445580827848,23.10.2015 9:13:47,Raw,-2.786,3.668,8.207,256.07813,-28.59375,15.203125,33.96,21.36,78.3,,,,,,,,,,87,103961951,1445580810
,ServiceLog,natalie,1445580828880,23.10.2015 9:13:48,Raw,-2.183,4.271,8.437,262.6875,-24.859375,17.1875,35.34,31.5,81.06,,,,,,,,,,90,103961951,1445580810
214,Девяткино 4,natalie,1445580829584,23.10.2015 9:13:49,Raw,-2.547,4.06,9.088,267.1875,-25.828125,11.40625,31.32,33.72,81.12,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580829907,23.10.2015 9:13:49,Raw,-2.49,4.319,7.881,255.35938,-26.9375,13.5,18.78,21.78,81.3,,,,,,,,,,86,103961951,1445580810
,ServiceLog,natalie,1445580830945,23.10.2015 9:13:50,Raw,-5.305,5.43,6.349,246.82813,-33.71875,25.125,30.18,22.02,76.68,,,,,,,,,,89,103961951,1445580810
,ServiceLog,natalie,1445580832007,23.10.2015 9:13:52,Raw,-1.101,3.438,8.37,257.82813,-21.9375,7.015625,39.9,13.68,67.56,,,,,,,,,,87,103961951,1445580810
,ServiceLog,natalie,1445580833043,23.10.2015 9:13:53,Raw,-2.604,4.357,8.858,247.17188,-26.734375,16.890625,29.94,11.52,87.54,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580834068,23.10.2015 9:13:54,Raw,-2.921,4.654,8.437,232.875,-24.484375,17.0,0.12,14.94,100.92,,,,,,,,,,89,103961951,1445580810
,ServiceLog,natalie,1445580835091,23.10.2015 9:13:55,Raw,-2.432,4.328,8.983,234.125,-24.578125,14.765625,10.2,19.86,98.7,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580836117,23.10.2015 9:13:56,Raw,-0.67,3.246,9.404,260.85938,-18.5,9.890625,25.62,25.02,87.06,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580837141,23.10.2015 9:13:57,Raw,0.469,4.951,9.136,256.5,-29.765625,21.234375,37.98,30.3,76.32,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580838171,23.10.2015 9:13:58,Raw,1.369,5.736,8.447,212.125,-50.34375,0.890625,31.08,47.1,74.82,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580839190,23.10.2015 9:13:59,Raw,-6.426,6.464,7.508,168.85938,-60.8125,6.46875,39.24,37.44,109.74,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580840286,23.10.2015 9:14:00,Raw,-5.478,6.177,6.081,218.01563,-37.046875,22.578125,-62.34,116.58,229.08,,,,,,,,,,90,103961951,1445580810
,ServiceLog,natalie,1445580841328,23.10.2015 9:14:01,Raw,-3.083,7.69,3.792,199.42188,-50.046875,29.0625,-87.84,122.52,191.88,,,,,,,,,,90,103961951,1445580810
