Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.8291701,-9.552266,1.6747441,81,128.32074,22 Окт 2015 г. 20:24:20,,,,,,,-0.099265605,-0.11575896,-0.015577064,333,27.539999,152.45999,-31.08,Горьковская 3,74.8567,-14.185437,1445534661485,Raw, julia,1445534659,119655405
-2.148796,-9.43076,1.0660183,82,108.18767,22 Окт 2015 г. 20:24:21,,,,,,,-0.03940081,-0.089186326,-0.0720821,,24.18,191.58,-33.18,ServiceLog,75.4114,-14.028302,1445534661753,Raw, julia,1445534659,119655405
-1.8118122,-9.745,0.7410054,83,152.89551,22 Окт 2015 г. 20:24:22,,,,,,,-0.03268129,0.013744468,-0.04795292,,33.3,173.04,-32.46,ServiceLog,77.98532,-11.46653,1445534662825,Raw, julia,1445534659,119655405
-1.4784195,-9.343372,0.7380127,83,145.09747,22 Окт 2015 г. 20:24:23,,,,,,,-0.09743301,-0.0070249503,-0.05681047,,26.34,183.65999,-36.78,ServiceLog,79.18568,-10.248844,1445534663894,Raw, julia,1445534659,119655405
0.3405752,-10.220847,0.22864626,83,193.72066,22 Окт 2015 г. 20:24:24,,,,,,,-0.061086524,0.01282817,0.13744467,,-9.719999,178.68,-22.5,ServiceLog,87.727295,2.030911,1445534664956,Raw, julia,1445534659,119655405
1.5454572,-9.528324,1.5891514,83,154.33287,22 Окт 2015 г. 20:24:26,,,,,,,0.02107485,-0.06169739,0.032375857,,-35.88,198.12,-38.399998,ServiceLog,81.70471,6.8942924,1445534666019,Raw, julia,1445534659,119655405
0.81283146,-9.731832,0.9475053,87,124.74412,22 Окт 2015 г. 20:24:27,,,,,,,-0.08124508,-0.062308256,0.015577064,,-48.719997,220.5,-25.56,ServiceLog,80.61368,7.837664,1445534667089,Raw, julia,1445534659,119655405
1.1432313,-9.886856,1.0061632,87,175.12465,22 Окт 2015 г. 20:24:28,,,,,,,-0.018020526,-0.051618114,0.002443461,,-25.439999,195.0,-33.66,ServiceLog,80.62479,6.88402,1445534668153,Raw, julia,1445534659,119655405
0.7835025,-9.504981,0.724246,89,228.85167,22 Окт 2015 г. 20:24:29,,,,,,,-0.047036625,-0.014966198,-0.03634648,,-9.78,156.18,-29.46,ServiceLog,81.01016,6.7326765,1445534669220,Raw, julia,1445534659,119655405
0.3549404,-9.69532,0.7344214,89,208.62712,22 Окт 2015 г. 20:24:30,,,,,,,-0.03268129,0.09468412,-0.040317107,,-7.68,148.02,-34.38,ServiceLog,81.61021,5.311164,1445534670281,Raw, julia,1445534659,119655405
0.59855044,-9.731233,0.7661445,89,243.6629,22 Окт 2015 г. 20:24:31,,,,,,,-0.019242255,-0.03481932,0.0033597588,,10.32,137.09999,-34.68,ServiceLog,82.233,4.733384,1445534671342,Raw, julia,1445534659,119655405
0.59855044,-9.731233,0.7661445,89,243.6629,22 Окт 2015 г. 20:24:31,,,,,,,-0.019242255,-0.03481932,0.0033597588,334,10.32,137.09999,-34.68,Горьковская 4,82.233,4.733384,1445534672041,Raw, julia,1445534659,119655405
0.2717419,-9.624691,0.49081135,86,219.06372,22 Окт 2015 г. 20:24:32,,,,,,,-0.050701816,-0.124005646,-0.0125227375,,-6.48,126.0,-31.92,ServiceLog,83.12459,3.7754502,1445534672410,Raw, julia,1445534659,119655405
0.16998832,-9.710283,0.58418524,87,221.72273,22 Окт 2015 г. 20:24:33,,,,,,,-0.004886922,0.08032878,-0.03390302,,13.44,111.36,-26.279999,ServiceLog,84.15692,3.0244575,1445534673472,Raw, julia,1445534659,119655405
0.18136078,-10.09575,0.5638345,89,227.2375,22 Окт 2015 г. 20:24:34,,,,,,,-0.003970624,-0.029321533,-0.05467244,,13.559999,108.899994,-24.72,ServiceLog,85.27706,2.693125,1445534674537,Raw, julia,1445534659,119655405
0.38307226,-10.204686,0.17178397,89,229.37512,22 Окт 2015 г. 20:24:35,,,,,,,-0.093767814,-0.009773844,-0.04795292,,19.08,98.88,-26.82,ServiceLog,86.00997,2.05274,1445534675602,Raw, julia,1445534659,119655405
0.05327099,-9.622296,0.362123,89,231.57257,22 Окт 2015 г. 20:24:36,,,,,,,0.0036651916,-0.05222898,-0.017104227,,9.059999,93.479996,-29.82,ServiceLog,86.43366,1.1806068,1445534676663,Raw, julia,1445534659,119655405
-0.12030864,-9.414001,0.2100912,86,238.54257,22 Окт 2015 г. 20:24:37,,,,,,,-0.050396383,-0.058337633,-0.042760566,,27.06,39.84,-21.72,ServiceLog,86.98105,1.1584771,1445534677729,Raw, julia,1445534659,119655405
-0.29807812,-10.009559,0.07062895,89,267.68668,22 Окт 2015 г. 20:24:38,,,,,,,-0.03604105,0.16371189,-0.03604105,,47.399998,-45.899998,-1.14,ServiceLog,88.89394,0.38521767,1445534678796,Raw, julia,1445534659,119655405
-0.9923966,-10.478224,-0.15083471,89,276.77615,22 Окт 2015 г. 20:24:39,,,,,,,0.44929138,-0.014966198,0.26725355,,52.92,-31.019999,13.0199995,ServiceLog,84.488106,1.2080232,1445534679949,Raw, julia,1445534659,119655405
0.19632454,-9.973047,0.21308395,88,274.09378,22 Окт 2015 г. 20:24:41,,,,,,,-0.0983493,-0.09101892,-0.026572637,,54.78,-29.46,5.04,ServiceLog,86.574,0.70847684,1445534681001,Raw, julia,1445534659,119655405
0.48841715,-10.020931,0.4878186,88,273.23056,22 Окт 2015 г. 20:24:42,,,,,,,-0.005497787,-0.00030543262,-0.003970624,,57.96,-33.96,3.48,ServiceLog,88.06124,1.3581098,1445534682068,Raw, julia,1445534659,119655405
0.36391866,-9.923966,0.04129998,89,270.89096,22 Окт 2015 г. 20:24:43,,,,,,,-0.05467244,-0.014660766,-0.037873644,,55.98,-30.42,0.65999997,ServiceLog,88.551926,0.6036471,1445534683172,Raw, julia,1445534659,119655405
0.088585466,-9.493608,0.3477578,89,271.1902,22 Окт 2015 г. 20:24:44,,,,,,,-0.017104227,0.08002335,-0.025045475,,56.039997,-30.96,1.9799999,ServiceLog,88.56537,0.124208815,1445534684232,Raw, julia,1445534659,119655405
0.15143326,-9.903017,0.56323594,89,271.70605,22 Окт 2015 г. 20:24:45,,,,,,,-0.037873644,-0.07147124,0.010079277,,55.079998,-30.539999,3.1799998,ServiceLog,88.080925,-0.6443004,1445534685258,Raw, julia,1445534659,119655405
0.49559975,-10.197504,0.5021838,89,272.36005,22 Окт 2015 г. 20:24:46,,,,,,,-0.006414085,-0.009162978,0.0290161,,55.079998,-31.859999,3.72,ServiceLog,88.35885,-0.3078726,1445534686310,Raw, julia,1445534659,119655405
0.077811554,-9.567828,0.45908818,88,270.6135,22 Окт 2015 г. 20:24:47,,,,,,,-0.03940081,0.010079277,-0.05009095,,55.559998,-31.019999,2.28,ServiceLog,88.11,-0.7582553,1445534687363,Raw, julia,1445534659,119655405
0.016759412,-9.974244,0.60333884,88,270.65384,22 Окт 2015 г. 20:24:48,,,,,,,-0.014049901,0.004276057,-0.01863139,,54.239998,-33.899998,1.86,ServiceLog,88.133865,-0.8497525,1445534688427,Raw, julia,1445534659,119655405
0.19871874,-10.241198,0.3728969,89,271.82755,22 Окт 2015 г. 20:24:49,,,,,,,-0.04642576,0.014049901,-0.06841691,,55.26,-37.38,4.44,ServiceLog,87.955505,-0.88199097,1445534689492,Raw, julia,1445534659,119655405
-0.06284779,-9.964069,0.4309563,88,271.0425,22 Окт 2015 г. 20:24:50,,,,,,,-0.03481932,-0.034208454,-0.036651913,,56.52,-39.719997,3.12,ServiceLog,87.743195,-0.6730009,1445534690564,Raw, julia,1445534659,119655405
0.077213004,-9.609129,0.557849,88,269.51532,22 Окт 2015 г. 20:24:51,,,,,,,-0.024129177,0.04184427,-0.03481932,,55.32,-40.92,2.1599998,ServiceLog,87.68962,-0.4262398,1445534691612,Raw, julia,1445534659,119655405
0.11911154,-9.504382,0.724246,89,268.13202,22 Окт 2015 г. 20:24:52,,,,,,,0.025045475,0.054061573,-0.035124753,,55.26,-42.78,2.8799999,ServiceLog,86.8544,-0.99343234,1445534692709,Raw, julia,1445534659,119655405
0.002992752,-10.033501,0.7703344,88,274.26138,22 Окт 2015 г. 20:24:53,,,,,,,-0.017715093,-0.05131268,-0.058643065,,50.64,-33.12,7.08,ServiceLog,86.98533,-1.0662968,1445534693777,Raw, julia,1445534659,119655405
-0.24779987,-9.94312,0.6374562,88,274.18805,22 Окт 2015 г. 20:24:54,,,,,,,0.026572637,-0.009468411,0.04642576,,48.0,-31.859999,7.02,ServiceLog,86.43812,-1.2556843,1445534694843,Raw, julia,1445534659,119655405
-0.39863458,-9.616311,0.7517793,89,275.5736,22 Окт 2015 г. 20:24:55,,,,,,,-0.055283304,-0.03390302,-0.036651913,,43.739998,-32.28,10.559999,ServiceLog,84.09223,-2.9993634,1445534695914,Raw, julia,1445534659,119655405
-0.35793316,-9.074623,0.82480246,89,278.45715,22 Окт 2015 г. 20:24:56,,,,,,,-0.05955936,-0.07269296,-0.029932396,,42.059998,-32.16,12.0,ServiceLog,84.511665,-2.8744118,1445534696971,Raw, julia,1445534659,119655405
-0.545878,-9.485827,0.8912416,89,277.53046,22 Окт 2015 г. 20:24:58,,,,,,,-0.024129177,-0.014966198,-0.025350908,,43.5,-33.36,11.82,ServiceLog,84.21894,-2.8212595,1445534698026,Raw, julia,1445534659,119655405
-0.3645172,-10.043676,0.92895025,88,293.5618,22 Окт 2015 г. 20:24:59,,,,,,,-0.018325957,-0.011301007,-0.030848695,,31.92,-24.18,19.56,ServiceLog,83.74982,-2.913631,1445534699093,Raw, julia,1445534659,119655405
-0.8595184,-9.80665,1.3281834,89,288.62265,22 Окт 2015 г. 20:25:00,,,,,,,0.018936822,0.12308934,-0.0076358155,,32.399998,-24.359999,16.92,ServiceLog,82.88931,-3.7568858,1445534700155,Raw, julia,1445534659,119655405
-0.3513491,-10.140641,0.75477207,89,292.06625,22 Окт 2015 г. 20:25:01,,,,,,,-0.007941248,-0.053450707,0.028405234,,31.74,-21.96,17.88,ServiceLog,84.918434,-2.78954,1445534701222,Raw, julia,1445534659,119655405
-0.29927522,-10.86788,0.55365914,89,292.805,22 Окт 2015 г. 20:25:02,,,,,,,0.025350908,0.11178834,0.0,,34.14,-22.92,18.3,ServiceLog,85.67473,-1.792428,1445534702289,Raw, julia,1445534659,119655405
-0.09696517,-9.81503,0.29688102,89,285.80612,22 Окт 2015 г. 20:25:03,,,,,,,-0.009773844,-0.04520403,-0.0027488936,,41.34,-36.78,14.219999,ServiceLog,86.43004,-1.4576666,1445534703351,Raw, julia,1445534659,119655405
-0.33518824,-9.552865,0.5907693,89,281.32202,22 Окт 2015 г. 20:25:04,,,,,,,-0.033292156,-0.079107046,-0.025350908,,41.52,-37.559998,13.259999,ServiceLog,85.90509,-1.854733,1445534704424,Raw, julia,1445534659,119655405
