ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
852,Волковская 2,Stanislav,1435594703661,Raw,0.6668522,4.785645,8.943665,311.42188,-25.671875,1.453125,20.1875,16.5,-7.75,,,,,,,,,
,ServiceLog,Stanislav,1435594703911,Raw,0.588399,4.864098,8.747532,311.67188,-41.59375,8.875,18.75,17.8125,-7.8125,,,,,,,,,
,ServiceLog,Stanislav,1435594704927,Raw,0.78453195,4.6679654,9.414384,313.03125,-26.859375,4.453125,18.25,17.3125,-8.5,,,,,,,,,
,ServiceLog,Stanislav,1435594705941,Raw,0.9414384,4.4718323,9.492837,313.90625,-25.140625,5.125,19.1875,15.4375,-17.25,,,,,,,,,
,ServiceLog,Stanislav,1435594706960,Raw,0.70607877,4.4326057,9.57129,313.98438,-24.796875,3.78125,19.1875,14.125,-14.4375,,,,,,,,,
,ServiceLog,Stanislav,1435594707973,Raw,0.70607877,3.8834333,9.610517,313.23438,-23.203125,5.890625,17.8125,12.75,-11.3125,,,,,,,,,
,ServiceLog,Stanislav,1435594708994,Raw,1.0198916,4.0795665,9.767424,312.23438,-23.59375,5.15625,20.0,13.0625,-14.3125,,,,,,,,,
,ServiceLog,Stanislav,1435594710006,Raw,0.9414384,4.0403395,9.649743,311.07813,-22.359375,5.1875,21.375,13.625,-13.4375,,,,,,,,,
,ServiceLog,Stanislav,1435594711025,Raw,0.78453195,4.0795665,9.610517,310.4375,-22.4375,4.984375,21.5,14.0625,-13.625,,,,,,,,,
,ServiceLog,Stanislav,1435594712036,Raw,0.8629852,4.0403395,9.57129,309.78125,-22.390625,5.40625,20.6875,13.8125,-10.9375,,,,,,,,,
,ServiceLog,Stanislav,1435594713055,Raw,0.98066497,4.0795665,9.68897,309.23438,-22.5625,5.515625,20.8125,14.25,-9.4375,,,,,,,,,
,ServiceLog,Stanislav,1435594714067,Raw,0.98066497,4.0795665,9.5320635,308.6875,-23.046875,5.328125,20.8125,14.5625,-8.0625,,,,,,,,,
,ServiceLog,Stanislav,1435594715085,Raw,0.9414384,4.0403395,9.649743,307.9375,-22.59375,5.125,20.625,12.3125,-9.1875,,,,,,,,,
,ServiceLog,Stanislav,1435594716095,Raw,1.0198916,4.0795665,9.414384,306.96875,-23.265625,5.609375,19.5,10.5,-13.0,,,,,,,,,
,ServiceLog,Stanislav,1435594717111,Raw,1.0983448,4.0403395,9.649743,306.4375,-22.328125,5.0625,20.0,10.125,-13.8125,,,,,,,,,
,ServiceLog,Stanislav,1435594718126,Raw,0.9022118,3.9618864,9.649743,293.8125,-22.015625,5.125,17.25,3.9375,-4.625,,,,,,,,,
,ServiceLog,Stanislav,1435594719144,Raw,1.0198916,4.0403395,9.649743,255.17188,-22.5625,5.515625,14.4375,-2.0625,8.625,,,,,,,,,
,ServiceLog,Stanislav,1435594720152,Raw,1.0983448,3.9618864,9.68897,232.78125,-21.8125,5.765625,12.3125,-10.25,4.625,,,,,,,,,
,ServiceLog,Stanislav,1435594721171,Raw,0.74530536,4.589512,9.492837,228.3125,-25.6875,4.0,11.75,-10.9375,1.1875,,,,,,,,,
,ServiceLog,Stanislav,1435594722182,Raw,0.6668522,4.5502853,9.375157,229.34375,-26.0625,4.234375,10.0,-9.8125,-0.875,,,,,,,,,
,ServiceLog,Stanislav,1435594723200,Raw,0.8237586,4.5502853,9.5320635,265.90625,-25.546875,3.8125,32.375,-20.25,-57.1875,,,,,,,,,
853,Волковская 3,Stanislav,1435594723654,Raw,0.1176798,4.511059,9.649743,281.09375,-25.5625,1.28125,36.5,-23.25,-78.8125,,,,,,,,,
