ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
322,Невский проспект 2,Stanislav,1427367451279,Raw,-2.1182363,8.512172,5.570177,126.984375,-55.03125,-11.75,-39.0625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367451666,Raw,-2.0005565,8.590625,5.374044,131.32813,-56.296875,-11.125,-39.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367452686,Raw,1.4906107,9.885103,-2.6674087,52.9375,-99.1875,3.640625,-10.5625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367453695,Raw,0.2353596,9.963556,3.7657535,2.921875,-68.453125,2.546875,-0.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367454712,Raw,3.4911673,9.492837,-3.0204482,353.35938,-99.375,4.140625,2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367455738,Raw,2.1574628,9.845877,-2.0397832,14.984375,-109.296875,12.03125,-18.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367456794,Raw,2.0790098,9.68897,-2.1966896,20.515625,-106.3125,11.453125,-19.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367457833,Raw,2.0397832,9.767424,-2.1182363,35.6875,-106.6875,11.484375,-25.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367458865,Raw,1.9613299,9.68897,-2.2751427,36.90625,-107.1875,11.09375,-25.25,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367459899,Raw,1.9613299,9.68897,-2.2359161,37.546875,-107.609375,12.0,-25.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367460919,Raw,2.0790098,9.767424,-2.2359161,37.765625,-106.625,10.859375,-25.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367461949,Raw,1.8828768,9.728196,-2.1182363,37.828125,-106.359375,11.609375,-24.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
,ServiceLog,Stanislav,1427367462975,Raw,2.0790098,9.80665,-2.1966896,37.90625,-106.75,11.171875,-24.375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1427367361
