Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-0.986,2.49,7.355,81,,01.01.2013 3:24:49,,,,,,,,,,,,,,ServiceLog,,,1356999889432,Raw,gsmart,1445511191,691790069
-1.455,1.637,9.644,82,,01.01.2013 3:24:50,,,,,,,,,,,,,,ServiceLog,,,1356999890477,Raw,gsmart,1445511191,691790069
-2.691,1.79,9.088,82,,01.01.2013 3:24:51,,,,,,,,,,,,,,ServiceLog,,,1356999891504,Raw,gsmart,1445511191,691790069
-2.384,1.666,8.724,83,,01.01.2013 3:24:52,,,,,,,,,,,,,,ServiceLog,,,1356999892546,Raw,gsmart,1445511191,691790069
-2.767,1.589,9.069,83,,01.01.2013 3:24:53,,,,,,,,,,,,,,ServiceLog,,,1356999893589,Raw,gsmart,1445511191,691790069
-2.308,1.426,9.031,81,,01.01.2013 3:24:54,,,,,,,,,,,,,,ServiceLog,,,1356999894625,Raw,gsmart,1445511191,691790069
-2.537,1.8,9.318,84,,01.01.2013 3:24:55,,,,,,,,,,,,,,ServiceLog,,,1356999895692,Raw,gsmart,1445511191,691790069
-2.327,1.628,8.878,84,,01.01.2013 3:24:56,,,,,,,,,,,,,,ServiceLog,,,1356999896742,Raw,gsmart,1445511191,691790069
-2.355,1.848,9.184,80,,01.01.2013 3:24:57,,,,,,,,,,,,,,ServiceLog,,,1356999897780,Raw,gsmart,1445511191,691790069
-2.394,1.666,9.452,78,,01.01.2013 3:24:58,,,,,,,,,,,,,,ServiceLog,,,1356999898818,Raw,gsmart,1445511191,691790069
-2.652,1.541,9.577,77,,01.01.2013 3:24:59,,,,,,,,,,,,,,ServiceLog,,,1356999899867,Raw,gsmart,1445511191,691790069
-2.892,1.676,10.132,79,,01.01.2013 3:25:00,,,,,,,,,,,,,,ServiceLog,,,1356999900916,Raw,gsmart,1445511191,691790069
-2.346,1.417,9.414,82,,01.01.2013 3:25:01,,,,,,,,,,,,,,ServiceLog,,,1356999901952,Raw,gsmart,1445511191,691790069
-2.585,1.513,8.801,79,,01.01.2013 3:25:03,,,,,,,,,,,,,,ServiceLog,,,1356999903004,Raw,gsmart,1445511191,691790069
-2.48,1.177,9.615,78,,01.01.2013 3:25:04,,,,,,,,,,,,,,ServiceLog,,,1356999904047,Raw,gsmart,1445511191,691790069
-2.25,1.551,9.644,87,,01.01.2013 3:25:05,,,,,,,,,,,,,,ServiceLog,,,1356999905085,Raw,gsmart,1445511191,691790069
-2.241,2.183,8.81,86,,01.01.2013 3:25:06,,,,,,,,,,,,,,ServiceLog,,,1356999906120,Raw,gsmart,1445511191,691790069
-1.838,1.676,9.194,79,,01.01.2013 3:25:07,,,,,,,,,,,,,,ServiceLog,,,1356999907149,Raw,gsmart,1445511191,691790069
-2.365,2.193,9.969,75,,01.01.2013 3:25:08,,,,,,,,,,,,,,ServiceLog,,,1356999908181,Raw,gsmart,1445511191,691790069
-2.355,1.972,8.504,76,,01.01.2013 3:25:09,,,,,,,,,,,,,,ServiceLog,,,1356999909214,Raw,gsmart,1445511191,691790069
-2.691,1.503,9.423,71,,01.01.2013 3:25:10,,,,,,,,,,,,,,ServiceLog,,,1356999910245,Raw,gsmart,1445511191,691790069
-2.576,1.58,9.433,72,,01.01.2013 3:25:11,,,,,,,,,,,,,,ServiceLog,,,1356999911279,Raw,gsmart,1445511191,691790069
-2.423,1.58,8.878,79,,01.01.2013 3:25:12,,,,,,,,,,,,,,ServiceLog,,,1356999912316,Raw,gsmart,1445511191,691790069
-3.629,1.877,9.577,82,,01.01.2013 3:25:13,,,,,,,,,,,,,,ServiceLog,,,1356999913377,Raw,gsmart,1445511191,691790069
-2.576,1.829,9.423,79,,01.01.2013 3:25:14,,,,,,,,,,,,,,ServiceLog,,,1356999914410,Raw,gsmart,1445511191,691790069
-2.145,1.8,9.577,73,,01.01.2013 3:25:15,,,,,,,,,,,,,,ServiceLog,,,1356999915446,Raw,gsmart,1445511191,691790069
-2.059,1.474,9.337,72,,01.01.2013 3:25:16,,,,,,,,,,,,,,ServiceLog,,,1356999916480,Raw,gsmart,1445511191,691790069
-2.078,1.848,9.366,75,,01.01.2013 3:25:17,,,,,,,,,,,,,,ServiceLog,,,1356999917520,Raw,gsmart,1445511191,691790069
-1.819,1.714,9.136,77,,01.01.2013 3:25:18,,,,,,,,,,,,,,ServiceLog,,,1356999918551,Raw,gsmart,1445511191,691790069
-1.819,1.714,9.136,77,,01.01.2013 3:25:18,,,,,,,,,,881,,,,Садовая 1,,,1356999918924,Raw,gsmart,1445511191,691790069
-2.145,1.857,8.973,72,,01.01.2013 3:25:19,,,,,,,,,,,,,,ServiceLog,,,1356999919593,Raw,gsmart,1445511191,691790069
-2.451,1.972,8.772,70,,01.01.2013 3:25:20,,,,,,,,,,,,,,ServiceLog,,,1356999920623,Raw,gsmart,1445511191,691790069
-2.47,1.743,9.117,77,,01.01.2013 3:25:21,,,,,,,,,,,,,,ServiceLog,,,1356999921671,Raw,gsmart,1445511191,691790069
-2.298,1.81,8.887,79,,01.01.2013 3:25:22,,,,,,,,,,,,,,ServiceLog,,,1356999922713,Raw,gsmart,1445511191,691790069
-2.624,2.106,9.232,73,,01.01.2013 3:25:23,,,,,,,,,,,,,,ServiceLog,,,1356999923748,Raw,gsmart,1445511191,691790069
-2.48,2.03,9.127,65,,01.01.2013 3:25:24,,,,,,,,,,,,,,ServiceLog,,,1356999924793,Raw,gsmart,1445511191,691790069
-3.17,1.771,9.356,62,,01.01.2013 3:25:25,,,,,,,,,,,,,,ServiceLog,,,1356999925837,Raw,gsmart,1445511191,691790069
-3.055,1.934,8.973,53,,01.01.2013 3:25:26,,,,,,,,,,,,,,ServiceLog,,,1356999926882,Raw,gsmart,1445511191,691790069
-2.729,1.848,9.213,62,,01.01.2013 3:25:27,,,,,,,,,,,,,,ServiceLog,,,1356999927912,Raw,gsmart,1445511191,691790069
-2.652,1.992,9.328,42,,01.01.2013 3:25:28,,,,,,,,,,,,,,ServiceLog,,,1356999928954,Raw,gsmart,1445511191,691790069
-2.423,1.838,9.385,41,,01.01.2013 3:25:30,,,,,,,,,,,,,,ServiceLog,,,1356999930001,Raw,gsmart,1445511191,691790069
-2.346,1.886,9.241,44,,01.01.2013 3:25:31,,,,,,,,,,,,,,ServiceLog,,,1356999931044,Raw,gsmart,1445511191,691790069
-2.202,1.752,9.423,66,,01.01.2013 3:25:32,,,,,,,,,,,,,,ServiceLog,,,1356999932078,Raw,gsmart,1445511191,691790069
-2.202,1.752,9.423,66,,01.01.2013 3:25:32,,,,,,,,,,882,,,,Садовая 2,,,1356999932388,Raw,gsmart,1445511191,691790069
