ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
902,Спортивная 2,Stanislav,1435665053920,Raw,0.6276256,4.785645,8.904438,108.171875,-23.625,2.09375,-43.25,-32.6875,-52.375,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665054720,Raw,1.4906107,3.6873002,9.68897,109.09375,-20.578125,8.171875,-44.4375,-37.1875,-64.125,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665055733,Raw,1.8044236,3.4911673,9.767424,113.859375,-19.53125,10.03125,-45.1875,-43.875,-70.3125,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665056751,Raw,1.4121575,3.0596747,9.885103,107.984375,-17.484375,8.390625,-43.75,-30.8125,-71.8125,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665057760,Raw,1.4906107,2.9812214,9.885103,99.390625,-16.75,9.109375,-44.375,-26.0,-72.875,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665058781,Raw,1.4513842,3.0596747,10.159689,98.84375,-17.03125,8.421875,-43.25,-28.8125,-76.625,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665059790,Raw,1.2552512,2.9812214,9.92433,98.53125,-16.65625,7.90625,-42.0,-27.5625,-76.9375,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665060810,Raw,1.4513842,3.1773546,9.885103,98.453125,-17.03125,8.65625,-42.6875,-28.5,-76.125,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665061823,Raw,1.4906107,3.0596747,9.767424,98.671875,-16.3125,8.078125,-42.25,-29.3125,-77.25,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665062838,Raw,1.5690639,3.0204482,9.92433,98.890625,-17.1875,8.390625,-41.8125,-28.25,-71.9375,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665063850,Raw,2.4712758,3.0989013,10.434276,99.75,-16.015625,8.109375,-40.0,-22.8125,-49.5,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665064867,Raw,2.3928225,2.0397832,9.767424,116.375,-11.75,6.8125,-38.8125,-22.5,-45.4375,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665065883,Raw,1.7651969,1.5298374,10.277369,99.40625,-7.46875,9.1875,-40.375,-9.1875,-48.75,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665066902,Raw,1.6475172,1.372931,10.277369,90.671875,-7.578125,9.296875,-39.0,-6.375,-57.25,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665067925,Raw,1.6475172,1.4121575,10.355823,85.71875,-7.375,9.78125,-39.25,-4.8125,-64.1875,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665068943,Raw,4.001113,1.9221034,12.434832,85.359375,-6.390625,15.234375,-42.9375,-7.75,-64.0,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665069954,Raw,2.4712758,3.1381278,9.610517,90.734375,-20.671875,16.546875,-55.9375,-26.375,-51.375,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665070970,Raw,0.78453195,2.4712758,10.238142,98.015625,-13.515625,4.234375,-35.25,-16.875,-60.0625,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665071982,Raw,0.9022118,2.941995,10.002783,96.625,-16.28125,4.9375,-35.875,-18.9375,-56.75,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665073000,Raw,0.6668522,2.7850885,10.159689,90.90625,-16.125,4.703125,-42.1875,-12.4375,-51.6875,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665074010,Raw,0.70607877,2.824315,9.963556,80.1875,-17.359375,5.578125,-47.125,-6.0,-50.0,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665075026,Raw,0.9414384,3.0596747,10.120462,79.859375,-17.171875,4.984375,-46.3125,-7.0625,-49.625,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665076039,Raw,0.9022118,3.0204482,9.963556,97.09375,-16.625,4.734375,-35.3125,-23.3125,-50.6875,,,,,,,,,,1435664886
,ServiceLog,Stanislav,1435665077056,Raw,0.78453195,3.2558076,9.845877,101.203125,-17.46875,5.09375,-34.5,-23.75,-54.25,,,,,,,,,,1435664886
903,Спортивная 3,Stanislav,1435665077940,Raw,-0.0784532,3.80498,9.728196,81.390625,-25.4375,0.140625,-31.125,-23.5625,-81.75,,,,,,,,,,1435664886
