Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
0.919,-1.656,-9.778,73,,01.01.2013 10:09:07,,,,,,,,,,383,,,,Озерки 3,,,1357024147299,Raw,gsmart,1445535490,119655405
-0.124,-1.216,-9.998,57,,01.01.2013 10:09:08,,,,,,,,,,,,,,ServiceLog,,,1357024148198,Raw,gsmart,1445535490,119655405
-0.488,-1.063,-9.874,66,,01.01.2013 10:09:09,,,,,,,,,,,,,,ServiceLog,,,1357024149225,Raw,gsmart,1445535490,119655405
-0.794,-1.063,-10.094,78,,01.01.2013 10:09:10,,,,,,,,,,,,,,ServiceLog,,,1357024150259,Raw,gsmart,1445535490,119655405
-0.21,-1.13,-10.295,73,,01.01.2013 10:09:11,,,,,,,,,,,,,,ServiceLog,,,1357024151293,Raw,gsmart,1445535490,119655405
-1.216,-0.909,-9.998,68,,01.01.2013 10:09:12,,,,,,,,,,,,,,ServiceLog,,,1357024152323,Raw,gsmart,1445535490,119655405
-0.622,-1.149,-9.874,75,,01.01.2013 10:09:13,,,,,,,,,,,,,,ServiceLog,,,1357024153357,Raw,gsmart,1445535490,119655405
-1.072,-1.091,-9.5,75,,01.01.2013 10:09:14,,,,,,,,,,,,,,ServiceLog,,,1357024154390,Raw,gsmart,1445535490,119655405
-0.536,-1.168,-9.72,86,,01.01.2013 10:09:15,,,,,,,,,,,,,,ServiceLog,,,1357024155419,Raw,gsmart,1445535490,119655405
-0.363,-1.254,-10.075,83,,01.01.2013 10:09:16,,,,,,,,,,,,,,ServiceLog,,,1357024156452,Raw,gsmart,1445535490,119655405
