ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
442,Пролетарская 2,natalie,1445540933923,22.10.2015 22:08:53,Raw,-1.905,8.188,4.089,,,,,,,,,,,,,,,,83,119655405,1445540796
,ServiceLog,natalie,1445540934487,22.10.2015 22:08:54,Raw,-1.312,8.533,4.386,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,85,119655405,1445540796
,ServiceLog,natalie,1445540935516,22.10.2015 22:08:55,Raw,-0.948,8.514,3.907,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,80,119655405,1445540796
,ServiceLog,natalie,1445540936533,22.10.2015 22:08:56,Raw,-1.522,8.332,4.424,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445540796
,ServiceLog,natalie,1445540937552,22.10.2015 22:08:57,Raw,-0.775,8.504,4.357,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,86,119655405,1445540796
,ServiceLog,natalie,1445540938567,22.10.2015 22:08:58,Raw,-0.718,8.427,4.309,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,87,119655405,1445540796
,ServiceLog,natalie,1445540939590,22.10.2015 22:08:59,Raw,-0.909,8.552,4.51,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445540796
,ServiceLog,natalie,1445540940814,22.10.2015 22:09:00,Raw,-0.986,7.958,4.759,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445540796
,ServiceLog,natalie,1445540941835,22.10.2015 22:09:01,Raw,-0.699,8.188,4.501,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,85,119655405,1445540796
,ServiceLog,natalie,1445540942856,22.10.2015 22:09:02,Raw,-0.967,8.083,5.085,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,83,119655405,1445540796
,ServiceLog,natalie,1445540943878,22.10.2015 22:09:03,Raw,-0.727,8.054,4.788,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445540796
,ServiceLog,natalie,1445540944897,22.10.2015 22:09:04,Raw,-0.948,7.68,5.257,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,84,119655405,1445540796
,ServiceLog,natalie,1445540945919,22.10.2015 22:09:05,Raw,-0.747,8.15,4.769,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,82,119655405,1445540796
,ServiceLog,natalie,1445540946941,22.10.2015 22:09:06,Raw,-0.727,8.092,4.654,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,81,119655405,1445540796
,ServiceLog,natalie,1445540947961,22.10.2015 22:09:07,Raw,-0.718,8.169,4.769,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,81,119655405,1445540796
,ServiceLog,natalie,1445540948993,22.10.2015 22:09:08,Raw,-1.091,8.092,4.482,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445540796
,ServiceLog,natalie,1445540950013,22.10.2015 22:09:10,Raw,-0.047,8.724,4.778,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,81,119655405,1445540796
,ServiceLog,natalie,1445540951030,22.10.2015 22:09:11,Raw,-1.331,8.284,4.98,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,88,119655405,1445540796
,ServiceLog,natalie,1445540952051,22.10.2015 22:09:12,Raw,-0.612,8.552,4.616,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,87,119655405,1445540796
,ServiceLog,natalie,1445540953071,22.10.2015 22:09:13,Raw,-1.494,8.025,4.539,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,88,119655405,1445540796
,ServiceLog,natalie,1445540954094,22.10.2015 22:09:14,Raw,-1.177,8.312,4.759,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,79,119655405,1445540796
