Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
2.996942,3.9498343,7.421427,78,244.5098,22 Окт 2015 г. 16:01:03,,,,,,,-0.10903945,0.060170226,-0.032375857,253,-17.76,-33.239998,-71.64,Московская 3,-22.231527,18.609066,1445518864265,Raw, julia,1445518861,552491703
2.5198972,3.881001,8.474875,77,240.58395,22 Окт 2015 г. 16:01:04,,,,,,,-0.02321288,0.052534413,-0.12675454,,-13.2,-41.52,-81.24,ServiceLog,-22.274467,19.05921,1445518864556,Raw, julia,1445518861,552491703
3.2363622,3.441665,8.701127,81,232.2027,22 Окт 2015 г. 16:01:05,,,,,,,0.04917465,-0.03145956,-0.093462385,,-17.279999,-48.0,-90.84,ServiceLog,-21.338175,19.868963,1445518865582,Raw, julia,1445518861,552491703
2.6007016,3.8109705,8.549096,80,268.3019,22 Окт 2015 г. 16:01:06,,,,,,,-0.025961773,0.004276057,-0.056505036,,-12.84,-33.719997,-80.7,ServiceLog,-22.389318,16.698816,1445518866606,Raw, julia,1445518861,552491703
3.4865563,3.3734303,8.928576,83,202.00536,22 Окт 2015 г. 16:01:07,,,,,,,-0.122478485,0.03848451,-0.004886922,,-31.679998,-70.38,-134.52,ServiceLog,-19.1968,15.249777,1445518867647,Raw, julia,1445518861,552491703
2.823961,4.11683,8.290522,83,199.41359,22 Окт 2015 г. 16:01:08,,,,,,,-0.076358154,-0.031154128,-0.06169739,,-31.14,-89.159996,-147.0,ServiceLog,-18.198837,16.504814,1445518868681,Raw, julia,1445518861,552491703
2.3241713,3.5769374,8.064868,86,203.33678,22 Окт 2015 г. 16:01:09,,,,,,,0.086437434,-0.009773844,-0.02565634,,-16.8,-108.54,-160.37999,ServiceLog,-17.95776,12.810737,1445518869704,Raw, julia,1445518861,552491703
3.0532057,3.271078,8.582615,86,207.46542,22 Окт 2015 г. 16:01:10,,,,,,,-0.1731803,0.07147124,-0.017104227,,-24.0,-109.32,-235.62,ServiceLog,-16.136463,9.626885,1445518870732,Raw, julia,1445518861,552491703
1.7106571,3.6373909,8.418612,87,189.44658,22 Окт 2015 г. 16:01:11,,,,,,,-0.12889257,-0.05375614,0.0983493,,-23.88,-99.54,-223.01999,ServiceLog,-17.85246,7.167493,1445518871761,Raw, julia,1445518861,552491703
2.508525,3.371036,8.827422,86,212.07686,22 Окт 2015 г. 16:01:12,,,,,,,-0.036651913,-0.064446285,-0.055588737,,-18.119999,-99.0,-207.36,ServiceLog,-16.528955,11.118307,1445518872783,Raw, julia,1445518861,552491703
2.022502,4.0719385,9.039309,87,231.39896,22 Окт 2015 г. 16:01:13,,,,,,,-0.09712757,0.017715093,0.14874569,,-12.96,-90.54,-194.15999,ServiceLog,-19.668938,11.799623,1445518873813,Raw, julia,1445518861,552491703
