ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
372,Удельная 2,Stanislav,1435583058873,Raw,1.6867437,5.1779113,9.218251,32.34375,-26.578125,5.9375,-29.4375,27.5625,-28.375,,,,,,,,,
,ServiceLog,Stanislav,1435583059302,Raw,1.0198916,4.785645,9.335931,32.625,-27.75,6.21875,-30.125,27.6875,-29.25,,,,,,,,,
,ServiceLog,Stanislav,1435583060320,Raw,1.0983448,4.7464185,9.375157,33.53125,-26.4375,6.59375,-30.25,27.1875,-28.5625,,,,,,,,,
,ServiceLog,Stanislav,1435583061329,Raw,1.0983448,4.628739,9.296704,34.265625,-26.28125,6.0,-29.75,27.5625,-27.25,,,,,,,,,
,ServiceLog,Stanislav,1435583062358,Raw,1.176798,4.628739,9.218251,35.0,-26.03125,6.03125,-30.9375,28.125,-26.5,,,,,,,,,
,ServiceLog,Stanislav,1435583063381,Raw,1.2160245,4.589512,9.45361,35.640625,-26.078125,6.171875,-31.625,28.875,-27.0,,,,,,,,,
,ServiceLog,Stanislav,1435583064394,Raw,1.2552512,4.785645,9.257478,36.078125,-26.515625,5.125,-31.6875,28.8125,-26.625,,,,,,,,,
,ServiceLog,Stanislav,1435583065407,Raw,1.0591182,4.707192,9.257478,36.65625,-27.078125,6.171875,-32.0,28.6875,-26.5,,,,,,,,,
,ServiceLog,Stanislav,1435583066571,Raw,0.9414384,4.511059,9.45361,37.0625,-27.125,5.1875,-32.0,28.3125,-26.375,,,,,,,,,
,ServiceLog,Stanislav,1435583067583,Raw,2.824315,3.6088471,9.649743,36.796875,-20.515625,14.734375,-27.875,27.0625,-19.0625,,,,,,,,,
,ServiceLog,Stanislav,1435583068602,Raw,2.6674087,3.7657535,9.610517,36.265625,-20.171875,13.8125,-26.875,27.6875,-17.25,,,,,,,,,
,ServiceLog,Stanislav,1435583069611,Raw,2.5889556,3.6480737,9.5320635,35.875,-21.65625,13.703125,-26.625,27.5625,-16.6875,,,,,,,,,
,ServiceLog,Stanislav,1435583070634,Raw,2.5497289,3.80498,9.57129,35.78125,-21.515625,13.703125,-26.75,27.1875,-15.875,,,,,,,,,
,ServiceLog,Stanislav,1435583071643,Raw,2.432049,3.6480737,9.57129,35.96875,-20.703125,13.703125,-27.5,26.8125,-16.25,,,,,,,,,
,ServiceLog,Stanislav,1435583072660,Raw,2.432049,3.5696206,9.728196,36.25,-20.578125,14.15625,-27.125,26.4375,-16.6875,,,,,,,,,
,ServiceLog,Stanislav,1435583073670,Raw,2.3928225,3.6088471,9.492837,36.09375,-20.375,13.640625,-26.3125,26.8125,-16.5,,,,,,,,,
,ServiceLog,Stanislav,1435583074685,Raw,2.4712758,3.6873002,9.492837,35.828125,-20.015625,14.421875,-26.25,27.4375,-15.875,,,,,,,,,
,ServiceLog,Stanislav,1435583075693,Raw,2.5889556,3.6480737,9.45361,35.6875,-20.34375,14.328125,-26.625,27.25,-16.0625,,,,,,,,,
,ServiceLog,Stanislav,1435583076709,Raw,2.5889556,3.5696206,9.375157,35.5625,-20.171875,14.484375,-25.875,28.8125,-14.1875,,,,,,,,,
,ServiceLog,Stanislav,1435583077726,Raw,2.7850885,3.6480737,9.45361,34.265625,-20.34375,14.328125,-23.0625,38.125,-10.0625,,,,,,,,,
,ServiceLog,Stanislav,1435583078745,Raw,2.5889556,3.7657535,9.492837,25.09375,-20.796875,14.765625,-20.6875,48.375,-11.0,,,,,,,,,
,ServiceLog,Stanislav,1435583079755,Raw,2.7850885,3.6480737,9.492837,24.0625,-20.21875,15.3125,-20.6875,48.125,-10.375,,,,,,,,,
,ServiceLog,Stanislav,1435583080772,Raw,2.7066352,3.6088471,9.414384,23.265625,-20.40625,15.46875,-19.875,48.1875,-9.9375,,,,,,,,,
,ServiceLog,Stanislav,1435583081786,Raw,2.7850885,3.6873002,9.5320635,22.234375,-20.640625,14.359375,-15.375,54.9375,-0.5625,,,,,,,,,
,ServiceLog,Stanislav,1435583082802,Raw,2.5889556,3.4911673,9.5320635,16.484375,-20.203125,14.59375,-11.625,75.125,-4.8125,,,,,,,,,
,ServiceLog,Stanislav,1435583083810,Raw,2.6281822,3.726527,9.375157,14.921875,-20.734375,14.421875,-11.6875,76.9375,-2.875,,,,,,,,,
,ServiceLog,Stanislav,1435583084826,Raw,2.2751427,3.4519408,10.002783,13.921875,-18.5625,12.15625,-7.5,75.375,16.625,,,,,,,,,
373,Удельная 3,Stanislav,1435583085236,Raw,0.6276256,4.707192,8.904438,13.890625,-22.953125,4.875,-10.5,75.375,26.8125,,,,,,,,,
