ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
323,Невский проспект 3,Stanislav,1435678087972,Raw,-0.19613299,4.275699,9.92433,12.28125,-22.90625,-2.234375,-15.4375,60.625,69.5625,,,,,,,,,
,ServiceLog,Stanislav,1435678088866,Raw,-1.8044236,3.9618864,9.68897,37.84375,-22.296875,-10.0625,-50.0,72.75,75.125,,,,,,,,,
,ServiceLog,Stanislav,1435678089888,Raw,-1.8828768,3.8834333,9.57129,46.875,-22.453125,-10.15625,-52.0625,67.0,86.8125,,,,,,,,,
,ServiceLog,Stanislav,1435678090906,Raw,-1.8044236,3.726527,9.57129,48.25,-22.015625,-9.078125,-47.8125,65.375,92.625,,,,,,,,,
,ServiceLog,Stanislav,1435678091922,Raw,-1.5690639,4.001113,9.649743,77.265625,-22.21875,-8.53125,-47.125,50.25,122.9375,,,,,,,,,
,ServiceLog,Stanislav,1435678092935,Raw,-1.6082906,3.80498,9.649743,167.1875,-21.234375,-8.8125,-39.8125,8.6875,204.75,,,,,,,,,
,ServiceLog,Stanislav,1435678093955,Raw,-1.8828768,3.9618864,9.45361,172.85938,-21.640625,-11.265625,-53.0,-2.0,200.9375,,,,,,,,,
,ServiceLog,Stanislav,1435678094969,Raw,-1.8044236,4.1580195,10.081236,163.04688,-20.578125,-10.203125,-56.0625,-4.3125,188.25,,,,,,,,,
,ServiceLog,Stanislav,1435678095989,Raw,-1.8436501,3.6088471,9.5320635,153.79688,-21.125,-9.359375,-60.5,-1.375,154.375,,,,,,,,,
,ServiceLog,Stanislav,1435678097002,Raw,-1.4513842,3.80498,9.885103,152.9375,-19.890625,-9.015625,-61.875,-16.375,143.8125,,,,,,,,,
324,Невский проспект 4,Stanislav,1435678097700,Raw,-1.2944778,3.726527,10.042009,152.17188,-20.15625,-6.890625,-60.8125,-29.5,140.5625,,,,,,,,,
,ServiceLog,Stanislav,1435678098026,Raw,-1.4513842,3.80498,10.277369,152.375,-17.5625,-9.1875,-60.0625,-36.4375,146.6875,,,,,,,,,
,ServiceLog,Stanislav,1435678099038,Raw,-0.78453195,4.903325,9.5320635,185.98438,-31.5625,-7.375,32.4375,-65.1875,237.4375,,,,,,,,,
,ServiceLog,Stanislav,1435678100061,Raw,-0.19613299,5.8447633,8.119906,182.375,-26.171875,7.359375,-5.6875,-332.125,136.0625,,,,,,,,,
,ServiceLog,Stanislav,1435678101077,Raw,2.1574628,1.0983448,10.238142,114.921875,-5.9375,11.8125,-261.125,-71.3125,-65.5625,,,,,,,,,
,ServiceLog,Stanislav,1435678102092,Raw,2.6674087,1.176798,10.473502,69.859375,-6.203125,14.15625,-98.8125,4.625,-189.375,,,,,,,,,
,ServiceLog,Stanislav,1435678103102,Raw,3.7657535,2.353596,9.649743,42.46875,-12.75,20.734375,-38.6875,14.75,-48.625,,,,,,,,,
,ServiceLog,Stanislav,1435678104118,Raw,0.3138128,3.8834333,9.492837,19.46875,-22.265625,1.765625,-6.375,20.4375,3.75,,,,,,,,,
,ServiceLog,Stanislav,1435678105127,Raw,-2.9027684,0.70607877,11.41494,13.3125,-3.390625,-14.25,-6.3125,30.1875,6.5625,,,,,,,,,
,ServiceLog,Stanislav,1435678106141,Raw,3.0989013,2.9812214,9.80665,31.28125,-16.09375,16.796875,-30.0,63.3125,24.5625,,,,,,,,,
,ServiceLog,Stanislav,1435678107151,Raw,0.588399,-0.9022118,9.963556,6.953125,6.984375,-6.3125,2.25,29.0,17.625,,,,,,,,,
,ServiceLog,Stanislav,1435678108165,Raw,-5.1386843,-6.158576,4.6679654,54.375,10.609375,-3.4375,-25.5,3.25,25.25,,,,,,,,,
,ServiceLog,Stanislav,1435678109175,Raw,-5.491724,-8.551398,1.8436501,18.546875,49.484375,-36.59375,-37.625,8.6875,24.25,,,,,,,,,
,ServiceLog,Stanislav,1435678110203,Raw,-4.9425516,-7.100014,3.7657535,29.640625,48.671875,-29.84375,-41.125,5.75,26.625,,,,,,,,,
,ServiceLog,Stanislav,1435678111211,Raw,-6.9823346,-6.7862015,4.393379,24.15625,40.3125,-37.890625,-52.0,14.125,39.8125,,,,,,,,,
,ServiceLog,Stanislav,1435678112225,Raw,-6.6292953,-4.001113,4.981778,13.53125,32.28125,-45.078125,-43.5,16.125,34.6875,,,,,,,,,
,ServiceLog,Stanislav,1435678113235,Raw,-4.8248715,-7.6491866,6.00167,10.140625,52.875,-28.453125,-20.625,31.8125,30.375,,,,,,,,,
,ServiceLog,Stanislav,1435678114248,Raw,-5.1779113,-7.60996,4.6679654,30.890625,47.5,-30.125,-33.375,18.5625,17.4375,,,,,,,,,
,ServiceLog,Stanislav,1435678115258,Raw,-4.981778,-8.669079,3.4519408,56.0625,55.0625,-28.078125,-23.375,23.9375,-0.0625,,,,,,,,,
,ServiceLog,Stanislav,1435678116271,Raw,-3.9618864,-8.1983595,4.0403395,50.890625,55.421875,-23.421875,-39.875,24.875,13.9375,,,,,,,,,
,ServiceLog,Stanislav,1435678117280,Raw,-3.5696206,-9.492837,4.393379,46.109375,59.1875,-18.859375,-38.125,7.8125,22.5,,,,,,,,,
,ServiceLog,Stanislav,1435678118294,Raw,-3.216581,-8.629851,3.80498,46.296875,60.015625,-18.828125,-35.0625,11.0,14.8125,,,,,,,,,
,ServiceLog,Stanislav,1435678119304,Raw,-3.9226599,-9.45361,3.2950344,57.8125,67.515625,-17.75,-51.6875,-1.25,14.4375,,,,,,,,,
,ServiceLog,Stanislav,1435678120315,Raw,-3.3734875,-8.472945,4.7464185,57.078125,55.546875,-19.125,-62.4375,-9.3125,25.5,,,,,,,,,
,ServiceLog,Stanislav,1435678121323,Raw,-4.981778,-8.237586,3.412714,46.265625,53.78125,-29.171875,-74.875,-6.1875,36.9375,,,,,,,,,
