ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
112,Владимирская 2,Stanislav,1435594162424,Raw,0.98066497,4.981778,9.218251,2.234375,-26.890625,5.46875,-16.25,-37.75,-170.6875,,,,,,,,,
,ServiceLog,Stanislav,1435594162580,Raw,0.3138128,4.785645,9.218251,2.234375,-26.890625,5.46875,-16.25,-37.75,-170.6875,,,,,,,,,
,ServiceLog,Stanislav,1435594163590,Raw,0.74530536,4.628739,9.335931,2.625,-26.25,4.03125,-17.75,-36.3125,-171.1875,,,,,,,,,
,ServiceLog,Stanislav,1435594164607,Raw,0.8237586,4.5502853,9.492837,2.578125,-25.546875,4.453125,-17.6875,-37.0,-171.9375,,,,,,,,,
,ServiceLog,Stanislav,1435594165621,Raw,0.98066497,4.511059,9.649743,2.296875,-24.953125,5.1875,-17.8125,-39.25,-173.125,,,,,,,,,
,ServiceLog,Stanislav,1435594166642,Raw,0.9414384,4.3149257,9.5320635,2.03125,-24.21875,5.125,-18.3125,-41.0625,-173.5625,,,,,,,,,
,ServiceLog,Stanislav,1435594167656,Raw,0.98066497,4.275699,9.5320635,2.5,-24.921875,5.125,-18.75,-41.8125,-172.875,,,,,,,,,
,ServiceLog,Stanislav,1435594168723,Raw,0.98066497,4.4326057,9.5320635,2.265625,-25.375,5.265625,-19.0,-41.25,-173.1875,,,,,,,,,
,ServiceLog,Stanislav,1435594169731,Raw,1.4513842,4.628739,9.179024,2.1875,-25.765625,5.203125,-18.1875,-37.4375,-173.625,,,,,,,,,
,ServiceLog,Stanislav,1435594170755,Raw,0.5491724,4.6679654,9.68897,358.46875,-26.3125,5.46875,-18.6875,-41.875,-170.8125,,,,,,,,,
,ServiceLog,Stanislav,1435594171764,Raw,0.19613299,1.2160245,12.042566,67.34375,-9.15625,2.234375,-14.6875,-34.0625,-174.875,,,,,,,,,
,ServiceLog,Stanislav,1435594172791,Raw,-0.0392266,1.4121575,9.218251,294.98438,-8.0,3.296875,-12.0625,-12.0625,-178.9375,,,,,,,,,
,ServiceLog,Stanislav,1435594173801,Raw,-2.0397832,1.3337044,10.708861,57.0625,-4.765625,-10.578125,-6.6875,-7.4375,-179.1875,,,,,,,,,
,ServiceLog,Stanislav,1435594174821,Raw,-0.5491724,0.4314926,11.258034,38.53125,-3.046875,-2.609375,-0.125,2.875,-180.375,,,,,,,,,
,ServiceLog,Stanislav,1435594175832,Raw,-1.9613299,1.7259704,9.845877,32.296875,-10.0625,-11.171875,-14.375,19.75,-26.5625,,,,,,,,,
,ServiceLog,Stanislav,1435594176846,Raw,-0.74530536,0.6276256,10.355823,38.625,-4.171875,-4.171875,-25.0625,25.25,-27.625,,,,,,,,,
,ServiceLog,Stanislav,1435594177858,Raw,-0.3138128,2.2359161,10.983448,47.171875,-10.296875,-2.015625,-40.4375,29.375,-32.6875,,,,,,,,,
,ServiceLog,Stanislav,1435594178878,Raw,-1.372931,2.1966896,10.787314,57.671875,-13.328125,-4.796875,-49.0,20.375,-31.5,,,,,,,,,
,ServiceLog,Stanislav,1435594179889,Raw,-3.1381278,0.8237586,10.159689,60.34375,-4.390625,-17.09375,-42.3125,33.25,-32.5,,,,,,,,,
,ServiceLog,Stanislav,1435594180906,Raw,-0.3138128,1.372931,9.375157,45.703125,-8.25,-1.90625,-40.6875,37.8125,-29.75,,,,,,,,,
,ServiceLog,Stanislav,1435594181915,Raw,0.2745862,1.2944778,10.748088,46.6875,-2.609375,-0.609375,-42.875,34.6875,-23.125,,,,,,,,,
,ServiceLog,Stanislav,1435594182934,Raw,0.3138128,1.4906107,10.395049,47.75,-8.140625,1.265625,-43.875,30.5625,-22.875,,,,,,,,,
,ServiceLog,Stanislav,1435594183943,Raw,0.2353596,1.9221034,10.277369,52.875,-11.09375,1.28125,-43.9375,23.1875,-22.4375,,,,,,,,,
,ServiceLog,Stanislav,1435594184959,Raw,0.2745862,1.9221034,10.395049,53.984375,-10.296875,0.8125,-44.25,27.375,-21.25,,,,,,,,,
,ServiceLog,Stanislav,1435594185970,Raw,0.39226598,2.0790098,10.277369,54.203125,-10.8125,1.734375,-44.375,25.8125,-21.3125,,,,,,,,,
,ServiceLog,Stanislav,1435594186986,Raw,0.35303938,2.2751427,10.355823,51.546875,-12.71875,0.59375,-43.0,32.5625,-31.0625,,,,,,,,,
,ServiceLog,Stanislav,1435594187994,Raw,0.2745862,2.2751427,10.355823,29.484375,-13.203125,0.609375,-34.0,62.6875,-58.75,,,,,,,,,
113,Владимирская 3,Stanislav,1435594188140,Raw,0.4314926,2.2751427,10.042009,29.484375,-13.203125,0.609375,-34.0,62.6875,-58.75,,,,,,,,,
