Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-0.593,2.691,9.136,86,,01.01.2013 21:28:17,,,,,,,,,,93,,,,Технологический институт (крас) 3,,,1357064898514,Raw,gsmart,1445576241,103961951
-0.574,2.25,10.161,60,,01.01.2013 21:28:18,,,,,,,,,,,,,,ServiceLog,,,1357064898864,Raw,gsmart,1445576241,103961951
-0.632,1.848,9.883,62,,01.01.2013 21:28:19,,,,,,,,,,,,,,ServiceLog,,,1357064899946,Raw,gsmart,1445576241,103961951
-0.488,2.087,9.404,58,,01.01.2013 21:28:20,,,,,,,,,,,,,,ServiceLog,,,1357064900977,Raw,gsmart,1445576241,103961951
0.114,2.451,8.265,65,,01.01.2013 21:28:22,,,,,,,,,,,,,,ServiceLog,,,1357064902030,Raw,gsmart,1445576241,103961951
-0.181,2.49,8.399,69,,01.01.2013 21:28:23,,,,,,,,,,,,,,ServiceLog,,,1357064903074,Raw,gsmart,1445576241,103961951
-0.354,2.269,8.494,88,,01.01.2013 21:28:24,,,,,,,,,,,,,,ServiceLog,,,1357064904107,Raw,gsmart,1445576241,103961951
-0.727,2.154,9.768,84,,01.01.2013 21:28:25,,,,,,,,,,,,,,ServiceLog,,,1357064905146,Raw,gsmart,1445576241,103961951
-0.555,2.164,9.452,87,,01.01.2013 21:28:26,,,,,,,,,,,,,,ServiceLog,,,1357064906198,Raw,gsmart,1445576241,103961951
-0.459,2.346,10.065,81,,01.01.2013 21:28:27,,,,,,,,,,,,,,ServiceLog,,,1357064907251,Raw,gsmart,1445576241,103961951
-1.733,2.279,10.257,85,,01.01.2013 21:28:28,,,,,,,,,,,,,,ServiceLog,,,1357064908306,Raw,gsmart,1445576241,103961951
-0.392,3.217,9.002,77,,01.01.2013 21:28:29,,,,,,,,,,,,,,ServiceLog,,,1357064909355,Raw,gsmart,1445576241,103961951
0.134,3.246,9.72,85,,01.01.2013 21:28:30,,,,,,,,,,,,,,ServiceLog,,,1357064910416,Raw,gsmart,1445576241,103961951
0.134,3.246,9.72,85,,01.01.2013 21:28:30,,,,,,,,,,94,,,,Технологический институт (крас) 4,,,1357064911064,Raw,gsmart,1445576241,103961951
-0.392,2.825,9.241,67,,01.01.2013 21:28:31,,,,,,,,,,,,,,ServiceLog,,,1357064911450,Raw,gsmart,1445576241,103961951
-0.498,2.576,8.389,67,,01.01.2013 21:28:32,,,,,,,,,,,,,,ServiceLog,,,1357064912512,Raw,gsmart,1445576241,103961951
-0.086,3.102,9.538,78,,01.01.2013 21:28:33,,,,,,,,,,,,,,ServiceLog,,,1357064913552,Raw,gsmart,1445576241,103961951
0.201,3.035,8.686,72,,01.01.2013 21:28:34,,,,,,,,,,,,,,ServiceLog,,,1357064914598,Raw,gsmart,1445576241,103961951
-1.168,3.217,9.538,69,,01.01.2013 21:28:35,,,,,,,,,,,,,,ServiceLog,,,1357064915656,Raw,gsmart,1445576241,103961951
-0.363,2.739,8.274,75,,01.01.2013 21:28:36,,,,,,,,,,,,,,ServiceLog,,,1357064916703,Raw,gsmart,1445576241,103961951
1.206,3.15,7.958,72,,01.01.2013 21:28:37,,,,,,,,,,,,,,ServiceLog,,,1357064917741,Raw,gsmart,1445576241,103961951
-0.967,2.719,9.069,77,,01.01.2013 21:28:38,,,,,,,,,,,,,,ServiceLog,,,1357064918772,Raw,gsmart,1445576241,103961951
-0.191,3.265,9.768,72,,01.01.2013 21:28:39,,,,,,,,,,,,,,ServiceLog,,,1357064919809,Raw,gsmart,1445576241,103961951
0.047,3.093,7.747,83,,01.01.2013 21:28:40,,,,,,,,,,,,,,ServiceLog,,,1357064920853,Raw,gsmart,1445576241,103961951
0.785,3.715,8.686,80,,01.01.2013 21:28:41,,,,,,,,,,,,,,ServiceLog,,,1357064921900,Raw,gsmart,1445576241,103961951
-0.105,2.777,9.05,74,,01.01.2013 21:28:42,,,,,,,,,,,,,,ServiceLog,,,1357064922951,Raw,gsmart,1445576241,103961951
-0.134,3.495,9.826,70,,01.01.2013 21:28:43,,,,,,,,,,,,,,ServiceLog,,,1357064923981,Raw,gsmart,1445576241,103961951
-0.134,2.624,8.964,84,,01.01.2013 21:28:45,,,,,,,,,,,,,,ServiceLog,,,1357064925040,Raw,gsmart,1445576241,103961951
-0.306,3.055,9.05,78,,01.01.2013 21:28:46,,,,,,,,,,,,,,ServiceLog,,,1357064926075,Raw,gsmart,1445576241,103961951
