ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
883,Садовая 3,Stanislav,1435664761876,Raw,0.1176798,4.2364726,9.610517,112.09375,-22.625,-0.8125,-40.875,-28.0,-15.9375,,,,,,,,,
,ServiceLog,Stanislav,1435664762672,Raw,0.35303938,3.6088471,10.002783,112.90625,-21.234375,1.84375,-50.6875,-31.4375,-11.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664763691,Raw,0.0392266,3.8834333,9.649743,113.1875,-21.515625,-0.8125,-52.25,-30.125,-18.8125,,,,,,,,,
,ServiceLog,Stanislav,1435664764699,Raw,-0.1176798,3.2558076,10.159689,112.96875,-20.703125,-1.265625,-51.375,-29.4375,-16.375,,,,,,,,,
,ServiceLog,Stanislav,1435664765720,Raw,-0.5099458,3.80498,10.042009,112.71875,-19.359375,0.359375,-51.0625,-27.25,-16.75,,,,,,,,,
,ServiceLog,Stanislav,1435664766732,Raw,-0.1569064,3.726527,9.92433,122.0625,-20.5625,-0.8125,-61.875,-35.8125,36.3125,,,,,,,,,
,ServiceLog,Stanislav,1435664767749,Raw,-0.0,3.5696206,9.68897,123.484375,-19.5,-1.703125,-63.25,-41.875,27.625,,,,,,,,,
,ServiceLog,Stanislav,1435664768762,Raw,0.0784532,3.334261,9.92433,124.171875,-18.09375,0.59375,-62.0625,-35.5,29.75,,,,,,,,,
,ServiceLog,Stanislav,1435664769780,Raw,0.0392266,3.4519408,9.845877,124.765625,-18.890625,0.0,-62.4375,-38.875,35.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664770794,Raw,0.1569064,3.5303938,9.767424,129.67188,-19.859375,0.84375,-56.25,-45.1875,32.8125,,,,,,,,,
,ServiceLog,Stanislav,1435664771815,Raw,0.6668522,3.1773546,9.767424,129.60938,-18.265625,3.46875,-52.5625,-33.375,23.1875,,,,,,,,,
,ServiceLog,Stanislav,1435664772834,Raw,1.0983448,2.9027684,10.159689,115.375,-16.59375,5.0625,-44.75,-25.4375,-31.6875,,,,,,,,,
884,Садовая 4,Stanislav,1435664772966,Raw,1.1375713,3.0989013,9.414384,109.171875,-18.0625,6.5,-41.4375,-24.125,-45.0,,,,,,,,,
,ServiceLog,Stanislav,1435664773853,Raw,1.0198916,3.1773546,10.081236,103.703125,-17.296875,7.296875,-38.25,-22.125,-38.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664774866,Raw,0.9414384,3.0989013,10.081236,104.890625,-18.859375,7.328125,-33.25,-13.6875,-8.375,,,,,,,,,
,ServiceLog,Stanislav,1435664775882,Raw,1.372931,7.6491866,7.4138274,127.34375,-38.375,2.4375,-44.8125,-42.4375,29.75,,,,,,,,,
,ServiceLog,Stanislav,1435664776896,Raw,5.1386843,1.2552512,10.473502,132.4375,-5.515625,7.640625,-70.875,-47.9375,37.0,,,,,,,,,
,ServiceLog,Stanislav,1435664777914,Raw,-5.0994577,2.1966896,9.375157,107.59375,-8.9375,4.0625,-50.3125,-15.0625,21.125,,,,,,,,,
,ServiceLog,Stanislav,1435664778923,Raw,-5.7270837,-0.74530536,8.904438,326.09375,2.71875,-30.484375,59.75,51.0625,-20.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664779936,Raw,-5.76631,-1.176798,8.590625,321.70313,5.859375,-34.78125,62.5,45.75,-19.6875,,,,,,,,,
,ServiceLog,Stanislav,1435664780945,Raw,-5.76631,-0.9414384,8.551398,320.96875,6.453125,-33.8125,44.5,46.9375,8.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664781961,Raw,-5.3348174,-0.78453195,8.472945,320.35938,4.671875,-32.8125,41.4375,37.5625,-13.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664782972,Raw,-5.6878567,-0.78453195,8.512172,325.875,4.140625,-33.28125,48.875,38.125,-22.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664783988,Raw,-5.962443,-1.0591182,8.590625,319.73438,5.09375,-34.015625,43.875,46.6875,3.375,,,,,,,,,
,ServiceLog,Stanislav,1435664784998,Raw,-6.237029,-1.0198916,8.786758,320.34375,6.296875,-34.109375,60.0625,40.9375,-34.0,,,,,,,,,
,ServiceLog,Stanislav,1435664786012,Raw,-5.9232163,-1.2552512,8.237586,320.4375,5.90625,-35.875,63.3125,45.0625,-30.4375,,,,,,,,,
,ServiceLog,Stanislav,1435664787023,Raw,-6.00167,-1.176798,8.1983595,320.125,5.859375,-35.625,60.5,46.25,-21.0625,,,,,,,,,
,ServiceLog,Stanislav,1435664788035,Raw,-6.080123,-1.3337044,8.316039,319.89063,6.984375,-37.125,62.3125,47.125,-16.25,,,,,,,,,
,ServiceLog,Stanislav,1435664789043,Raw,-6.1978025,-1.2160245,8.119906,319.90625,6.59375,-36.53125,56.8125,50.0625,-19.625,,,,,,,,,
,ServiceLog,Stanislav,1435664790054,Raw,-5.962443,-1.1375713,8.276813,325.25,6.21875,-36.90625,62.375,42.0625,-32.75,,,,,,,,,
,ServiceLog,Stanislav,1435664791063,Raw,-6.1978025,-1.3337044,7.8845463,320.73438,7.0625,-37.6875,65.875,48.6875,-20.5625,,,,,,,,,
,ServiceLog,Stanislav,1435664792074,Raw,-6.158576,-1.2552512,8.276813,320.3125,7.234375,-38.078125,65.125,49.1875,-20.375,,,,,,,,,
,ServiceLog,Stanislav,1435664793081,Raw,-6.1193495,-1.2944778,8.355266,320.09375,6.671875,-37.078125,64.0,48.375,-23.125,,,,,,,,,
,ServiceLog,Stanislav,1435664794094,Raw,-5.8447633,-1.2944778,8.551398,319.96875,5.015625,-33.78125,64.375,48.4375,-26.0,,,,,,,,,
