ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
332,Горьковская 2,Stanislav,1435677836288,Raw,0.4707192,5.491724,8.904438,249.82813,-28.90625,-1.671875,20.6875,11.3125,32.5,,,,,,,,,
,ServiceLog,Stanislav,1435677837131,Raw,0.2745862,5.217138,9.139797,250.42188,-29.703125,1.484375,19.6875,13.25,32.5625,,,,,,,,,
,ServiceLog,Stanislav,1435677838147,Raw,0.39226598,5.217138,9.139797,251.625,-29.703125,2.0625,20.625,11.0625,29.875,,,,,,,,,
,ServiceLog,Stanislav,1435677839156,Raw,0.4314926,5.2563643,9.061344,252.14063,-30.03125,2.328125,20.0625,9.875,28.4375,,,,,,,,,
,ServiceLog,Stanislav,1435677840172,Raw,0.3138128,5.217138,9.179024,252.85938,-28.84375,1.703125,18.625,10.5,27.75,,,,,,,,,
,ServiceLog,Stanislav,1435677841183,Raw,0.39226598,5.0994577,9.257478,253.42188,-29.515625,2.328125,18.25,10.0625,26.8125,,,,,,,,,
,ServiceLog,Stanislav,1435677842199,Raw,0.3138128,5.374044,9.061344,253.71875,-29.734375,2.0625,18.3125,10.5,27.9375,,,,,,,,,
,ServiceLog,Stanislav,1435677843210,Raw,0.35303938,5.295591,9.022118,253.48438,-30.421875,2.078125,18.25,9.75,27.4375,,,,,,,,,
,ServiceLog,Stanislav,1435677844242,Raw,0.39226598,5.295591,9.179024,253.28125,-29.421875,1.671875,18.4375,10.5,28.1875,,,,,,,,,
,ServiceLog,Stanislav,1435677845251,Raw,0.1569064,5.570177,8.669079,249.29688,-33.59375,2.296875,17.25,10.6875,28.75,,,,,,,,,
,ServiceLog,Stanislav,1435677846269,Raw,0.78453195,6.3154826,8.669079,244.375,-32.765625,-0.5625,16.125,9.9375,28.6875,,,,,,,,,
,ServiceLog,Stanislav,1435677847281,Raw,0.35303938,5.962443,8.747532,244.14063,-33.734375,2.296875,16.0,10.75,28.5,,,,,,,,,
,ServiceLog,Stanislav,1435677848306,Raw,0.2745862,5.8447633,8.669079,243.9375,-34.0,1.484375,15.625,10.75,28.0,,,,,,,,,
,ServiceLog,Stanislav,1435677849319,Raw,0.35303938,5.7270837,8.8652115,243.78125,-33.78125,1.84375,15.1875,6.9375,24.125,,,,,,,,,
,ServiceLog,Stanislav,1435677850337,Raw,0.4314926,5.9232163,8.551398,241.89063,-34.234375,2.328125,14.75,5.0,23.3125,,,,,,,,,
,ServiceLog,Stanislav,1435677851350,Raw,0.0392266,5.6094036,8.8652115,240.35938,-34.5,2.9375,14.9375,3.25,20.1875,,,,,,,,,
,ServiceLog,Stanislav,1435677852367,Raw,0.35303938,5.7270837,8.786758,239.34375,-33.0625,1.84375,14.0,-4.125,10.75,,,,,,,,,
,ServiceLog,Stanislav,1435677853380,Raw,0.2353596,5.6094036,9.022118,233.9375,-31.8125,1.265625,13.125,-8.5,7.3125,,,,,,,,,
,ServiceLog,Stanislav,1435677854399,Raw,0.6276256,4.589512,9.649743,234.04688,-27.34375,3.140625,12.8125,-8.875,1.5625,,,,,,,,,
,ServiceLog,Stanislav,1435677855411,Raw,0.0784532,4.3541527,9.45361,234.78125,-25.640625,1.03125,13.375,-8.75,0.875,,,,,,,,,
,ServiceLog,Stanislav,1435677856429,Raw,0.2353596,4.511059,9.5320635,235.25,-25.140625,1.03125,12.6875,-9.6875,0.75,,,,,,,,,
,ServiceLog,Stanislav,1435677857444,Raw,0.2745862,4.589512,9.45361,230.20313,-25.171875,1.515625,11.25,-17.9375,-11.3125,,,,,,,,,
,ServiceLog,Stanislav,1435677858466,Raw,-0.1569064,4.7464185,9.57129,192.78125,-24.609375,2.296875,-2.0625,-16.0,-12.8125,,,,,,,,,
333,Горьковская 3,Stanislav,1435677858637,Raw,0.1569064,4.589512,9.80665,170.03125,-26.375,-0.8125,-5.0625,-14.875,-11.5625,,,,,,,,,
