ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
333,Горьковская 3,natalie,1445534659508,22.10.2015 20:24:19,Raw,-1.321,2.001,10.649,237.84375,-11.546875,7.0625,48.06,-35.58,32.04,,,,,,,,,,77,119655405,1445534659
,ServiceLog,natalie,1445534659938,22.10.2015 20:24:19,Raw,-1.043,1.781,9.423,229.5,-12.203125,4.171875,49.2,-47.28,11.7,,,,,,,,,,83,119655405,1445534659
,ServiceLog,natalie,1445534660962,22.10.2015 20:24:20,Raw,-1.254,1.752,9.251,220.09375,-10.828125,6.640625,44.7,-61.08,-9.12,,,,,,,,,,81,119655405,1445534659
,ServiceLog,natalie,1445534661983,22.10.2015 20:24:21,Raw,-0.794,1.81,9.395,217.67188,-7.0625,6.328125,46.14,-69.48,-13.2,,,,,,,,,,79,119655405,1445534659
,ServiceLog,natalie,1445534663012,22.10.2015 20:24:23,Raw,-1.503,1.436,9.826,215.8125,-13.328125,5.578125,46.98,-70.68,-10.74,,,,,,,,,,84,119655405,1445534659
,ServiceLog,natalie,1445534664038,22.10.2015 20:24:24,Raw,-1.474,1.331,9.366,215.85938,-10.34375,6.734375,51.6,-67.26,-23.4,,,,,,,,,,86,119655405,1445534659
,ServiceLog,natalie,1445534665061,22.10.2015 20:24:25,Raw,-1.426,1.149,9.261,217.1875,-8.359375,10.09375,52.5,-65.4,-20.1,,,,,,,,,,84,119655405,1445534659
,ServiceLog,natalie,1445534666085,22.10.2015 20:24:26,Raw,-1.292,1.34,9.318,218.07813,-8.78125,5.4375,55.14,-68.34,-20.1,,,,,,,,,,86,119655405,1445534659
,ServiceLog,natalie,1445534667110,22.10.2015 20:24:27,Raw,-0.804,1.953,9.701,217.39063,-10.015625,6.359375,50.04,-74.58,-29.94,,,,,,,,,,88,119655405,1445534659
,ServiceLog,natalie,1445534668135,22.10.2015 20:24:28,Raw,-0.957,1.79,9.653,216.39063,-11.03125,4.59375,52.26,-73.86,-17.76,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534669156,22.10.2015 20:24:29,Raw,-1.407,1.426,8.581,216.90625,-9.6875,5.0625,50.88,-65.34,-8.1,,,,,,,,,,89,119655405,1445534659
,ServiceLog,natalie,1445534670182,22.10.2015 20:24:30,Raw,-1.254,2.087,9.701,217.34375,-10.296875,7.296875,51.72,-63.54,-2.76,,,,,,,,,,90,119655405,1445534659
334,Горьковская 4,natalie,1445534670341,22.10.2015 20:24:30,Raw,-0.976,1.599,9.174,217.75,-9.328125,6.8125,53.28,-61.5,-0.48,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534671203,22.10.2015 20:24:31,Raw,-2.068,2.49,9.864,219.54688,-15.34375,12.03125,58.2,-59.04,5.82,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534672223,22.10.2015 20:24:32,Raw,-0.095,0.699,11.732,225.40625,-5.765625,2.609375,57.54,-49.98,0.84,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534673249,22.10.2015 20:24:33,Raw,-0.957,0.957,9.988,225.29688,-3.421875,5.890625,52.5,-52.44,-0.78,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534674286,22.10.2015 20:24:34,Raw,-0.928,1.436,8.82,226.3125,-11.4375,6.140625,53.46,-50.1,7.14,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534675307,22.10.2015 20:24:35,Raw,-1.015,1.235,9.749,226.07813,-8.03125,6.296875,51.06,-50.22,14.82,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534676331,22.10.2015 20:24:36,Raw,-1.446,2.365,9.787,226.28125,-11.984375,9.609375,54.12,-46.38,23.64,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534677364,22.10.2015 20:24:37,Raw,-1.934,2.154,9.098,228.23438,-11.6875,8.0,43.68,-24.54,64.68,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534678388,22.10.2015 20:24:38,Raw,0.047,2.777,9.194,250.64063,-12.890625,-1.265625,46.02,4.38,97.08,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534679414,22.10.2015 20:24:39,Raw,-0.593,1.79,11.846,254.39063,-10.40625,8.359375,55.8,-4.32,84.9,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534680434,22.10.2015 20:24:40,Raw,-0.852,1.79,9.481,253.375,-9.78125,4.390625,54.36,-9.12,83.58,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534681459,22.10.2015 20:24:41,Raw,-1.015,1.561,8.925,251.85938,-8.34375,4.34375,51.78,-11.76,85.2,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534682481,22.10.2015 20:24:42,Raw,-1.197,1.053,10.18,245.32813,-14.21875,5.296875,51.54,-13.92,83.28,,,,,,,,,,90,119655405,1445534659
,ServiceLog,natalie,1445534683505,22.10.2015 20:24:43,Raw,-1.043,1.733,9.376,246.1875,-8.484375,6.5,52.02,-11.94,85.26,,,,,,,,,,90,119655405,1445534659
