Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-3.217,-4.443,9.155,83,,01.01.2013 11:37:33,,,,,,,,,,433,,,,Обухово 3,,,1357029454089,Raw,gsmart,1445540796,119655405
-2.806,-4.099,9.146,84,,01.01.2013 11:37:34,,,,,,,,,,,,,,ServiceLog,,,1357029454798,Raw,gsmart,1445540796,119655405
-2.786,-4.386,8.906,84,,01.01.2013 11:37:35,,,,,,,,,,,,,,ServiceLog,,,1357029455825,Raw,gsmart,1445540796,119655405
-2.279,-4.328,9.146,87,,01.01.2013 11:37:36,,,,,,,,,,,,,,ServiceLog,,,1357029456860,Raw,gsmart,1445540796,119655405
-3.045,-4.386,8.753,78,,01.01.2013 11:37:37,,,,,,,,,,,,,,ServiceLog,,,1357029457893,Raw,gsmart,1445540796,119655405
-2.403,-4.376,9.165,77,,01.01.2013 11:37:38,,,,,,,,,,,,,,ServiceLog,,,1357029458923,Raw,gsmart,1445540796,119655405
-2.499,-4.386,9.127,82,,01.01.2013 11:37:39,,,,,,,,,,,,,,ServiceLog,,,1357029459972,Raw,gsmart,1445540796,119655405
-2.758,-4.434,9.385,83,,01.01.2013 11:37:41,,,,,,,,,,,,,,ServiceLog,,,1357029461005,Raw,gsmart,1445540796,119655405
-2.576,-4.213,9.165,87,,01.01.2013 11:37:42,,,,,,,,,,,,,,ServiceLog,,,1357029462034,Raw,gsmart,1445540796,119655405
-2.633,-4.395,9.222,89,,01.01.2013 11:37:43,,,,,,,,,,,,,,ServiceLog,,,1357029463067,Raw,gsmart,1445540796,119655405
-3.045,-4.415,9.184,89,,01.01.2013 11:37:44,,,,,,,,,,,,,,ServiceLog,,,1357029464102,Raw,gsmart,1445540796,119655405
-3.409,-4.079,9.146,90,,01.01.2013 11:37:45,,,,,,,,,,,,,,ServiceLog,,,1357029465130,Raw,gsmart,1445540796,119655405
-2.853,-4.309,8.763,89,,01.01.2013 11:37:46,,,,,,,,,,,,,,ServiceLog,,,1357029466163,Raw,gsmart,1445540796,119655405
-2.853,-4.309,8.763,89,,01.01.2013 11:37:46,,,,,,,,,,434,,,,Обухово 4,,,1357029466404,Raw,gsmart,1445540796,119655405
-3.792,-4.367,8.552,90,,01.01.2013 11:37:47,,,,,,,,,,,,,,ServiceLog,,,1357029467194,Raw,gsmart,1445540796,119655405
-3.447,-4.309,8.801,90,,01.01.2013 11:37:48,,,,,,,,,,,,,,ServiceLog,,,1357029468224,Raw,gsmart,1445540796,119655405
-2.921,-4.558,8.973,90,,01.01.2013 11:37:49,,,,,,,,,,,,,,ServiceLog,,,1357029469256,Raw,gsmart,1445540796,119655405
-3.419,-4.807,9.577,90,,01.01.2013 11:37:50,,,,,,,,,,,,,,ServiceLog,,,1357029470283,Raw,gsmart,1445540796,119655405
-4.185,-4.846,9.337,90,,01.01.2013 11:37:51,,,,,,,,,,,,,,ServiceLog,,,1357029471317,Raw,gsmart,1445540796,119655405
-3.16,-4.836,8.619,90,,01.01.2013 11:37:52,,,,,,,,,,,,,,ServiceLog,,,1357029472353,Raw,gsmart,1445540796,119655405
-3.668,-4.348,7.575,90,,01.01.2013 11:37:53,,,,,,,,,,,,,,ServiceLog,,,1357029473383,Raw,gsmart,1445540796,119655405
-3.782,-3.763,7.977,90,,01.01.2013 11:37:54,,,,,,,,,,,,,,ServiceLog,,,1357029474417,Raw,gsmart,1445540796,119655405
-3.553,-4.625,8.906,90,,01.01.2013 11:37:55,,,,,,,,,,,,,,ServiceLog,,,1357029475452,Raw,gsmart,1445540796,119655405
-4.568,-4.893,9.682,89,,01.01.2013 11:37:56,,,,,,,,,,,,,,ServiceLog,,,1357029476480,Raw,gsmart,1445540796,119655405
-4.079,-4.558,8.504,90,,01.01.2013 11:37:57,,,,,,,,,,,,,,ServiceLog,,,1357029477508,Raw,gsmart,1445540796,119655405
-4.127,-4.271,8.293,90,,01.01.2013 11:37:58,,,,,,,,,,,,,,ServiceLog,,,1357029478531,Raw,gsmart,1445540796,119655405
-3.361,-4.319,7.527,89,,01.01.2013 11:37:59,,,,,,,,,,,,,,ServiceLog,,,1357029479561,Raw,gsmart,1445540796,119655405
-4.424,-4.951,7.786,90,,01.01.2013 11:38:00,,,,,,,,,,,,,,ServiceLog,,,1357029480589,Raw,gsmart,1445540796,119655405
-4.434,-4.874,7.968,90,,01.01.2013 11:38:01,,,,,,,,,,,,,,ServiceLog,,,1357029481619,Raw,gsmart,1445540796,119655405
-4.616,-5.583,9.778,90,,01.01.2013 11:38:02,,,,,,,,,,,,,,ServiceLog,,,1357029482651,Raw,gsmart,1445540796,119655405
