ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
293,Фрунзенская 3, julia,1445773781569,25 Окт 2015 г. 14:49:41,Raw,1.9327193,8.191162,5.312135,269.49683,-56.3538,12.337607,50.94,46.14,22.98,-0.02321288,-0.01863139,-0.15088372,,,,,,,71,1445773781
,ServiceLog, julia,1445773782198,25 Окт 2015 г. 14:49:42,Raw,0.6631939,8.363545,4.1078515,271.58942,-59.43893,10.583669,43.14,56.94,25.38,0.036651913,-0.0125227375,-0.056199603,,,,,,,73,1445773781
,ServiceLog, julia,1445773783231,25 Окт 2015 г. 14:49:43,Raw,0.9271546,8.093,4.7614684,262.94608,-58.073055,10.711003,39.239998,50.039997,29.4,-0.052534413,-0.01740966,-0.020158553,,,,,,,82,1445773781
,ServiceLog, julia,1445773784256,25 Окт 2015 г. 14:49:44,Raw,1.0576386,8.532336,4.3317094,261.98657,-58.02051,10.241817,37.26,48.059998,29.699999,0.03023783,-0.049785517,-0.08857546,,,,,,,82,1445773781
,ServiceLog, julia,1445773785281,25 Окт 2015 г. 14:49:45,Raw,1.5023615,7.8613615,5.084686,232.69243,-55.283325,12.930627,42.54,16.8,45.0,-0.07391469,-0.035430185,0.015882496,,,,,,,86,1445773781
,ServiceLog, julia,1445773786299,25 Окт 2015 г. 14:49:46,Raw,0.9900024,7.9547353,5.685032,204.69548,-55.502308,11.261131,31.019999,11.5199995,53.94,-0.0018325958,-0.103847094,-0.05681047,,,,,,,81,1445773781
,ServiceLog, julia,1445773787316,25 Окт 2015 г. 14:49:47,Raw,1.2018893,7.651869,6.4727244,191.8543,-51.076805,15.054179,31.8,10.62,78.18,-0.06383542,0.0693332,-0.021685716,,,,,,,83,1445773781
,ServiceLog, julia,1445773788334,25 Окт 2015 г. 14:49:48,Raw,1.2689269,7.0904284,6.283582,195.88922,-49.07474,16.653803,35.34,19.5,75.78,-0.04428773,0.03145956,0.032070424,,,,,,,87,1445773781
,ServiceLog, julia,1445773789353,25 Окт 2015 г. 14:49:49,Raw,4.9853263,7.40347,7.0503254,226.25592,-49.22389,15.152865,32.88,20.1,39.48,-0.35796702,0.04642576,-0.44348818,,,,,,,89,1445773781
,ServiceLog, julia,1445773790376,25 Окт 2015 г. 14:49:50,Raw,2.556409,6.539762,7.7787614,224.46474,-55.092384,9.469831,24.6,26.279999,32.219997,-0.32162055,0.18448131,0.34025195,,,,,,,83,1445773781
,ServiceLog, julia,1445773791394,25 Окт 2015 г. 14:49:51,Raw,2.0135236,6.3392477,6.2728086,248.88248,-55.376644,11.364911,30.9,15.9,18.48,-0.058643065,-0.106901415,-0.15088372,,,,,,,84,1445773781
,ServiceLog, julia,1445773792413,25 Окт 2015 г. 14:49:52,Raw,2.1853075,7.0371575,5.707777,250.77939,-56.332413,13.8435755,28.98,14.28,13.32,-0.013133603,-0.058948494,-0.0012217305,,,,,,,89,1445773781
,ServiceLog, julia,1445773793432,25 Окт 2015 г. 14:49:53,Raw,2.795829,6.5146227,6.7187285,238.69049,-52.48053,17.50092,31.92,9.96,16.32,0.036957346,0.099265605,0.017104227,,,,,,,89,1445773781
,ServiceLog, julia,1445773794450,25 Окт 2015 г. 14:49:54,Raw,2.6485856,7.131728,5.9382186,248.88644,-57.93249,15.019444,30.96,9.84,9.12,0.025350908,-0.07727446,-0.029932396,,,,,,,89,1445773781
294,Фрунзенская 4, julia,1445773795439,25 Окт 2015 г. 14:49:55,Raw,2.8514943,7.3388267,5.3061495,226.1833,-57.07916,17.488892,32.34,0.71999997,19.859999,0.18661933,-0.0720821,0.027183503,,,,,,,83,1445773781
,ServiceLog, julia,1445773795469,25 Окт 2015 г. 14:49:55,Raw,2.8514943,7.3388267,5.3061495,226.1833,-57.07916,17.488892,33.0,0.9,19.98,0.18661933,-0.0720821,0.027183503,,,,,,,86,1445773781
,ServiceLog, julia,1445773796491,25 Окт 2015 г. 14:49:56,Raw,2.0907366,6.7570357,5.1876364,233.60236,-57.161404,13.253618,31.679998,17.4,25.439999,0.0125227375,0.025961773,-0.40439278,,,,,,,88,1445773781
,ServiceLog, julia,1445773797516,25 Окт 2015 г. 14:49:57,Raw,1.644218,6.6247563,5.929839,286.6975,-59.198338,13.050683,50.94,26.699999,-16.199999,0.20586158,-0.25289822,-0.14477506,,,,,,,84,1445773781
,ServiceLog, julia,1445773798566,25 Окт 2015 г. 14:49:58,Raw,3.1292217,7.253833,5.9651537,282.35632,-55.943436,20.411755,43.379997,-31.14,-58.02,-0.093767814,0.28221974,0.024740042,,,,,,,89,1445773781
,ServiceLog, julia,1445773799605,25 Окт 2015 г. 14:49:59,Raw,2.8658595,7.8068933,4.608838,294.10767,-66.72934,16.330273,25.56,-3.6,-27.359999,-0.0030543262,0.007941248,0.03359759,,,,,,,86,1445773781
,ServiceLog, julia,1445773800628,25 Окт 2015 г. 14:50:00,Raw,2.5779567,7.421427,5.157709,271.52002,-63.143787,18.2607,19.08,1.1999999,-5.3399997,-0.1282817,0.057421334,0.08857546,,,,,,,87,1445773781
,ServiceLog, julia,1445773801646,25 Окт 2015 г. 14:50:01,Raw,2.932897,7.8027034,5.7945666,231.07994,-62.351643,16.858202,17.1,4.56,7.9199996,0.0421497,0.21197024,-0.08032878,,,,,,,85,1445773781
,ServiceLog, julia,1445773802673,25 Окт 2015 г. 14:50:02,Raw,2.3517046,7.3962874,5.197213,237.22552,-59.613045,20.556211,17.52,3.36,4.38,-0.009468411,-0.0021380284,-0.03268129,,,,,,,85,1445773781
,ServiceLog, julia,1445773803700,25 Окт 2015 г. 14:50:03,Raw,2.2948422,7.60997,5.127183,244.83075,-59.788723,20.442118,17.88,2.7,2.34,-0.009773844,0.062002823,-0.012217305,,,,,,,88,1445773781
,ServiceLog, julia,1445773804725,25 Окт 2015 г. 14:50:04,Raw,2.4905684,7.763199,6.1626754,235.04536,-54.110744,21.086771,16.44,2.1,7.02,-0.18753563,-0.00061086525,-0.046120327,,,,,,,86,1445773781
,ServiceLog, julia,1445773805752,25 Окт 2015 г. 14:50:05,Raw,1.9482816,7.675811,6.085462,221.05244,-50.74298,33.583267,17.88,5.4,12.24,-0.14202617,0.06352998,0.03756821,,,,,,,87,1445773781
,ServiceLog, julia,1445773806770,25 Окт 2015 г. 14:50:06,Raw,2.244564,7.5824366,5.4432178,221.16583,-50.668713,33.75928,20.279999,7.8599997,14.7,-0.028405234,0.008552114,0.015882496,,,,,,,88,1445773781
,ServiceLog, julia,1445773807794,25 Окт 2015 г. 14:50:07,Raw,1.8668787,7.2819643,6.585252,223.05473,-49.70781,33.585293,19.199999,6.96,14.099999,0.07574729,-0.04428773,-0.089491755,,,,,,,86,1445773781
,ServiceLog, julia,1445773808813,25 Окт 2015 г. 14:50:08,Raw,2.1972785,7.864354,5.8879404,235.2396,-48.156784,29.640877,19.26,8.46,12.36,-0.014660766,-0.06566802,-0.017104227,,,,,,,87,1445773781
,ServiceLog, julia,1445773809836,25 Окт 2015 г. 14:50:09,Raw,1.9231426,7.8667483,5.707178,228.55685,-47.93444,31.179174,19.32,11.28,15.12,-0.01282817,0.02107485,-0.0125227375,,,,,,,87,1445773781
,ServiceLog, julia,1445773810855,25 Окт 2015 г. 14:50:10,Raw,2.1775265,7.0545154,5.928642,239.66568,-47.01118,28.864523,23.46,14.639999,16.14,-0.05955936,-0.0009162979,-0.062308256,,,,,,,87,1445773781
,ServiceLog, julia,1445773811873,25 Окт 2015 г. 14:50:11,Raw,1.6891093,7.4327993,5.421071,246.0529,-53.548336,19.77681,18.119999,20.939999,15.78,0.054061573,-0.28588495,-0.1133155,,,,,,,89,1445773781
,ServiceLog, julia,1445773812894,25 Окт 2015 г. 14:50:12,Raw,1.851915,7.74225,5.7239375,254.80295,-55.100163,19.91375,19.439999,20.16,11.4,-0.004276057,0.07422013,-0.029626964,,,,,,,89,1445773781
,ServiceLog, julia,1445773813923,25 Окт 2015 г. 14:50:13,Raw,1.757344,7.8062944,4.8141413,298.06998,-55.922768,21.948997,16.32,24.42,1.56,-0.028099801,0.074830994,-0.01282817,,,,,,,88,1445773781
,ServiceLog, julia,1445773814944,25 Окт 2015 г. 14:50:14,Raw,2.207454,7.080253,5.0984526,277.92847,-51.741222,32.588646,19.38,20.039999,6.2999997,-0.01282817,0.15118915,-0.056505036,,,,,,,88,1445773781
,ServiceLog, julia,1445773815967,25 Окт 2015 г. 14:50:15,Raw,1.364695,6.530185,4.863222,259.97195,-48.17744,24.52703,19.26,17.039999,12.719999,0.07452556,0.2938262,0.018325957,,,,,,,84,1445773781
,ServiceLog, julia,1445773816986,25 Окт 2015 г. 14:50:16,Raw,3.4129345,7.651869,6.1860185,248.78055,-35.20291,30.68486,27.18,2.46,7.44,-0.12370021,-0.111177474,0.079107046,,,,,,,86,1445773781
,ServiceLog, julia,1445773818008,25 Окт 2015 г. 14:50:18,Raw,2.6126726,7.8128786,6.0040593,263.17258,-34.29265,19.267458,20.34,7.98,8.639999,-0.33383787,0.21502456,-0.39706242,,,,,,,87,1445773781
,ServiceLog, julia,1445773819029,25 Окт 2015 г. 14:50:19,Raw,1.8764555,6.685808,6.367978,209.53983,-37.39514,22.224806,21.6,-0.12,19.619999,0.28038713,0.66339964,-0.12003502,,,,,,,84,1445773781
,ServiceLog, julia,1445773820056,25 Окт 2015 г. 14:50:20,Raw,1.5891514,6.6600704,6.867768,234.85571,-39.909805,21.895199,19.08,4.98,15.36,-0.19486602,-0.0729984,-0.055283304,,,,,,,89,1445773781
,ServiceLog, julia,1445773821078,25 Окт 2015 г. 14:50:21,Raw,1.8872294,7.1347213,5.6826377,243.8208,-42.417168,28.036152,18.9,6.8399997,9.36,-0.25534168,0.029626964,0.25900686,,,,,,,89,1445773781
,ServiceLog, julia,1445773822096,25 Окт 2015 г. 14:50:22,Raw,1.7908629,7.48607,7.6165543,244.51672,-42.24751,22.591137,17.88,9.179999,12.66,-0.16890424,0.065973446,-0.014966198,,,,,,,88,1445773781
,ServiceLog, julia,1445773823116,25 Окт 2015 г. 14:50:23,Raw,1.4760253,6.682217,5.5204306,249.449,-45.842937,22.934057,19.56,7.98,7.02,-0.09101892,0.08368854,-0.03359759,,,,,,,86,1445773781
,ServiceLog, julia,1445773824140,25 Окт 2015 г. 14:50:24,Raw,1.1468226,6.994062,6.621165,260.78485,-44.452713,19.203482,19.14,11.099999,9.12,-0.2773328,0.02076942,-0.10293079,,,,,,,89,1445773781
,ServiceLog, julia,1445773825159,25 Окт 2015 г. 14:50:25,Raw,0.91817635,6.2303114,6.126762,253.55875,-41.943985,18.392263,18.66,14.219999,17.34,-0.027794369,-0.09315695,-0.040927973,,,,,,,89,1445773781
,ServiceLog, julia,1445773826179,25 Окт 2015 г. 14:50:26,Raw,1.7058687,7.025785,7.2789717,270.1074,-39.41333,16.179493,19.32,15.059999,15.299999,-0.05100725,-0.040927973,-0.02321288,,,,,,,88,1445773781
,ServiceLog, julia,1445773827202,25 Окт 2015 г. 14:50:27,Raw,2.319383,7.553706,6.6391215,276.4571,-39.921745,15.110015,16.859999,18.6,15.36,-0.0870483,0.023823744,0.034208454,,,,,,,86,1445773781
,ServiceLog, julia,1445773828222,25 Окт 2015 г. 14:50:28,Raw,1.9746178,7.422025,6.8246717,253.43964,-38.104073,14.312785,17.699999,11.34,17.58,-0.077579886,0.048258353,-0.14813483,,,,,,,89,1445773781
,ServiceLog, julia,1445773829248,25 Окт 2015 г. 14:50:29,Raw,0.88166475,6.6666546,7.2508397,249.05536,-38.028854,11.134097,15.66,13.259999,22.199999,-0.14385876,-0.008857546,-0.040927973,,,,,,,87,1445773781
,ServiceLog, julia,1445773830268,25 Окт 2015 г. 14:50:30,Raw,0.545878,6.892308,6.467936,246.5109,-40.006508,6.6373315,14.219999,15.719999,25.439999,-0.03176499,-0.005192355,-0.11484267,,,,,,,87,1445773781
,ServiceLog, julia,1445773831287,25 Окт 2015 г. 14:50:31,Raw,0.6811504,6.6588736,5.746084,224.36661,-42.055534,2.7957885,12.42,12.059999,27.24,0.009773844,0.041233405,-0.04886922,,,,,,,89,1445773781
,ServiceLog, julia,1445773832307,25 Окт 2015 г. 14:50:32,Raw,1.0372878,7.553706,6.030994,223.31148,-43.339775,5.499195,10.5,9.599999,23.46,0.17592919,-0.12156218,0.14844026,,,,,,,89,1445773781
,ServiceLog, julia,1445773833332,25 Окт 2015 г. 14:50:33,Raw,0.56982,6.464943,5.221155,221.48013,-43.412323,4.661363,9.599999,12.9,27.48,0.036651913,0.046120327,-0.02687807,,,,,,,86,1445773781
,ServiceLog, julia,1445773834358,25 Окт 2015 г. 14:50:34,Raw,0.94331545,6.685808,6.241684,229.6321,-44.05698,0.37465402,9.96,16.199999,28.019999,-0.07971791,0.0580322,-0.098043874,,,,,,,88,1445773781
,ServiceLog, julia,1445773835378,25 Окт 2015 г. 14:50:35,Raw,0.9163807,7.1748238,6.7342906,215.5289,-44.11923,-1.4156457,8.4,13.0199995,32.1,-0.11881329,-0.093767814,-0.08124508,,,,,,,86,1445773781
,ServiceLog, julia,1445773836397,25 Окт 2015 г. 14:50:36,Raw,0.66618663,7.0874357,6.728904,237.5726,-45.694595,5.0445757,13.38,6.24,18.84,-0.122478485,-0.5644395,-0.04428773,,,,,,,87,1445773781
,ServiceLog, julia,1445773837414,25 Окт 2015 г. 14:50:37,Raw,1.110311,6.7067575,7.6093717,226.2845,-46.038445,3.3332593,12.42,6.42,21.0,-0.10903945,-0.122783914,-0.094989546,,,,,,,84,1445773781
,ServiceLog, julia,1445773838433,25 Окт 2015 г. 14:50:38,Raw,1.3210008,6.7253127,6.669647,228.05577,-48.020073,3.3917315,14.16,5.58,19.02,0.040927973,-0.087964594,-0.09040806,,,,,,,88,1445773781
,ServiceLog, julia,1445773839453,25 Окт 2015 г. 14:50:39,Raw,1.1552023,6.8982935,6.55712,228.23743,-47.75112,3.7572722,17.039999,8.639999,23.279999,0.02565634,-0.004886922,-0.14508049,,,,,,,89,1445773781
,ServiceLog, julia,1445773840473,25 Окт 2015 г. 14:50:40,Raw,1.1629834,7.1191587,6.9000893,234.46036,-47.643383,3.1735013,12.179999,8.22,18.359999,-0.023823744,-0.09712757,-0.11148291,,,,,,,85,1445773781
,ServiceLog, julia,1445773841494,25 Окт 2015 г. 14:50:41,Raw,0.8900445,6.8528037,5.865794,231.02202,-51.49895,-2.506141,12.48,7.3199997,18.42,-0.015271631,0.013133603,0.11209377,,,,,,,86,1445773781
,ServiceLog, julia,1445773842525,25 Окт 2015 г. 14:50:42,Raw,0.98341835,6.489484,7.327454,227.08083,-49.924892,0.10173817,14.28,5.8199997,22.56,0.062308256,-0.13133603,-0.16646078,,,,,,,89,1445773781
,ServiceLog, julia,1445773843543,25 Окт 2015 г. 14:50:43,Raw,1.5915456,7.2071457,6.042965,227.53493,-50.951622,-0.73400307,11.639999,5.94,18.84,-0.071776666,-0.040317107,0.040011674,,,,,,,89,1445773781
,ServiceLog, julia,1445773844570,25 Окт 2015 г. 14:50:44,Raw,1.762731,7.103596,7.736264,231.84932,-50.461567,1.42543,15.12,7.56,20.16,-0.028710667,-0.011911872,-0.044593163,,,,,,,89,1445773781
,ServiceLog, julia,1445773845588,25 Окт 2015 г. 14:50:45,Raw,1.3323733,6.752846,7.0108213,185.7881,-48.56817,0.6633284,4.02,-3.6599998,37.26,-0.26358834,-0.023518313,-0.046731193,,,,,,,88,1445773781
,ServiceLog, julia,1445773846613,25 Окт 2015 г. 14:50:46,Raw,1.6244658,7.399879,6.623559,228.03748,-48.822147,1.8642852,16.56,7.8599997,25.68,-0.105374254,-0.054367006,0.054367006,,,,,,,89,1445773781
,ServiceLog, julia,1445773847630,25 Окт 2015 г. 14:50:47,Raw,1.5831659,6.835446,6.8905125,219.369,-47.624924,1.2815683,12.48,4.02,21.96,-0.08155051,0.019242255,-0.11453723,,,,,,,88,1445773781
,ServiceLog, julia,1445773848648,25 Окт 2015 г. 14:50:48,Raw,1.6525977,7.9194207,5.8149176,219.3341,-47.84295,6.142862,14.94,3.3,20.4,-0.06719518,-0.04550946,0.05467244,,,,,,,88,1445773781
,ServiceLog, julia,1445773849669,25 Окт 2015 г. 14:50:49,Raw,0.5650316,7.1191587,7.035362,213.1553,-47.14324,2.4597514,10.62,10.38,27.9,-0.07574729,0.050396383,-0.011301007,,,,,,,87,1445773781
,ServiceLog, julia,1445773850686,25 Окт 2015 г. 14:50:50,Raw,0.31603462,6.7318964,7.1305313,213.02141,-46.75095,3.2149417,9.42,12.719999,32.64,-0.1994475,-0.03390302,-0.008246681,,,,,,,89,1445773781
,ServiceLog, julia,1445773851911,25 Окт 2015 г. 14:50:51,Raw,1.4443022,7.566276,6.237494,215.8569,-47.378036,5.2093472,16.74,8.639999,30.3,-0.056199603,0.017104227,0.09101892,,,,,,,86,1445773781
,ServiceLog, julia,1445773852936,25 Окт 2015 г. 14:50:52,Raw,0.3298013,6.981492,6.4266357,201.13475,-45.44403,4.0033154,7.14,15.96,32.34,-0.022907447,0.017104227,-0.08735373,,,,,,,85,1445773781
,ServiceLog, julia,1445773853963,25 Окт 2015 г. 14:50:53,Raw,0.54767364,6.8127007,5.834071,201.34782,-46.237335,5.450838,8.22,14.099999,32.52,0.025961773,-0.027488936,-0.061086524,,,,,,,88,1445773781
,ServiceLog, julia,1445773854990,25 Окт 2015 г. 14:50:54,Raw,1.0109516,7.1425023,7.2227077,204.18237,-48.541786,4.4651093,10.2,15.9,33.84,-0.0693332,0.028099801,-0.16982053,,,,,,,89,1445773781
,ServiceLog, julia,1445773856019,25 Окт 2015 г. 14:50:56,Raw,1.8189948,7.3202715,5.9465985,202.35095,-47.152065,6.204128,9.0,16.92,34.86,0.034513887,-0.047647487,0.014660766,,,,,,,89,1445773781
,ServiceLog, julia,1445773857184,25 Окт 2015 г. 14:50:57,Raw,1.364695,7.20116,5.9902925,208.31595,-48.876637,2.6361258,9.9,16.44,33.059998,-0.011911872,-0.028710667,-0.129198,,,,,,,86,1445773781
