ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
272,Электросила 2, julia,1445773474119,25 Окт 2015 г. 14:44:34,Raw,-0.6183026,6.078878,9.787497,335.95828,-30.619068,-12.613713,7.2599998,25.199999,4.68,-0.23396139,0.0009162979,-0.070249505,,,,,,,83,1445773364
,ServiceLog, julia,1445773474358,25 Окт 2015 г. 14:44:34,Raw,0.39384618,5.795764,8.555081,338.41693,-31.630047,-6.7075753,6.8999996,26.039999,2.1599998,-0.22174409,-0.03848451,0.09865474,,,,,,,88,1445773364
,ServiceLog, julia,1445773475388,25 Окт 2015 г. 14:44:35,Raw,-1.2707225,5.7855883,7.957728,336.6911,-35.951286,-3.0859962,6.12,24.9,5.04,0.069027774,-0.16584991,0.035124753,,,,,,,84,1445773364
,ServiceLog, julia,1445773476416,25 Окт 2015 г. 14:44:36,Raw,-1.2300211,5.5826797,8.207922,335.36963,-35.626907,-6.5812316,6.8399997,23.4,7.2,-0.082161374,-0.052534413,0.07086037,,,,,,,70,1445773364
,ServiceLog, julia,1445773477441,25 Окт 2015 г. 14:44:37,Raw,-0.87687635,5.858013,7.379528,335.7802,-36.021065,-9.442363,6.7799997,23.699999,4.2,0.022602014,0.03604105,0.059864793,,,,,,,72,1445773364
,ServiceLog, julia,1445773478458,25 Окт 2015 г. 14:44:38,Raw,-1.5508442,5.5246205,7.447763,335.1372,-34.632256,-9.3268795,7.14,23.82,6.2999997,-0.13988814,-0.07422013,-0.15821409,,,,,,,84,1445773364
,ServiceLog, julia,1445773479476,25 Окт 2015 г. 14:44:39,Raw,-1.8243817,5.269638,5.7305217,336.98413,-39.12647,-13.1140585,6.12,25.92,5.3399997,0.27000242,-0.07819075,-0.02565634,,,,,,,72,1445773364
,ServiceLog, julia,1445773480493,25 Окт 2015 г. 14:44:40,Raw,-1.6334441,5.3037553,7.831434,331.29837,-40.812748,-10.153628,6.48,24.84,6.8399997,-0.12583824,-0.09773844,0.0076358155,,,,,,,82,1445773364
,ServiceLog, julia,1445773481512,25 Окт 2015 г. 14:44:41,Raw,-1.4000094,5.1062336,8.279748,328.0923,-40.245823,-10.042058,6.72,24.72,9.3,-0.0693332,-0.02321288,-0.006414085,,,,,,,67,1445773364
,ServiceLog, julia,1445773482530,25 Окт 2015 г. 14:44:42,Raw,-1.2503718,5.4102974,7.85777,329.64536,-40.71424,-9.276876,5.64,26.699999,12.179999,-0.028405234,0.0076358155,-0.010995574,,,,,,,61,1445773364
