ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
333,Горьковская 3,Stanislav,1419503930817,Raw,-0.19613299,7.5707335,7.5707335,168.79688,-45.0,-1.03125,-6.875,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503931621,Raw,-0.74530536,6.825428,8.080679,178.25,-40.0625,-3.96875,5.0,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503932635,Raw,-0.2353596,6.590069,8.237586,186.73438,-38.640625,-1.265625,15.5,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503933646,Raw,-0.39226598,6.590069,8.080679,188.53125,-39.140625,-2.09375,18.75,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503934664,Raw,-0.4314926,6.4723887,8.1983595,189.29688,-38.296875,-2.328125,20.0625,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503935690,Raw,-0.588399,6.354709,8.472945,198.60938,-36.78125,-3.15625,25.8125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503936703,Raw,-1.7651969,6.158576,8.002226,198.82813,-36.9375,-9.859375,18.3125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503937709,Raw,-1.5298374,6.4723887,8.119906,185.71875,-38.0625,-8.359375,-10.3125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503938723,Raw,-1.2552512,6.080123,8.747532,184.32813,-34.515625,-6.703125,-6.625,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503939729,Raw,-1.0983448,6.00167,8.629851,178.85938,-34.59375,-5.90625,-12.125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503940745,Raw,-0.5491724,5.8055367,8.512172,160.65625,-34.265625,-3.015625,-31.8125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503941751,Raw,-0.70607877,5.76631,8.747532,147.14063,-33.296875,-3.8125,-37.9375,0.0,0.0,0.0,1419503930
334,Горьковская 4,Stanislav,1419503942337,Raw,-0.78453195,6.0408964,8.433719,146.29688,-35.078125,-4.25,-35.875,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503942765,Raw,-0.5491724,6.3154826,8.629851,145.96875,-36.140625,-2.90625,-31.3125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503943774,Raw,-0.19613299,8.669079,5.76631,147.25,-56.359375,-1.0625,-33.0625,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503944794,Raw,0.4314926,5.962443,8.1983595,157.96875,-35.96875,2.375,-16.6875,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503945801,Raw,-0.19613299,6.2762556,8.355266,158.84375,-36.875,-1.03125,-26.125,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503946814,Raw,0.5099458,9.100571,6.237029,163.54688,-55.546875,2.625,-16.75,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503947821,Raw,5.88399,7.72764,0.1569064,137.09375,-52.75,37.234375,-50.375,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503948837,Raw,2.9027684,7.6884136,-0.5491724,134.5625,-111.015625,20.640625,-18.25,0.0,0.0,0.0,1419503930
,ServiceLog,Stanislav,1419503949871,Raw,1.4906107,9.68897,-2.6674087,157.25,-107.453125,8.421875,-18.9375,0.0,0.0,0.0,1419503930
