Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-3.112,-10.649,-1.57,61,,01.01.2013 9:55:16,,,,,,,,,,333,,,,Горьковская 3,,,1357023317462,Raw,gsmart,1445534659,119655405
-3.026,-10.611,-1.168,63,,01.01.2013 9:55:18,,,,,,,,,,,,,,ServiceLog,,,1357023318001,Raw,gsmart,1445534659,119655405
-3.639,-10.391,-0.517,68,,01.01.2013 9:55:19,,,,,,,,,,,,,,ServiceLog,,,1357023319031,Raw,gsmart,1445534659,119655405
-3.284,-10.515,-0.852,60,,01.01.2013 9:55:20,,,,,,,,,,,,,,ServiceLog,,,1357023320081,Raw,gsmart,1445534659,119655405
-2.662,-11.09,-0.287,73,,01.01.2013 9:55:21,,,,,,,,,,,,,,ServiceLog,,,1357023321117,Raw,gsmart,1445534659,119655405
-2.116,-10.381,-0.143,67,,01.01.2013 9:55:22,,,,,,,,,,,,,,ServiceLog,,,1357023322152,Raw,gsmart,1445534659,119655405
-4.74,-10.391,-2.901,75,,01.01.2013 9:55:23,,,,,,,,,,,,,,ServiceLog,,,1357023323182,Raw,gsmart,1445534659,119655405
-3.495,-10.362,-1.915,79,,01.01.2013 9:55:24,,,,,,,,,,,,,,ServiceLog,,,1357023324216,Raw,gsmart,1445534659,119655405
-4.003,-10.295,-1.695,75,,01.01.2013 9:55:25,,,,,,,,,,,,,,ServiceLog,,,1357023325251,Raw,gsmart,1445534659,119655405
-3.361,-10.257,-1.57,81,,01.01.2013 9:55:26,,,,,,,,,,,,,,ServiceLog,,,1357023326281,Raw,gsmart,1445534659,119655405
-3.342,-10.477,-1.589,80,,01.01.2013 9:55:27,,,,,,,,,,,,,,ServiceLog,,,1357023327315,Raw,gsmart,1445534659,119655405
-3.342,-10.477,-1.589,80,,01.01.2013 9:55:27,,,,,,,,,,334,,,,Горьковская 4,,,1357023327880,Raw,gsmart,1445534659,119655405
-3.773,-10.324,-1.388,84,,01.01.2013 9:55:28,,,,,,,,,,,,,,ServiceLog,,,1357023328349,Raw,gsmart,1445534659,119655405
-3.677,-10.285,-0.814,88,,01.01.2013 9:55:29,,,,,,,,,,,,,,ServiceLog,,,1357023329378,Raw,gsmart,1445534659,119655405
-3.486,-10.372,-1.455,86,,01.01.2013 9:55:30,,,,,,,,,,,,,,ServiceLog,,,1357023330413,Raw,gsmart,1445534659,119655405
-3.658,-10.142,-1.283,78,,01.01.2013 9:55:31,,,,,,,,,,,,,,ServiceLog,,,1357023331447,Raw,gsmart,1445534659,119655405
-3.773,-10.496,-0.861,79,,01.01.2013 9:55:32,,,,,,,,,,,,,,ServiceLog,,,1357023332477,Raw,gsmart,1445534659,119655405
-3.399,-9.95,-1.417,89,,01.01.2013 9:55:33,,,,,,,,,,,,,,ServiceLog,,,1357023333512,Raw,gsmart,1445534659,119655405
-2.997,-9.893,-0.871,85,,01.01.2013 9:55:34,,,,,,,,,,,,,,ServiceLog,,,1357023334548,Raw,gsmart,1445534659,119655405
-3.198,-10.994,-0.66,78,,01.01.2013 9:55:35,,,,,,,,,,,,,,ServiceLog,,,1357023335576,Raw,gsmart,1445534659,119655405
-2.748,-10.314,-0.411,76,,01.01.2013 9:55:36,,,,,,,,,,,,,,ServiceLog,,,1357023336611,Raw,gsmart,1445534659,119655405
-2.432,-10.841,-1.168,76,,01.01.2013 9:55:37,,,,,,,,,,,,,,ServiceLog,,,1357023337644,Raw,gsmart,1445534659,119655405
-2.442,-10.688,-0.574,83,,01.01.2013 9:55:38,,,,,,,,,,,,,,ServiceLog,,,1357023338672,Raw,gsmart,1445534659,119655405
-2.327,-9.941,-0.574,83,,01.01.2013 9:55:39,,,,,,,,,,,,,,ServiceLog,,,1357023339706,Raw,gsmart,1445534659,119655405
