ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
282,Московские ворота 2, julia,1445760234720,25 Окт 2015 г. 11:03:54,Raw,-1.8507179,2.835932,10.026319,154.31216,-23.737648,-9.907048,-37.44,0.78,102.18,-0.103847094,0.054367006,-0.27916542,,,,,,,85,1445760131
,ServiceLog, julia,1445760235059,25 Окт 2015 г. 11:03:55,Raw,-1.54845,3.3500867,8.833407,152.82942,-23.174463,-9.6036215,-34.26,3.4199998,93.36,-0.004886922,0.021380283,0.064446285,,,,,,,79,1445760131
,ServiceLog, julia,1445760236086,25 Окт 2015 г. 11:03:56,Raw,-1.6130934,3.930082,8.374319,152.83495,-24.498009,-3.1089642,-20.039999,8.46,81.119995,-0.0106901415,-0.18417588,-0.057421334,,,,,,,85,1445760131
,ServiceLog, julia,1445760237106,25 Окт 2015 г. 11:03:57,Raw,-1.9578584,3.7379475,8.141483,161.3428,-27.294117,-9.46875,-10.2,17.279999,53.76,-0.19181168,0.11911872,-0.1572978,,,,,,,87,1445760131
,ServiceLog, julia,1445760238133,25 Окт 2015 г. 11:03:58,Raw,-0.7422025,3.6379895,8.400057,152.09723,-25.558521,-3.7333043,-5.64,16.68,48.96,-0.043066,0.09254608,0.018325957,,,,,,,86,1445760131
,ServiceLog, julia,1445760239160,25 Окт 2015 г. 11:03:59,Raw,-0.96785605,4.325724,8.640076,195.14494,-29.591368,-10.135608,-5.46,16.8,46.62,0.02076942,-0.048563786,-0.10567969,,,,,,,69,1445760131
,ServiceLog, julia,1445760240185,25 Окт 2015 г. 11:04:00,Raw,-0.10115502,4.76087,9.072228,191.48955,-29.909815,-7.007082,-4.2,14.94,45.48,-0.0720821,-0.09773844,0.14080444,,,,,,,68,1445760131
,ServiceLog, julia,1445760241209,25 Окт 2015 г. 11:04:01,Raw,-1.2677298,3.447052,9.151836,185.67442,-27.063347,-7.380863,-4.2,13.559999,45.539997,-0.1301143,0.09865474,-0.022907447,,,,,,,78,1445760131
,ServiceLog, julia,1445760242228,25 Окт 2015 г. 11:04:02,Raw,-1.3796587,3.2369606,8.977059,177.9763,-26.740889,-7.2229414,-6.18,15.299999,48.12,-0.056505036,0.021380283,-0.0888809,,,,,,,77,1445760131
,ServiceLog, julia,1445760243250,25 Окт 2015 г. 11:04:03,Raw,-1.1851299,3.3039982,8.589199,176.55066,-26.133965,-6.223215,-5.2799997,15.42,48.84,-0.023518313,0.014966198,-0.04337143,,,,,,,80,1445760131
,ServiceLog, julia,1445760244278,25 Окт 2015 г. 11:04:04,Raw,-0.86849666,4.0892963,7.615956,179.82614,-33.348408,-3.9119806,-3.84,16.08,48.539997,0.5335908,-0.13927728,0.10262536,,,,,,,73,1445760131
,ServiceLog, julia,1445760245296,25 Окт 2015 г. 11:04:05,Raw,-0.58119243,4.19943,8.506598,173.1407,-28.691944,-3.4881434,-4.14,17.46,48.0,-0.05009095,-0.024740042,-0.023823744,,,,,,,74,1445760131
,ServiceLog, julia,1445760246317,25 Окт 2015 г. 11:04:06,Raw,-0.712275,4.204817,8.76996,170.38586,-25.728025,-3.730987,-4.08,16.619999,48.42,-0.034513887,-0.022602014,-0.020158553,,,,,,,73,1445760131
,ServiceLog, julia,1445760247336,25 Окт 2015 г. 11:04:07,Raw,-0.6913257,3.7361517,9.248801,174.51141,-24.718712,-4.043875,-4.02,14.759999,45.48,-0.093767814,0.0061086523,-0.021380283,,,,,,,80,1445760131
,ServiceLog, julia,1445760248352,25 Окт 2015 г. 11:04:08,Raw,-0.74758947,3.8121676,8.804078,168.98466,-24.0281,-3.4720867,-4.5,13.98,46.079998,-0.021991149,-0.018325957,-0.013744468,,,,,,,78,1445760131
,ServiceLog, julia,1445760249386,25 Окт 2015 г. 11:04:09,Raw,-0.85413146,3.2453403,8.998607,172.36507,-22.633713,-4.9222207,-3.48,10.92,38.04,-0.09162979,0.027183503,-0.03481932,,,,,,,75,1445760131
,ServiceLog, julia,1445760250412,25 Окт 2015 г. 11:04:10,Raw,-0.82240826,3.578733,8.7532015,188.0393,-21.814304,-4.845708,-2.1,4.14,29.519999,-0.03023783,-0.020463986,-0.020158553,,,,,,,88,1445760131
,ServiceLog, julia,1445760251431,25 Окт 2015 г. 11:04:11,Raw,-0.92655605,3.3686419,9.209297,187.51917,-21.511707,-5.055278,-1.9799999,3.24,28.98,-0.105374254,0.0030543262,-0.0061086523,,,,,,,73,1445760131
,ServiceLog, julia,1445760252450,25 Окт 2015 г. 11:04:12,Raw,-0.9247604,3.6403837,8.791509,186.63396,-22.34063,-4.6533456,-1.62,2.52,28.5,-0.015271631,-0.08460484,-0.013133603,,,,,,,80,1445760131
,ServiceLog, julia,1445760253471,25 Окт 2015 г. 11:04:13,Raw,-1.3305776,3.317765,9.250597,179.01257,-21.475311,-4.8703885,-1.62,1.9799999,27.0,-0.09254608,-0.02443461,-0.059253927,,,,,,,85,1445760131
,ServiceLog, julia,1445760254490,25 Окт 2015 г. 11:04:14,Raw,-1.1665748,3.3028011,9.011775,189.44345,-22.155745,-5.789003,0.53999996,-4.3199997,16.92,-0.0421497,0.005497787,-0.00030543262,,,,,,,85,1445760131
,ServiceLog, julia,1445760255512,25 Окт 2015 г. 11:04:15,Raw,-1.4173675,3.3997664,7.754221,193.47733,-19.016981,-6.649098,0.29999998,-4.44,13.559999,0.006414085,-0.0720821,-0.12522738,,,,,,,89,1445760131
,ServiceLog, julia,1445760256537,25 Окт 2015 г. 11:04:16,Raw,-1.1121067,3.5446155,8.742428,185.53015,-18.8147,-6.254145,-1.02,-2.52,15.24,-0.022296581,-0.024129177,-0.0421497,,,,,,,87,1445760131
,ServiceLog, julia,1445760257562,25 Окт 2015 г. 11:04:17,Raw,-0.30047232,4.083311,8.164826,178.79106,-22.206226,-1.9090323,-1.62,-1.0799999,19.92,0.0036651916,-0.22602014,-0.049785517,,,,,,,85,1445760131
,ServiceLog, julia,1445760258581,25 Окт 2015 г. 11:04:18,Raw,0.29508537,4.4741645,9.122507,166.31851,-22.847208,-0.6522001,-2.46,1.86,24.0,-0.13255776,-0.051923547,-0.014660766,,,,,,,87,1445760131
,ServiceLog, julia,1445760259607,25 Окт 2015 г. 11:04:19,Raw,-0.3693056,3.728969,9.011177,101.34955,-16.346544,-2.5246873,-3.6599998,13.32,44.34,-0.09468412,0.073303826,-0.059864793,,,,,,,88,1445760131
,ServiceLog, julia,1445760260626,25 Окт 2015 г. 11:04:20,Raw,-0.3489549,3.8989575,8.55987,202.12091,-17.51756,-3.713534,-2.6399999,12.42,43.2,-0.012217305,-0.026572637,-0.025045475,,,,,,,87,1445760131
,ServiceLog, julia,1445760261644,25 Окт 2015 г. 11:04:21,Raw,-0.4201824,3.8833952,8.874108,355.05325,-16.98182,-4.119726,-3.1799998,13.799999,44.879997,-0.024129177,-0.0143553335,-0.018020526,,,,,,,87,1445760131
,ServiceLog, julia,1445760262663,25 Окт 2015 г. 11:04:22,Raw,-0.32202014,3.9935284,8.6257105,241.98117,-18.180996,-4.075376,-2.22,14.28,46.079998,-0.015882496,-0.008857546,0.00061086525,,,,,,,81,1445760131
,ServiceLog, julia,1445760263680,25 Окт 2015 г. 11:04:23,Raw,-0.24720132,3.8205473,8.924985,218.95267,-16.80166,-3.7673233,-2.28,12.599999,43.32,-0.08368854,-0.010079277,-0.023823744,,,,,,,79,1445760131
,ServiceLog, julia,1445760264698,25 Окт 2015 г. 11:04:24,Raw,0.55126494,1.8525136,8.479664,244.97708,-6.9826965,-2.8287697,12.96,7.14,54.84,-0.5870415,0.23884831,0.35246924,,,,,,,78,1445760131
,ServiceLog, julia,1445760265718,25 Окт 2015 г. 11:04:25,Raw,-0.29927522,4.3059716,8.294712,228.86613,-25.998293,9.628417,17.16,14.28,61.199997,0.83016586,-0.24312437,0.82802784,,,,,,,83,1445760131
283,Московские ворота 3, julia,1445760266466,25 Окт 2015 г. 11:04:26,Raw,-0.23642741,6.2225304,5.403713,244.892,-22.58963,5.1523385,15.059999,20.039999,64.38,0.31398472,-0.30482176,0.022602014,,,,,,,70,1445760131
