ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
252,Московская 2,natalie,1445519879363,22.10.2015 16:17:59,Raw,-0.747,4.874,6.579,53.421875,-29.75,0.671875,-9.96,-57.6,-115.92,,,,,,,,,,83,552491703,1445519656
,ServiceLog,natalie,1445519879571,22.10.2015 16:17:59,Raw,-0.373,4.98,7.747,29.234375,-30.90625,2.609375,-4.62,-58.92,-151.32,,,,,,,,,,85,552491703,1445519656
,ServiceLog,natalie,1445519880596,22.10.2015 16:18:00,Raw,-0.153,4.97,8.293,0.625,-32.75,2.203125,2.76,-60.54,-195.48,,,,,,,,,,73,552491703,1445519656
,ServiceLog,natalie,1445519881611,22.10.2015 16:18:01,Raw,0.0,5.133,7.872,3.375,-32.421875,0.421875,1.74,-59.7,-198.78,,,,,,,,,,65,552491703,1445519656
,ServiceLog,natalie,1445519882642,22.10.2015 16:18:02,Raw,-0.737,5.267,8.236,11.03125,-33.421875,3.8125,2.28,-60.96,-209.76,,,,,,,,,,67,552491703,1445519656
,ServiceLog,natalie,1445519883657,22.10.2015 16:18:03,Raw,-0.718,4.989,8.303,12.046875,-31.5,4.375,2.7,-60.72,-208.38,,,,,,,,,,71,552491703,1445519656
,ServiceLog,natalie,1445519884675,22.10.2015 16:18:04,Raw,-0.727,5.2,7.939,12.921875,-32.1875,4.203125,0.36,-62.1,-197.16,,,,,,,,,,78,552491703,1445519656
,ServiceLog,natalie,1445519885692,22.10.2015 16:18:05,Raw,-0.718,5.181,8.293,26.46875,-32.1875,4.03125,-5.28,-67.92,-169.5,,,,,,,,,,90,552491703,1445519656
,ServiceLog,natalie,1445519886716,22.10.2015 16:18:06,Raw,-0.699,5.104,8.198,33.1875,-31.953125,3.859375,-7.32,-69.72,-159.18,,,,,,,,,,90,552491703,1445519656
,ServiceLog,natalie,1445519887733,22.10.2015 16:18:07,Raw,-0.603,5.095,8.217,47.15625,-31.015625,4.34375,-9.18,-69.78,-151.44,,,,,,,,,,78,552491703,1445519656
