Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-0.55459595,6.6022034,6.9970856,54,190.33562,22 окт. 2015 г. 20:52:00,,,,,,,0.001663208,0.0022888184,-0.0045928955,393,0.08679962,9.817299,91.09502,Проспект Просвещения 3,-42.92863,-3.0359452,1445536320530,Raw,lena ,1445536321,119655405
-2.0548553,6.838211,6.5687103,61,193.49858,22 окт. 2015 г. 20:52:01,,,,,,,0.025512695,-0.042907715,-0.10144043,,-13.257965,23.36634,115.71469,ServiceLog,-44.30354,-6.493565,1445536321151,Raw,lena ,1445536321,119655405
-2.2088165,6.9284363,6.3636017,58,204.17867,22 окт. 2015 г. 20:52:02,,,,,,,0.019821167,0.018676758,0.051651,,-18.875107,32.073196,127.16908,ServiceLog,-46.26381,-11.227776,1445536322174,Raw,lena ,1445536321,119655405
-1.7310638,6.869583,6.5293274,63,205.35045,22 окт. 2015 г. 20:52:03,,,,,,,-0.03642273,-0.03756714,0.08618164,,-18.304428,34.858307,131.85297,ServiceLog,-47.945396,-13.543405,1445536323214,Raw,lena ,1445536321,119655405
-2.8305664,6.8672028,6.313492,66,206.866,22 окт. 2015 г. 20:52:04,,,,,,,0.010559082,0.02935791,0.0010986328,,-17.420372,34.28591,130.18176,ServiceLog,-46.42202,-15.478931,1445536324240,Raw,lena ,1445536321,119655405
-2.8159485,8.403137,7.4421997,66,206.42488,22 окт. 2015 г. 20:52:05,,,,,,,0.010559082,-0.2967682,0.08369446,,-24.855217,45.387444,155.94662,ServiceLog,-46.63529,-15.240757,1445536325254,Raw,lena ,1445536321,119655405
-2.1328278,7.566147,5.2239075,64,224.75359,22 окт. 2015 г. 20:52:06,,,,,,,-1.8589935,0.06816101,2.0312195,,-13.981995,49.112305,158.56467,ServiceLog,-45.069725,-17.787277,1445536326267,Raw,lena ,1445536321,119655405
-3.6198578,3.5884247,7.542557,73,237.30533,22 окт. 2015 г. 20:52:07,,,,,,,-0.41311646,-0.20883179,0.24925232,,7.1956787,4.949936,157.47272,ServiceLog,-28.846464,-21.986143,1445536327290,Raw,lena ,1445536321,119655405
-2.0606842,5.7665405,7.3007507,70,219.11418,22 окт. 2015 г. 20:52:08,,,,,,,0.25836182,0.36047363,0.51449585,,-2.535614,6.892761,162.92297,ServiceLog,-41.76191,-15.975284,1445536328312,Raw,lena ,1445536321,119655405
-3.2909546,5.3088074,7.165909,71,219.10194,22 окт. 2015 г. 20:52:09,,,,,,,-0.033218384,0.042175293,-0.1103363,,-18.105873,16.4543,178.51974,ServiceLog,-37.631706,-18.97749,1445536329347,Raw,lena ,1445536321,119655405
-3.23201,4.9275513,7.5088654,74,220.60104,22 окт. 2015 г. 20:52:10,,,,,,,0.23878479,-0.00730896,-0.03591919,,-13.0205,-2.8513107,175.1546,ServiceLog,-32.184185,-19.451048,1445536330379,Raw,lena ,1445536321,119655405
-2.8626251,4.8658752,7.3289185,75,220.6788,22 окт. 2015 г. 20:52:11,,,,,,,0.0041503906,0.005493164,-0.045532227,,-12.481293,-8.804527,185.84604,ServiceLog,-32.75385,-18.905073,1445536331412,Raw,lena ,1445536321,119655405
-2.8626251,4.8658752,7.3289185,75,220.6788,22 окт. 2015 г. 20:52:11,,,,,,,0.0041503906,0.005493164,-0.045532227,394,-12.481293,-8.804527,185.84604,Проспект Просвещения 4,-32.75385,-18.905073,1445536331952,Raw,lena ,1445536321,119655405
-3.0427399,4.9344025,7.3080597,76,219.16492,22 окт. 2015 г. 20:52:12,,,,,,,-0.01222229,-0.009796143,0.025299072,,-20.722946,-3.2184753,210.37589,ServiceLog,-33.661648,-19.85106,1445536332419,Raw,lena ,1445536321,119655405
-3.128769,5.6435547,7.2635956,76,216.57558,22 окт. 2015 г. 20:52:13,,,,,,,0.07286072,0.3052826,0.33363342,,-3.3811417,-18.741432,161.30534,ServiceLog,-32.935555,-18.444433,1445536333442,Raw,lena ,1445536321,119655405
