ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
102,Пушкинская 2,Stanislav,1419358188539,Raw,-0.78453195,8.8652115,5.7270837,231.625,-58.8125,-4.390625,22.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358189003,Raw,-0.0784532,8.747532,5.4524975,231.17188,-58.328125,-1.90625,23.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358190012,Raw,-0.0392266,8.394492,6.354709,230.89063,-53.765625,1.265625,23.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358191026,Raw,-0.5099458,8.551398,6.1978025,232.09375,-54.1875,-1.015625,24.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358192033,Raw,-0.39226598,11.964112,6.550842,237.15625,-53.28125,2.625,29.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358193047,Raw,0.1569064,8.119906,6.668522,242.15625,-48.640625,0.78125,30.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358194063,Raw,0.0784532,8.316039,6.433162,244.03125,-51.53125,0.140625,28.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358195074,Raw,-0.0,8.1983595,6.5116153,249.5625,-51.28125,0.359375,29.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358196084,Raw,-0.2353596,8.1983595,6.433162,251.42188,-52.09375,-1.03125,29.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358197116,Raw,-0.2745862,8.472945,6.3154826,252.57813,-53.140625,-2.265625,30.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358198147,Raw,-0.3138128,8.159133,6.158576,253.42188,-52.9375,-1.765625,30.625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358199164,Raw,-0.39226598,8.355266,6.354709,254.04688,-51.59375,-2.296875,30.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358200184,Raw,-0.35303938,8.119906,6.354709,254.32813,-51.234375,-1.875,31.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358201198,Raw,-0.5099458,8.119906,6.4723887,254.39063,-51.234375,-2.328125,30.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358202218,Raw,-0.3138128,8.276813,6.3939357,253.5,-52.234375,-1.84375,30.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358203242,Raw,-0.35303938,8.041452,6.433162,252.48438,-51.125,-1.734375,30.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358204271,Raw,-0.2745862,8.080679,6.5116153,252.04688,-51.421875,-2.34375,30.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358205293,Raw,-0.2353596,8.1983595,6.433162,252.39063,-51.828125,-1.28125,30.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358206315,Raw,-0.1569064,8.1983595,6.3939357,252.0,-53.0625,-0.359375,31.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358207334,Raw,-0.35303938,8.590625,6.158576,246.92188,-53.109375,-2.09375,29.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358208354,Raw,-0.39226598,8.512172,6.0408964,246.96875,-53.96875,-1.875,30.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358209377,Raw,-0.2353596,8.433719,5.962443,247.21875,-54.765625,-1.28125,30.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358210395,Raw,-0.2745862,8.512172,5.8447633,245.89063,-55.453125,-1.515625,28.625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358211422,Raw,-0.2353596,8.590625,5.9232163,240.95313,-55.453125,-1.734375,28.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358212444,Raw,-0.35303938,8.629851,5.962443,240.54688,-55.734375,-1.484375,28.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358213470,Raw,-0.588399,8.237586,6.0408964,236.89063,-56.421875,-0.84375,31.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419358214493,Raw,-0.6276256,8.747532,6.158576,219.5,-54.140625,-2.96875,32.8125,0.0,0.0,0.0
103,Пушкинская 3,Stanislav,1419358215201,Raw,-1.6867437,8.512172,5.7270837,214.76563,-54.859375,-7.546875,22.5625,0.0,0.0,0.0
