ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
363,Пионерская 3,natalie,1445535167586,22.10.2015 20:32:47,Raw,-2.298,4.836,7.422,141.375,-30.421875,16.859375,-22.38,-59.4,-18.6,,,,,,,,,,79,119655405,1445535167
,ServiceLog,natalie,1445535167751,22.10.2015 20:32:47,Raw,-0.258,5.478,8.322,141.54688,-28.6875,16.75,-22.5,-57.9,-18.96,,,,,,,,,,79,119655405,1445535167
,ServiceLog,natalie,1445535168777,22.10.2015 20:32:48,Raw,-1.139,5.813,6.991,137.79688,-36.53125,9.75,-20.1,-47.94,-18.84,,,,,,,,,,79,119655405,1445535167
,ServiceLog,natalie,1445535169795,22.10.2015 20:32:49,Raw,-4.376,4.252,7.767,148.60938,-34.609375,13.921875,-11.34,-41.46,-6.9,,,,,,,,,,78,119655405,1445535167
,ServiceLog,natalie,1445535170820,22.10.2015 20:32:50,Raw,-4.491,4.041,7.355,148.85938,-36.625,3.1875,-19.2,-42.9,-12.96,,,,,,,,,,83,119655405,1445535167
,ServiceLog,natalie,1445535171851,22.10.2015 20:32:51,Raw,-3.84,5.2,7.154,138.39063,-30.578125,16.046875,-11.28,-24.36,-6.0,,,,,,,,,,86,119655405,1445535167
,ServiceLog,natalie,1445535172871,22.10.2015 20:32:52,Raw,-2.604,5.669,6.905,155.39063,-33.078125,13.859375,-8.52,-21.18,8.82,,,,,,,,,,81,119655405,1445535167
,ServiceLog,natalie,1445535173892,22.10.2015 20:32:53,Raw,-2.241,5.526,7.814,161.60938,-33.65625,18.59375,-13.32,-23.7,16.92,,,,,,,,,,83,119655405,1445535167
,ServiceLog,natalie,1445535174912,22.10.2015 20:32:54,Raw,-2.26,4.932,8.609,157.10938,-32.09375,19.015625,-15.48,-29.4,16.68,,,,,,,,,,84,119655405,1445535167
,ServiceLog,natalie,1445535175929,22.10.2015 20:32:55,Raw,-0.22,5.411,7.853,166.03125,-28.015625,11.75,-21.9,-39.12,37.68,,,,,,,,,,87,119655405,1445535167
,ServiceLog,natalie,1445535176949,22.10.2015 20:32:56,Raw,-2.547,5.018,7.565,157.53125,-33.390625,5.96875,-30.72,-41.52,37.86,,,,,,,,,,89,119655405,1445535167
,ServiceLog,natalie,1445535177969,22.10.2015 20:32:57,Raw,-2.432,5.104,8.676,157.3125,-30.828125,22.296875,-30.54,-43.02,34.86,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535178989,22.10.2015 20:32:58,Raw,-2.221,5.229,7.92,152.26563,-36.34375,9.046875,-31.74,-35.22,27.54,,,,,,,,,,88,119655405,1445535167
,ServiceLog,natalie,1445535180012,22.10.2015 20:33:00,Raw,-1.168,5.296,8.523,131.04688,-25.609375,7.125,-93.48,-44.46,27.78,,,,,,,,,,89,119655405,1445535167
,ServiceLog,natalie,1445535181035,22.10.2015 20:33:01,Raw,-2.786,3.332,9.807,113.171875,-22.609375,13.703125,-4.14,-61.32,-80.82,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535182057,22.10.2015 20:33:02,Raw,-1.436,-0.143,8.092,206.28125,-20.96875,5.34375,27.9,-62.94,-44.94,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535183078,22.10.2015 20:33:03,Raw,4.884,3.715,9.213,226.98438,-9.359375,-14.125,32.76,-55.74,-41.52,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535184102,22.10.2015 20:33:04,Raw,-1.857,6.924,8.006,255.75,-37.75,12.71875,39.06,-55.02,-49.98,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535185122,22.10.2015 20:33:05,Raw,-1.695,6.282,6.866,285.01563,-41.609375,10.296875,38.22,-37.92,-35.46,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535186146,22.10.2015 20:33:06,Raw,-3.773,5.277,5.784,212.42188,-37.40625,25.75,31.2,-42.06,-21.3,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535187170,22.10.2015 20:33:07,Raw,-3.045,5.554,7.585,256.79688,-38.0,15.78125,39.84,-27.78,-21.66,,,,,,,,,,90,119655405,1445535167
364,Пионерская 4,natalie,1445535187224,22.10.2015 20:33:07,Raw,-3.045,5.554,7.585,256.79688,-38.0,15.78125,39.84,-27.78,-21.66,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535188192,22.10.2015 20:33:08,Raw,-1.187,6.636,8.878,248.67188,-36.515625,6.109375,42.48,-33.72,-23.1,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535189213,22.10.2015 20:33:09,Raw,-2.327,3.821,8.37,249.09375,-23.078125,17.125,45.18,-39.18,-33.18,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535190240,22.10.2015 20:33:10,Raw,-1.982,5.277,7.652,222.71875,-33.6875,12.0,34.74,-56.94,-26.7,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535191264,22.10.2015 20:33:11,Raw,-2.375,5.65,7.278,217.625,-37.25,19.0625,34.08,-56.94,-22.32,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535192292,22.10.2015 20:33:12,Raw,-3.122,5.727,6.761,210.89063,-37.546875,19.421875,35.88,-49.68,-17.04,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535193314,22.10.2015 20:33:13,Raw,-2.834,4.683,7.604,249.5625,-31.375,19.25,22.68,-22.86,-32.82,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535194337,22.10.2015 20:33:14,Raw,-3.227,4.443,8.763,328.8125,-26.96875,22.96875,20.34,-13.68,-37.62,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535195362,22.10.2015 20:33:15,Raw,-3.409,4.52,8.274,335.3125,-28.625,18.828125,15.84,26.34,-13.2,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535196378,22.10.2015 20:33:16,Raw,-2.825,3.601,7.929,337.32813,-28.5625,22.140625,13.8,26.94,-13.74,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535197404,22.10.2015 20:33:17,Raw,-2.547,4.108,7.767,338.0,-26.59375,13.71875,14.76,26.04,-14.16,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535198424,22.10.2015 20:33:18,Raw,-3.093,3.83,8.303,338.78125,-27.890625,14.328125,13.74,27.3,-14.22,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535199443,22.10.2015 20:33:19,Raw,-2.059,4.826,6.55,339.84375,-20.515625,16.765625,13.98,27.42,-14.28,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535200467,22.10.2015 20:33:20,Raw,-2.097,4.874,8.906,340.34375,-25.171875,13.359375,13.2,28.92,-13.8,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535201489,22.10.2015 20:33:21,Raw,-0.699,3.198,9.5,340.25,-13.609375,7.796875,12.36,25.98,-19.02,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535202509,22.10.2015 20:33:22,Raw,-0.459,4.558,10.391,341.64063,-22.53125,7.265625,9.06,20.16,-19.26,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535203528,22.10.2015 20:33:23,Raw,-2.288,3.677,8.6,342.75,-26.875,10.296875,9.3,26.7,-10.86,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535204549,22.10.2015 20:33:24,Raw,-3.304,4.96,9.059,343.25,-32.953125,17.65625,10.62,36.3,-10.38,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535205569,22.10.2015 20:33:25,Raw,-2.853,5.612,8.629,345.17188,-32.28125,14.0625,6.6,37.74,-9.54,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535206584,22.10.2015 20:33:26,Raw,-2.135,5.621,7.518,347.28125,-34.125,18.296875,5.64,39.18,-8.1,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535207602,22.10.2015 20:33:27,Raw,-2.576,5.286,7.23,348.71875,-31.03125,18.234375,6.42,41.04,-8.94,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535208620,22.10.2015 20:33:28,Raw,-2.413,4.003,9.079,349.20313,-25.953125,12.640625,5.04,40.44,-6.6,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535209637,22.10.2015 20:33:29,Raw,-2.327,5.104,7.709,351.5,-32.9375,13.890625,2.34,41.76,-7.68,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535210650,22.10.2015 20:33:30,Raw,-2.949,4.644,8.868,352.60938,-27.640625,17.53125,4.14,41.34,-10.14,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535211669,22.10.2015 20:33:31,Raw,-2.777,4.501,9.347,352.5,-25.078125,13.9375,5.4,42.18,-8.82,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535212691,22.10.2015 20:33:32,Raw,-1.666,5.42,7.087,352.46875,-35.9375,12.953125,2.4,43.2,-4.62,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535213708,22.10.2015 20:33:33,Raw,-3.074,3.984,7.527,354.21875,-26.40625,20.0625,1.08,44.88,-9.3,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535214721,22.10.2015 20:33:34,Raw,-1.953,3.744,8.427,356.17188,-20.859375,13.84375,1.32,46.14,-11.22,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535215744,22.10.2015 20:33:35,Raw,-3.371,3.505,7.403,356.4375,-29.0625,9.984375,1.98,45.18,-10.44,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535216757,22.10.2015 20:33:36,Raw,-1.513,4.415,6.895,356.64063,-32.015625,2.6875,4.38,45.06,-19.8,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535217771,22.10.2015 20:33:37,Raw,-2.413,3.189,10.027,357.39063,-24.953125,17.03125,3.84,43.62,-23.82,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535218788,22.10.2015 20:33:38,Raw,-2.873,3.782,9.059,359.10938,-20.5625,15.46875,1.92,45.24,-23.64,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535219803,22.10.2015 20:33:39,Raw,-3.208,4.099,8.763,0.25,-27.109375,13.296875,2.52,44.4,-22.62,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535220902,22.10.2015 20:33:40,Raw,-1.474,3.974,8.322,0.390625,-21.09375,11.8125,2.46,45.42,-21.06,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535221915,22.10.2015 20:33:41,Raw,-2.078,3.17,7.632,359.4375,-22.015625,11.140625,3.78,46.38,-21.84,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535222942,22.10.2015 20:33:42,Raw,-2.509,4.089,7.336,358.8125,-28.765625,15.40625,4.8,44.76,-22.5,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535223962,22.10.2015 20:33:43,Raw,-2.758,4.788,8.619,358.39063,-29.90625,16.453125,4.08,43.14,-18.84,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535224979,22.10.2015 20:33:44,Raw,-3.562,5.468,11.099,357.79688,-41.828125,20.78125,2.7,45.72,-11.58,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535226008,22.10.2015 20:33:46,Raw,-1.829,4.711,8.006,356.6875,-26.65625,11.796875,4.68,39.66,-11.34,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535227024,22.10.2015 20:33:47,Raw,-1.446,5.267,3.936,355.40625,-47.171875,14.765625,4.62,39.0,-9.9,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535228044,22.10.2015 20:33:48,Raw,-3.16,4.568,10.209,351.875,-20.703125,18.296875,2.82,43.44,-8.7,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535229063,22.10.2015 20:33:49,Raw,-2.078,4.185,11.578,353.09375,-28.09375,9.390625,3.12,46.44,-7.98,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535230081,22.10.2015 20:33:50,Raw,-2.949,5.372,7.747,353.07813,-34.703125,9.640625,6.36,43.32,-9.36,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535231101,22.10.2015 20:33:51,Raw,-2.25,3.083,6.742,352.59375,-25.453125,12.71875,5.16,42.96,-9.6,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535232119,22.10.2015 20:33:52,Raw,-1.915,3.447,7.546,353.25,-22.984375,11.09375,3.36,40.2,-6.42,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535233139,22.10.2015 20:33:53,Raw,-2.585,3.122,5.487,353.48438,-25.390625,9.453125,3.12,42.24,-7.2,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535234158,22.10.2015 20:33:54,Raw,-1.743,3.773,6.799,353.34375,-26.3125,7.625,4.74,43.02,-7.68,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535235174,22.10.2015 20:33:55,Raw,-1.082,4.309,7.776,353.0625,-22.90625,15.234375,4.86,41.94,-9.6,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535236196,22.10.2015 20:33:56,Raw,-0.986,4.731,7.824,354.57813,-32.21875,9.390625,2.76,38.22,-17.16,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535237257,22.10.2015 20:33:57,Raw,-2.959,4.874,8.6,0.265625,-35.828125,14.703125,2.46,41.22,-18.42,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535238286,22.10.2015 20:33:58,Raw,-1.331,4.328,8.36,0.421875,-22.390625,19.359375,2.28,39.96,-19.02,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535239305,22.10.2015 20:33:59,Raw,-2.355,3.668,7.479,0.453125,-18.203125,21.84375,2.94,40.62,-19.92,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535240323,22.10.2015 20:34:00,Raw,-2.576,3.974,8.657,1.265625,-28.296875,14.234375,1.5,42.42,-26.58,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535241340,22.10.2015 20:34:01,Raw,-3.15,4.922,9.059,1.921875,-18.09375,15.453125,1.56,41.76,-28.02,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535242361,22.10.2015 20:34:02,Raw,-2.231,3.38,9.615,3.546875,-17.6875,18.71875,0.42,40.5,-24.24,,,,,,,,,,90,119655405,1445535167
,ServiceLog,natalie,1445535243380,22.10.2015 20:34:03,Raw,-3.457,4.52,6.933,4.03125,-31.5625,19.6875,0.84,41.1,-22.8,,,,,,,,,,90,119655405,1445535167
