ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
933,Старая деревня 3,Stanislav,1435665570978,Raw,0.19613299,5.570177,9.296704,109.671875,-30.21875,3.609375,-38.0625,-40.25,-48.875,,,,,,,,,
,ServiceLog,Stanislav,1435665571293,Raw,-0.6276256,5.570177,9.022118,103.578125,-29.0,-5.9375,-41.5625,-40.625,-62.875,,,,,,,,,
,ServiceLog,Stanislav,1435665572311,Raw,-0.78453195,5.4524975,9.100571,83.8125,-30.515625,-4.171875,-41.625,-41.75,-83.875,,,,,,,,,
,ServiceLog,Stanislav,1435665573320,Raw,-0.1569064,5.3348174,9.296704,83.046875,-29.3125,0.359375,-50.4375,-37.0,-84.0,,,,,,,,,
,ServiceLog,Stanislav,1435665574344,Raw,-0.4707192,5.2563643,9.296704,82.734375,-30.359375,-0.78125,-46.9375,-39.0625,-84.0625,,,,,,,,,
,ServiceLog,Stanislav,1435665575352,Raw,0.3138128,5.1386843,9.218251,83.078125,-29.203125,1.234375,-44.5625,-33.75,-67.8125,,,,,,,,,
,ServiceLog,Stanislav,1435665576373,Raw,0.4707192,5.2563643,9.414384,84.796875,-29.765625,1.484375,-43.5625,-31.75,-52.875,,,,,,,,,
,ServiceLog,Stanislav,1435665577385,Raw,0.2745862,4.903325,9.335931,94.09375,-27.953125,1.265625,-42.1875,-32.75,-50.1875,,,,,,,,,
,ServiceLog,Stanislav,1435665578401,Raw,0.4314926,4.981778,9.139797,95.109375,-28.546875,2.0625,-40.3125,-33.25,-46.25,,,,,,,,,
,ServiceLog,Stanislav,1435665579411,Raw,0.39226598,5.0210047,9.179024,96.625,-28.640625,2.09375,-40.9375,-32.375,-42.6875,,,,,,,,,
,ServiceLog,Stanislav,1435665580427,Raw,0.588399,5.4524975,9.061344,97.859375,-30.984375,3.15625,-40.4375,-32.625,-39.75,,,,,,,,,
,ServiceLog,Stanislav,1435665581438,Raw,0.2745862,5.060231,9.179024,98.875,-29.125,2.546875,-39.125,-30.75,-39.625,,,,,,,,,
