ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
492,Гостиный двор 2,natalie,1445533422137,22.10.2015 20:03:42,Raw,-1.417,3.572,9.127,191.0625,-19.625,8.9375,19.44,-90.66,-20.04,,,,,,,,,,82,369760759,1445533055
,ServiceLog,natalie,1445533422597,22.10.2015 20:03:42,Raw,-1.321,3.237,9.04,190.9375,-20.578125,8.0,20.1,-91.44,-19.26,,,,,,,,,,82,369760759,1445533055
,ServiceLog,natalie,1445533423622,22.10.2015 20:03:43,Raw,-0.689,3.246,9.739,191.28125,-22.234375,4.875,19.14,-94.02,-15.36,,,,,,,,,,79,369760759,1445533055
,ServiceLog,natalie,1445533424642,22.10.2015 20:03:44,Raw,-0.335,3.122,9.653,191.35938,-20.84375,-0.078125,19.86,-100.5,-7.44,,,,,,,,,,81,369760759,1445533055
,ServiceLog,natalie,1445533425672,22.10.2015 20:03:45,Raw,-0.478,2.901,9.481,191.15625,-17.03125,5.0625,18.42,-100.08,-4.8,,,,,,,,,,82,369760759,1445533055
,ServiceLog,natalie,1445533426693,22.10.2015 20:03:46,Raw,-1.599,3.074,8.475,190.20313,-14.1875,8.0625,16.92,-99.12,-1.02,,,,,,,,,,86,369760759,1445533055
,ServiceLog,natalie,1445533427720,22.10.2015 20:03:47,Raw,-0.804,4.07,9.596,185.34375,-21.078125,14.625,9.6,-109.5,-5.28,,,,,,,,,,79,369760759,1445533055
,ServiceLog,natalie,1445533428742,22.10.2015 20:03:48,Raw,0.44,3.447,8.437,187.07813,-24.875,-6.5,3.78,-81.96,-51.9,,,,,,,,,,81,369760759,1445533055
,ServiceLog,natalie,1445533429769,22.10.2015 20:03:49,Raw,0.727,2.997,7.01,183.75,-10.4375,-3.21875,4.92,-85.26,-60.9,,,,,,,,,,83,369760759,1445533055
,ServiceLog,natalie,1445533430784,22.10.2015 20:03:50,Raw,-1.177,1.551,8.561,176.34375,-11.234375,5.90625,-1.62,-84.72,-57.0,,,,,,,,,,83,369760759,1445533055
,ServiceLog,natalie,1445533431809,22.10.2015 20:03:51,Raw,-1.043,1.474,9.165,160.82813,-23.8125,15.984375,-12.06,-85.44,-54.48,,,,,,,,,,84,369760759,1445533055
,ServiceLog,natalie,1445533432830,22.10.2015 20:03:52,Raw,-2.365,1.618,7.039,165.17188,-17.21875,-1.765625,-12.96,-90.12,-51.42,,,,,,,,,,83,369760759,1445533055
,ServiceLog,natalie,1445533433854,22.10.2015 20:03:53,Raw,-1.149,2.154,12.613,176.10938,-19.15625,-2.578125,-5.88,-89.46,-52.02,,,,,,,,,,82,369760759,1445533055
,ServiceLog,natalie,1445533434874,22.10.2015 20:03:54,Raw,1.561,1.35,13.436,179.15625,-8.765625,5.203125,-2.52,-99.06,-47.88,,,,,,,,,,79,369760759,1445533055
,ServiceLog,natalie,1445533435894,22.10.2015 20:03:55,Raw,0.363,2.298,8.82,192.67188,-14.53125,-2.203125,30.24,-115.32,-29.76,,,,,,,,,,78,369760759,1445533055
,ServiceLog,natalie,1445533436917,22.10.2015 20:03:56,Raw,0.545,4.137,6.684,211.0625,-29.484375,-3.25,46.26,-87.96,-36.12,,,,,,,,,,80,369760759,1445533055
,ServiceLog,natalie,1445533437934,22.10.2015 20:03:57,Raw,1.043,4.568,8.006,218.26563,-29.484375,-6.421875,42.12,-75.78,-42.18,,,,,,,,,,79,369760759,1445533055
,ServiceLog,natalie,1445533438957,22.10.2015 20:03:58,Raw,1.599,5.679,8.389,225.35938,-33.625,-8.9375,40.62,-78.48,-52.8,,,,,,,,,,78,369760759,1445533055
,ServiceLog,natalie,1445533439978,22.10.2015 20:03:59,Raw,2.375,1.896,11.032,215.73438,-6.5,-8.9375,46.92,-90.6,-53.34,,,,,,,,,,78,369760759,1445533055
,ServiceLog,natalie,1445533441000,22.10.2015 20:04:01,Raw,1.407,2.078,6.742,214.60938,-16.75,-11.265625,38.76,-84.78,-48.84,,,,,,,,,,79,369760759,1445533055
,ServiceLog,natalie,1445533442051,22.10.2015 20:04:02,Raw,9.328,-13.609,5.487,205.82813,51.25,-30.8125,28.38,-69.6,-46.26,,,,,,,,,,80,369760759,1445533055
,ServiceLog,natalie,1445533443078,22.10.2015 20:04:03,Raw,4.865,-10.822,3.926,203.625,60.0,-22.890625,24.54,-41.82,-45.96,,,,,,,,,,84,369760759,1445533055
,ServiceLog,natalie,1445533444102,22.10.2015 20:04:04,Raw,9.969,-2.48,3.811,193.0625,13.890625,-63.9375,1.38,-52.74,-37.62,,,,,,,,,,78,369760759,1445533055
,ServiceLog,natalie,1445533445129,22.10.2015 20:04:05,Raw,9.72,-7.671,1.934,160.64063,134.0,-37.578125,-13.92,-64.62,-31.5,,,,,,,,,,80,369760759,1445533055
,ServiceLog,natalie,1445533446153,22.10.2015 20:04:06,Raw,6.569,-9.797,-0.871,263.53125,116.171875,-3.25,15.24,-24.6,-5.88,,,,,,,,,,83,369760759,1445533055
,ServiceLog,natalie,1445533447179,22.10.2015 20:04:07,Raw,3.715,-12.019,-3.878,184.29688,82.859375,-6.671875,-0.6,-28.08,-13.92,,,,,,,,,,81,369760759,1445533055
,ServiceLog,natalie,1445533448203,22.10.2015 20:04:08,Raw,-8.581,-9.596,0.507,164.95313,120.390625,-10.03125,-0.6,-26.64,-20.94,,,,,,,,,,88,369760759,1445533055
,ServiceLog,natalie,1445533449229,22.10.2015 20:04:09,Raw,-5.344,-14.049,2.672,162.73438,127.125,-15.921875,-4.2,-20.22,-21.12,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533450254,22.10.2015 20:04:10,Raw,1.838,-7.364,-2.068,162.17188,120.671875,-21.921875,-3.18,-19.38,-19.08,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533451281,22.10.2015 20:04:11,Raw,-1.024,-4.099,-0.411,180.8125,135.0625,42.609375,1.86,-22.92,-19.98,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533452303,22.10.2015 20:04:12,Raw,-1.494,-11.866,-0.689,222.53125,133.9375,2.1875,11.28,-28.62,-21.0,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533453328,22.10.2015 20:04:13,Raw,-2.039,-8.83,-6.004,197.70313,98.84375,5.4375,14.64,-26.52,-21.6,,,,,,,,,,86,369760759,1445533055
,ServiceLog,natalie,1445533454351,22.10.2015 20:04:14,Raw,-1.245,-11.875,0.421,220.39063,119.265625,-8.625,13.56,-25.68,-22.74,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533455382,22.10.2015 20:04:15,Raw,0.928,-7.144,-1.666,221.875,117.09375,-17.390625,23.1,-28.02,-25.08,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533456407,22.10.2015 20:04:16,Raw,-1.283,-10.87,-2.078,241.59375,124.625,-27.953125,21.66,-20.82,-20.04,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533457439,22.10.2015 20:04:17,Raw,1.139,-9.213,-5.008,235.48438,112.078125,-16.015625,17.7,-24.18,-14.46,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533458467,22.10.2015 20:04:18,Raw,-0.507,-10.151,-4.616,244.84375,111.234375,4.421875,13.32,-18.12,-13.14,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533459493,22.10.2015 20:04:19,Raw,-7.747,-11.454,-0.162,206.39063,110.9375,16.453125,5.64,-15.18,-15.36,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533460523,22.10.2015 20:04:20,Raw,7.374,-9.165,4.252,198.0,81.171875,8.703125,6.72,-9.66,-21.0,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533461547,22.10.2015 20:04:21,Raw,-3.945,-1.647,-3.993,199.95313,104.5625,-14.5625,5.64,-6.0,-23.34,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533462575,22.10.2015 20:04:22,Raw,-4.568,-9.184,0.478,201.375,34.671875,-22.625,7.68,-6.12,-24.42,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533463599,22.10.2015 20:04:23,Raw,12.383,-11.684,-10.343,194.84375,145.01563,44.609375,15.36,-14.04,-21.96,,,,,,,,,,86,369760759,1445533055
,ServiceLog,natalie,1445533464626,22.10.2015 20:04:24,Raw,-8.188,-11.387,-2.049,233.4375,129.75,-19.796875,22.44,-15.3,-20.04,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533465651,22.10.2015 20:04:25,Raw,-4.348,-15.993,-0.354,252.57813,134.70313,-14.640625,22.14,-13.38,-18.54,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533466678,22.10.2015 20:04:26,Raw,1.561,-9.739,-2.26,237.09375,97.9375,-0.203125,21.12,-20.7,-21.36,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533467702,22.10.2015 20:04:27,Raw,1.474,-8.332,-1.838,233.76563,104.1875,4.203125,30.54,-27.96,-23.1,,,,,,,,,,88,369760759,1445533055
,ServiceLog,natalie,1445533468728,22.10.2015 20:04:28,Raw,-4.06,-12.153,-1.551,222.0625,115.625,23.84375,29.52,-25.38,-14.82,,,,,,,,,,85,369760759,1445533055
,ServiceLog,natalie,1445533469754,22.10.2015 20:04:29,Raw,-1.388,-6.627,-1.455,268.4375,105.453125,13.578125,30.12,-30.42,-9.24,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533470783,22.10.2015 20:04:30,Raw,1.522,-9.778,-2.739,246.14063,109.21875,11.953125,31.74,-35.28,-6.18,,,,,,,,,,88,369760759,1445533055
,ServiceLog,natalie,1445533471808,22.10.2015 20:04:31,Raw,-5.813,-11.099,-0.325,276.34375,119.40625,9.75,40.32,-43.26,5.22,,,,,,,,,,85,369760759,1445533055
,ServiceLog,natalie,1445533472837,22.10.2015 20:04:32,Raw,-7.374,-11.597,-1.714,302.04688,115.015625,0.484375,39.96,-47.46,13.2,,,,,,,,,,85,369760759,1445533055
,ServiceLog,natalie,1445533473862,22.10.2015 20:04:33,Raw,2.403,-14.585,2.604,286.0625,108.0625,3.4375,37.5,-41.64,10.08,,,,,,,,,,86,369760759,1445533055
,ServiceLog,natalie,1445533474891,22.10.2015 20:04:34,Raw,2.221,-6.953,-2.451,278.92188,60.25,-24.28125,7.74,1.8,-2.88,,,,,,,,,,87,369760759,1445533055
,ServiceLog,natalie,1445533475920,22.10.2015 20:04:35,Raw,-3.878,-14.442,0.296,174.25,102.015625,-6.59375,-0.42,13.68,-19.86,,,,,,,,,,87,369760759,1445533055
,ServiceLog,natalie,1445533476944,22.10.2015 20:04:36,Raw,-4.367,-1.494,-4.673,164.92188,83.875,-4.484375,-5.58,-12.06,-20.7,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533477970,22.10.2015 20:04:37,Raw,-3.304,-9.883,1.522,188.03125,159.23438,35.28125,11.4,-25.32,-27.0,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533478996,22.10.2015 20:04:38,Raw,9.155,-11.818,-7.297,190.0,145.45313,49.796875,3.48,-35.52,-23.1,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533480031,22.10.2015 20:04:40,Raw,-10.63,-19.144,6.34,146.35938,126.96875,-17.125,1.62,-49.92,-24.42,,,,,,,,,,88,369760759,1445533055
,ServiceLog,natalie,1445533481056,22.10.2015 20:04:41,Raw,3.102,-12.871,-4.204,121.8125,125.359375,-4.140625,-5.76,-56.16,-26.52,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533482082,22.10.2015 20:04:42,Raw,-2.106,-9.51,-2.94,97.375,111.78125,-2.765625,-7.02,-72.06,-19.2,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533483106,22.10.2015 20:04:43,Raw,1.867,-2.921,-2.758,249.34375,45.796875,43.125,1.8,-77.7,-9.9,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533484132,22.10.2015 20:04:44,Raw,-0.919,-6.253,-0.067,263.04688,107.078125,9.859375,8.76,-81.54,-10.14,,,,,,,,,,89,369760759,1445533055
,ServiceLog,natalie,1445533485155,22.10.2015 20:04:45,Raw,-2.154,-10.975,-1.953,232.39063,146.60938,49.1875,9.18,-82.8,-8.94,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533486181,22.10.2015 20:04:46,Raw,0.191,-10.266,-6.454,241.20313,102.0,11.921875,13.32,-85.08,-7.74,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533487206,22.10.2015 20:04:47,Raw,-3.591,-7.977,-3.38,279.20313,103.515625,9.5625,9.42,-86.34,-8.7,,,,,,,,,,87,369760759,1445533055
,ServiceLog,natalie,1445533488236,22.10.2015 20:04:48,Raw,-9.261,-16.654,-2.806,311.125,110.59375,8.703125,10.68,-89.88,-6.48,,,,,,,,,,89,369760759,1445533055
,ServiceLog,natalie,1445533489260,22.10.2015 20:04:49,Raw,-13.369,-18.991,3.17,263.46875,93.046875,-2.71875,9.36,-88.08,-6.3,,,,,,,,,,86,369760759,1445533055
,ServiceLog,natalie,1445533490289,22.10.2015 20:04:50,Raw,3.39,-5.391,5.42,247.67188,50.84375,38.859375,10.38,-91.56,-5.58,,,,,,,,,,84,369760759,1445533055
,ServiceLog,natalie,1445533491318,22.10.2015 20:04:51,Raw,-3.715,-2.049,-3.131,194.28125,57.140625,-32.765625,9.12,-86.58,-9.9,,,,,,,,,,87,369760759,1445533055
,ServiceLog,natalie,1445533492343,22.10.2015 20:04:52,Raw,-5.075,-4.778,-2.068,262.01563,115.21875,19.09375,7.38,-86.46,-10.56,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533493370,22.10.2015 20:04:53,Raw,-3.131,-11.071,-0.373,233.5625,167.1875,32.28125,5.52,-84.06,-15.54,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533494395,22.10.2015 20:04:54,Raw,-3.323,-9.213,-2.365,225.15625,109.3125,17.734375,2.28,-80.28,-19.92,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533495423,22.10.2015 20:04:55,Raw,1.072,-11.54,-1.312,285.51563,136.42188,-2.515625,9.96,-82.26,-21.66,,,,,,,,,,87,369760759,1445533055
,ServiceLog,natalie,1445533496449,22.10.2015 20:04:56,Raw,-3.62,-16.07,2.308,245.82813,114.6875,21.984375,15.48,-80.58,-24.0,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533497477,22.10.2015 20:04:57,Raw,-11.99,-18.158,3.17,266.09375,112.375,1.90625,15.48,-81.18,-22.32,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533498501,22.10.2015 20:04:58,Raw,-0.66,-14.911,1.139,279.54688,116.5,26.375,19.86,-87.54,-15.0,,,,,,,,,,85,369760759,1445533055
,ServiceLog,natalie,1445533499530,22.10.2015 20:04:59,Raw,4.338,-9.615,3.83,228.48438,48.46875,41.015625,29.46,-84.0,-14.52,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533500555,22.10.2015 20:05:00,Raw,3.198,-8.332,5.171,230.78125,54.515625,34.15625,21.9,-71.58,-18.3,,,,,,,,,,85,369760759,1445533055
,ServiceLog,natalie,1445533501612,22.10.2015 20:05:01,Raw,0.201,-5.535,1.292,242.1875,52.25,37.484375,13.86,-67.74,-13.62,,,,,,,,,,84,369760759,1445533055
,ServiceLog,natalie,1445533502638,22.10.2015 20:05:02,Raw,-1.177,-3.917,-4.194,211.4375,77.375,-12.234375,8.76,-66.96,-16.8,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533503661,22.10.2015 20:05:03,Raw,-4.089,-3.035,-4.099,169.82813,46.875,-31.890625,3.6,-58.74,-24.96,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533504687,22.10.2015 20:05:04,Raw,-4.644,-6.32,-1.819,183.53125,67.515625,-17.390625,-0.9,-56.04,-30.06,,,,,,,,,,85,369760759,1445533055
,ServiceLog,natalie,1445533505712,22.10.2015 20:05:05,Raw,-1.848,-11.808,-0.047,174.79688,101.203125,-9.046875,-1.98,-51.6,-28.62,,,,,,,,,,90,369760759,1445533055
,ServiceLog,natalie,1445533506747,22.10.2015 20:05:06,Raw,-1.867,-8.619,-2.049,190.3125,113.3125,19.921875,-7.38,-47.58,-17.52,,,,,,,,,,86,369760759,1445533055
,ServiceLog,natalie,1445533507776,22.10.2015 20:05:07,Raw,-1.618,-10.065,-4.549,179.89063,110.71875,18.9375,-3.84,-43.8,-25.2,,,,,,,,,,89,369760759,1445533055
,ServiceLog,natalie,1445533508802,22.10.2015 20:05:08,Raw,-4.118,-9.883,-4.462,205.53125,114.203125,21.390625,16.44,-45.0,-36.24,,,,,,,,,,86,369760759,1445533055
