ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
273,Электросила 3,Stanislav,1427366818893,Raw,-1.4906107,6.6292953,8.119906,77.6875,-39.59375,-8.0,-43.25,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366819319,Raw,-1.2160245,6.2762556,8.237586,77.109375,-37.125,-6.984375,-45.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366820330,Raw,-0.6668522,6.354709,8.316039,76.625,-37.71875,-3.8125,-48.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366821342,Raw,-0.78453195,6.668522,8.355266,71.90625,-37.75,-3.578125,-47.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366822352,Raw,-1.0591182,6.590069,7.8453197,54.96875,-42.234375,-4.484375,-42.6875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366823365,Raw,-1.2552512,6.5116153,8.276813,53.53125,-39.65625,-3.609375,-55.375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366824376,Raw,-0.8237586,7.021561,7.963,62.828125,-40.328125,-4.171875,-69.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366825397,Raw,-1.372931,6.3939357,8.433719,68.71875,-36.28125,-6.78125,-80.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366826426,Raw,-1.7651969,6.1978025,8.237586,72.828125,-36.734375,-9.75,-86.5625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366827448,Raw,-1.4906107,6.2762556,8.316039,73.78125,-36.59375,-8.109375,-88.6875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366828475,Raw,-1.1375713,5.9232163,7.923773,75.03125,-36.5,-6.53125,-92.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
274,Электросила 4,Stanislav,1427366828548,Raw,-1.6082906,6.1193495,9.022118,75.03125,-36.5,-6.53125,-92.125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366829500,Raw,-1.4513842,8.551398,5.491724,76.078125,-53.203125,-5.890625,-89.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366830508,Raw,-0.8237586,6.158576,8.394492,75.21875,-35.5,-4.0625,-84.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366831526,Raw,-0.8237586,6.433162,8.316039,76.140625,-36.3125,-6.390625,-81.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366832537,Raw,-1.0983448,6.354709,8.786758,76.859375,-37.546875,-7.125,-80.6875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366833553,Raw,-1.8828768,8.1983595,6.5116153,77.53125,-43.484375,-7.609375,-80.5625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366834568,Raw,-0.4314926,6.1193495,7.8845463,77.296875,-38.140625,-7.859375,-79.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366835588,Raw,10.708861,1.6867437,3.6873002,16.234375,-22.625,55.703125,-9.9375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366836598,Raw,10.238142,0.9022118,3.0596747,330.73438,-4.8125,72.734375,68.3125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366837615,Raw,9.845877,0.6668522,3.2950344,331.375,-3.609375,71.21875,65.1875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366838625,Raw,9.728196,0.78453195,3.0989013,336.34375,-4.34375,71.84375,65.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366839644,Raw,9.845877,1.2944778,3.7657535,344.96875,-6.21875,69.046875,58.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366840696,Raw,9.767424,0.1176798,3.9226599,346.25,-5.15625,69.625,55.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366841735,Raw,9.492837,0.6276256,3.1773546,337.59375,-3.8125,68.53125,72.25,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366842765,Raw,9.414384,1.372931,3.0596747,273.65625,-4.5625,72.359375,82.1875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366843797,Raw,9.375157,0.8237586,3.6873002,254.79688,-4.65625,68.09375,76.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366844821,Raw,10.002783,0.35303938,3.5696206,238.35938,-4.984375,70.296875,74.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366845856,Raw,9.728196,0.70607877,3.6873002,238.375,-2.546875,68.140625,75.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366846884,Raw,9.492837,0.5099458,3.6873002,232.59375,-3.28125,70.578125,78.3125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366847919,Raw,10.238142,0.4707192,3.6873002,230.3125,-2.203125,70.953125,80.375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366848949,Raw,10.042009,0.0392266,3.4911673,234.90625,-2.375,72.359375,86.5,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366849978,Raw,9.845877,1.4513842,2.5497289,238.96875,-2.625,68.796875,89.0625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366850995,Raw,10.395049,0.5491724,3.0596747,234.71875,-2.875,73.40625,94.1875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366852035,Raw,10.316595,0.70607877,2.7066352,237.90625,-4.65625,73.296875,95.625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366853063,Raw,10.002783,0.4314926,3.1773546,237.96875,-3.75,72.34375,96.625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366854103,Raw,9.728196,0.39226598,3.216581,238.875,-3.015625,72.5,91.625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366855130,Raw,10.081236,0.1569064,3.1381278,238.21875,-3.78125,73.46875,90.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366856160,Raw,9.257478,0.4314926,3.0204482,238.73438,-3.078125,71.171875,92.375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366857192,Raw,10.002783,0.5099458,3.6480737,238.40625,-2.859375,71.296875,92.0625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366858220,Raw,9.92433,0.98066497,3.2558076,237.53125,-2.4375,72.578125,92.6875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366859249,Raw,10.826541,0.2353596,3.6088471,237.28125,-0.75,70.5625,94.0625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366860279,Raw,9.963556,0.35303938,3.1381278,237.53125,-1.28125,71.09375,95.875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366861307,Raw,9.5320635,0.39226598,3.216581,233.89063,-3.96875,72.828125,104.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366862345,Raw,10.473502,0.588399,3.4519408,234.90625,-3.421875,70.546875,95.1875,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366863369,Raw,10.238142,0.6276256,3.412714,235.53125,-2.46875,70.765625,94.5625,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366864399,Raw,9.68897,0.78453195,3.3734875,236.17188,-1.84375,69.78125,95.8125,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366865433,Raw,10.551955,0.35303938,3.216581,237.14063,-1.765625,72.953125,96.75,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,Stanislav,1427366866476,Raw,9.845877,0.2353596,3.6088471,238.14063,-1.265625,69.890625,93.4375,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
