ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
902,Спортивная 2,Stanislav,1418310843697,Raw,0.0784532,7.2961473,7.3746004,65.375,-44.84375,0.140625,-54.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310843783,Raw,-0.2353596,7.453054,7.4138274,64.984375,-45.140625,-1.265625,-53.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310844793,Raw,-0.19613299,7.1784678,7.6491866,63.390625,-43.203125,-1.03125,-52.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310845806,Raw,-0.0784532,7.335374,7.72764,62.34375,-43.5,-0.359375,-54.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310846817,Raw,-0.4707192,6.9038815,7.8845463,61.8125,-41.171875,-2.546875,-55.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310847835,Raw,0.0392266,7.2176943,7.806093,61.421875,-42.703125,0.140625,-54.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310848856,Raw,-0.0392266,7.0607877,7.6884136,60.953125,-42.5625,-0.140625,-52.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310849892,Raw,0.0784532,7.0607877,7.72764,60.515625,-42.40625,0.359375,-51.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310850922,Raw,0.2353596,6.9038815,7.6491866,60.109375,-42.03125,1.28125,-50.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310851949,Raw,0.2353596,6.7862015,7.8453197,59.71875,-40.890625,1.28125,-49.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310852979,Raw,0.2353596,6.7077484,7.806093,59.5,-40.65625,1.28125,-50.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310854012,Raw,0.3138128,6.746975,7.8845463,59.453125,-40.5625,1.734375,-50.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310855025,Raw,0.2353596,6.7077484,8.002226,59.3125,-39.953125,1.265625,-50.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310856051,Raw,0.2745862,6.7862015,7.8845463,59.3125,-40.71875,1.515625,-50.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310857075,Raw,0.2745862,6.746975,7.8453197,59.265625,-39.796875,1.03125,-50.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310858117,Raw,0.1569064,6.7862015,8.002226,59.21875,-40.265625,1.265625,-50.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310859147,Raw,0.2745862,6.825428,7.8453197,59.203125,-40.609375,1.484375,-50.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310860175,Raw,0.2353596,6.825428,8.002226,59.171875,-40.46875,1.265625,-49.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310861205,Raw,0.2745862,6.7077484,8.080679,59.203125,-39.65625,1.484375,-51.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310862231,Raw,0.2745862,6.746975,7.8845463,59.234375,-40.5625,1.515625,-51.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310863255,Raw,0.1569064,6.746975,7.8453197,59.140625,-40.71875,0.84375,-52.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310864295,Raw,0.2745862,6.746975,8.119906,59.109375,-40.46875,0.8125,-51.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310865324,Raw,0.19613299,6.7862015,8.041452,59.03125,-40.59375,1.25,-51.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418310866354,Raw,0.19613299,6.7077484,7.923773,58.3125,-40.140625,1.03125,-58.75,0.0,0.0,0.0
903,Спортивная 3,Stanislav,1418310867332,Raw,1.0983448,6.864655,8.041452,58.625,-40.53125,6.890625,-63.625,0.0,0.0,0.0
