ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
302,Технологический институт (син) 2, julia,1445773883420,25 Окт 2015 г. 14:51:23,Raw,1.3994108,7.0982094,6.299743,292.5865,-52.86962,8.028584,18.539999,61.26,41.04,0.14721853,-0.25411993,-0.074830994,,,,,,,68,1445773781
,ServiceLog, julia,1445773883741,25 Окт 2015 г. 14:51:23,Raw,1.3826514,7.165247,6.2554507,294.3797,-50.43198,7.413764,18.3,64.38,45.3,-0.06658431,0.046731193,-0.13805555,,,,,,,86,1445773781
,ServiceLog, julia,1445773884770,25 Окт 2015 г. 14:51:24,Raw,1.6891093,7.28376,6.395511,250.09055,-47.51239,10.837595,11.46,58.14,51.96,-0.082161374,-0.004276057,0.077579886,,,,,,,84,1445773781
,ServiceLog, julia,1445773885795,25 Окт 2015 г. 14:51:25,Raw,-0.64583594,7.1233487,6.072294,286.56146,-48.00468,5.97242,10.139999,60.059998,54.42,0.15485434,-0.00580322,-0.33414328,,,,,,,78,1445773781
,ServiceLog, julia,1445773886814,25 Окт 2015 г. 14:51:26,Raw,0.5153519,7.3166804,6.1243677,224.25156,-47.683014,9.537756,12.599999,54.96,54.78,0.061086524,-0.03573562,-0.1432479,,,,,,,82,1445773781
,ServiceLog, julia,1445773887832,25 Окт 2015 г. 14:51:27,Raw,0.51954174,7.2987237,5.5701103,235.30525,-48.79795,8.34005,9.9,53.82,51.239998,0.0421497,-0.070249505,0.027488936,,,,,,,84,1445773781
,ServiceLog, julia,1445773888857,25 Окт 2015 г. 14:51:28,Raw,0.37948096,7.3178773,6.278794,218.56837,-48.55865,8.814327,10.44,52.02,49.379997,-0.05222898,-0.02076942,-0.021991149,,,,,,,84,1445773781
,ServiceLog, julia,1445773889875,25 Окт 2015 г. 14:51:29,Raw,0.30645782,7.4992385,5.811326,229.40074,-49.754375,6.558942,8.82,51.6,47.52,-0.022907447,-0.038179077,-0.024740042,,,,,,,85,1445773781
,ServiceLog, julia,1445773890895,25 Окт 2015 г. 14:51:30,Raw,-0.04369418,7.2221093,5.9160724,206.15182,-49.75,6.075582,8.4,28.98,36.059998,-0.018936822,-0.0015271631,-0.0027488936,,,,,,,88,1445773781
,ServiceLog, julia,1445773891914,25 Окт 2015 г. 14:51:31,Raw,-0.025139118,6.9479733,6.901885,216.42346,-46.593586,4.433546,6.6,26.099998,32.7,-0.22540927,-0.0027488936,-0.093462385,,,,,,,78,1445773781
,ServiceLog, julia,1445773892939,25 Окт 2015 г. 14:51:32,Raw,-0.037110128,6.8958993,5.715558,210.34526,-47.897938,3.3925757,5.52,25.26,33.239998,-0.009162978,-0.07574729,-0.019547688,,,,,,,79,1445773781
,ServiceLog, julia,1445773893967,25 Окт 2015 г. 14:51:33,Raw,0.56922144,6.70975,6.745663,212.71129,-47.614403,5.8951545,8.04,23.4,32.52,0.027183503,-0.11484267,-0.016798794,,,,,,,83,1445773781
,ServiceLog, julia,1445773894986,25 Окт 2015 г. 14:51:34,Raw,-0.712275,7.4070616,6.364985,229.7551,-49.690365,0.52514607,0.35999998,30.3,29.58,0.10842858,-0.27366763,-0.027794369,,,,,,,87,1445773781
,ServiceLog, julia,1445773896004,25 Окт 2015 г. 14:51:36,Raw,1.4586674,6.408081,6.7145386,204.22922,-45.57998,20.080742,15.12,19.74,31.32,-0.12980886,-0.07849618,0.06047566,,,,,,,89,1445773781
,ServiceLog, julia,1445773897022,25 Окт 2015 г. 14:51:37,Raw,1.7220296,6.847417,6.52001,201.36601,-45.97753,18.437162,15.96,19.32,33.18,-0.05100725,-0.06078109,-0.014660766,,,,,,,88,1445773781
,ServiceLog, julia,1445773898039,25 Окт 2015 г. 14:51:38,Raw,1.3970166,6.425439,6.8067155,191.67924,-44.466846,21.140007,17.34,15.839999,38.52,-0.0076358155,-0.17501289,-0.0067195175,,,,,,,86,1445773781
,ServiceLog, julia,1445773899065,25 Окт 2015 г. 14:51:39,Raw,0.7272388,5.6066217,7.762002,182.36354,-39.155704,15.295406,13.0199995,13.32,45.899998,-0.2049453,0.099571034,-0.08246681,,,,,,,80,1445773781
,ServiceLog, julia,1445773900091,25 Окт 2015 г. 14:51:40,Raw,0.6380547,6.302736,7.116166,184.61076,-41.166267,5.3444214,8.04,10.38,53.16,0.2950479,0.064446285,-0.37507126,,,,,,,71,1445773781
,ServiceLog, julia,1445773901113,25 Окт 2015 г. 14:51:41,Raw,0.8158242,6.253655,6.6642604,197.6213,-43.97306,11.695503,10.86,17.34,44.82,0.046120327,-0.61422503,-0.18753563,,,,,,,89,1445773781
,ServiceLog, julia,1445773902134,25 Окт 2015 г. 14:51:42,Raw,0.88405895,6.2626333,7.3100963,180.47115,-45.505985,14.417085,10.44,16.98,43.68,0.03604105,-0.06963864,-0.048258353,,,,,,,87,1445773781
,ServiceLog, julia,1445773903160,25 Окт 2015 г. 14:51:43,Raw,1.1055226,6.7187285,7.253234,185.18822,-46.123497,14.010401,11.04,17.64,41.52,-0.119729586,-0.03176499,0.074830994,,,,,,,84,1445773781
,ServiceLog, julia,1445773904195,25 Окт 2015 г. 14:51:44,Raw,-0.16519992,5.93343,6.741473,192.55435,-44.960842,11.368,12.96,19.5,43.68,-0.04917465,-0.028405234,-0.16157386,,,,,,,65,1445773781
,ServiceLog, julia,1445773905216,25 Окт 2015 г. 14:51:45,Raw,1.0319009,6.3925185,7.5052238,190.55368,-43.927162,15.438565,16.38,16.619999,44.28,-0.13713925,0.07941248,-0.0036651916,,,,,,,75,1445773781
,ServiceLog, julia,1445773906233,25 Окт 2015 г. 14:51:46,Raw,1.3461399,6.5283895,6.037578,188.9875,-43.15767,13.001927,14.04,16.14,46.14,-0.06566802,0.105068825,0.050701816,,,,,,,83,1445773781
,ServiceLog, julia,1445773907251,25 Окт 2015 г. 14:51:47,Raw,-1.4395138,5.0541596,7.2861543,176.42604,-41.985943,2.7737808,1.3199999,21.24,57.899998,0.029932396,0.047036625,-0.54733527,,,,,,,70,1445773781
,ServiceLog, julia,1445773908276,25 Окт 2015 г. 14:51:48,Raw,-0.94331545,4.7429137,8.89446,189.08951,-43.238056,2.284601,7.44,21.72,59.76,0.11575896,-0.12522738,-0.514654,,,,,,,84,1445773781
,ServiceLog, julia,1445773909302,25 Окт 2015 г. 14:51:49,Raw,-0.60812724,4.831499,9.825804,190.85982,-39.389885,0.99623793,-2.7,43.379997,49.739998,-0.4373795,-0.8744536,-0.77121735,,,,,,,77,1445773781
